 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   1.24000 ,    -0.224464154996576E+00 ,    -0.316005549917346E+00 ,    -0.106652790091611E+01 , 
   1.26000 ,    -0.419094467589145E+00 ,    -0.253283600612985E+00 ,    -0.107695875328031E+01 , 
   1.28000 ,    -0.637223849327679E+00 ,    -0.200242446951600E+00 ,    -0.108737119844630E+01 , 
   1.30000 ,    -0.864030181568823E+00 ,    -0.189166957569689E+00 ,    -0.108851150757646E+01 , 
   1.32000 ,    -0.979519209436953E+00 ,    -0.238832442393319E+00 ,    -0.107583555451165E+01 , 
   1.34000 ,    -0.802296701213049E+00 ,    -0.354263569251495E+00 ,    -0.104927124940901E+01 , 
   1.36000 ,    -0.202893751816423E+00 ,    -0.529917295224823E+00 ,    -0.101157044386370E+01 , 
   1.38000 ,     0.781856614550867E+00 ,    -0.748945108784292E+00 ,    -0.967483067570058E+00 , 
   1.40000 ,     0.190958475532418E+01 ,    -0.977731569917375E+00 ,    -0.924290290276489E+00 , 
   1.42000 ,     0.280595792188779E+01 ,    -0.116393272783504E+01 ,    -0.891976015198474E+00 , 
   1.44000 ,     0.312618082633920E+01 ,    -0.124868215608787E+01 ,    -0.880632978051036E+00 , 
   1.46000 ,     0.272776809177693E+01 ,    -0.119494469302989E+01 ,    -0.894588433264663E+00 , 
   1.48000 ,     0.176497503023989E+01 ,    -0.101898077504556E+01 ,    -0.926082302146832E+00 , 
   1.50000 ,     0.648563812880236E+00 ,    -0.802245189013830E+00 ,    -0.953502081779092E+00 , 
   1.52000 ,    -0.121573358677756E+00 ,    -0.666801629336800E+00 ,    -0.947892459565908E+00 , 
   1.54000 ,    -0.179575175241728E+00 ,    -0.718250269880713E+00 ,    -0.886684988790629E+00 , 
   1.56000 ,     0.531422399091867E+00 ,    -0.984007802447781E+00 ,    -0.768037518018409E+00 , 
   1.58000 ,     0.172017883345443E+01 ,    -0.138462853624503E+01 ,    -0.616761070492572E+00 , 
   1.60000 ,     0.287107115072896E+01 ,    -0.176198250866795E+01 ,    -0.476024381247851E+00 , 
   1.62000 ,     0.347906397904862E+01 ,    -0.195608376677508E+01 ,    -0.386847167882382E+00 , 
   1.64000 ,     0.328592116629919E+01 ,    -0.189107815082014E+01 ,    -0.365435798657432E+00 , 
   1.66000 ,     0.240103687912452E+01 ,    -0.162096121493551E+01 ,    -0.391425046493528E+00 , 
   1.68000 ,     0.124336486439482E+01 ,    -0.130549354011967E+01 ,    -0.415375585560020E+00 , 
   1.70000 ,     0.330413068795525E+00 ,    -0.112626270715693E+01 ,    -0.383419603226485E+00 , 
   1.72000 ,     0.205964276353001E-01 ,    -0.118846214993663E+01 ,    -0.266622952173591E+00 , 
   1.74000 ,     0.341932054113159E+00 ,    -0.146362345449921E+01 ,    -0.788027432416169E-01 , 
   1.76000 ,     0.995535205570204E+00 ,    -0.180568831176077E+01 ,     0.127957859949126E+00 , 
   1.78000 ,     0.152861860155993E+01 ,    -0.203086139319246E+01 ,     0.288733031577457E+00 , 
   1.80000 ,     0.158018686944741E+01 ,    -0.201575751114700E+01 ,     0.358890033531760E+00 , 
   1.82000 ,     0.106535464642818E+01 ,    -0.175956754512262E+01 ,     0.337096855985225E+00 , 
   1.84000 ,     0.202556839625970E+00 ,    -0.137853290871954E+01 ,     0.265818016061062E+00 , 
   1.86000 ,    -0.621158376668636E+00 ,    -0.104025913927771E+01 ,     0.209330639677480E+00 , 
   1.88000 ,    -0.106205380509312E+01 ,    -0.877568891791031E+00 ,     0.221474324194399E+00 , 
   1.90000 ,    -0.988033912174944E+00 ,    -0.928783962046143E+00 ,     0.320361365905574E+00 , 
   1.92000 ,    -0.517996512372964E+00 ,    -0.113180294186393E+01 ,     0.482561639240066E+00 , 
   1.94000 ,     0.721111421174410E-01 ,    -0.136716804295598E+01 ,     0.658018661773976E+00 , 
   1.96000 ,     0.506093860626138E+00 ,    -0.152033366736295E+01 ,     0.795920439338284E+00 , 
   1.98000 ,     0.632350528711015E+00 ,    -0.152865425078504E+01 ,     0.867105459453680E+00 , 
   2.00000 ,     0.456807313887431E+00 ,    -0.139357327567607E+01 ,     0.872311983757312E+00 , 
   2.02000 ,     0.888989096932438E-01 ,    -0.116108832583598E+01 ,     0.834656728321967E+00 , 
   2.04000 ,    -0.344499019459310E+00 ,    -0.889366833485773E+00 ,     0.783376508536148E+00 , 
   2.06000 ,    -0.756957492075754E+00 ,    -0.623732153588412E+00 ,     0.739234376291689E+00 , 
   2.08000 ,    -0.110730658113343E+01 ,    -0.388708561466395E+00 ,     0.708925037785112E+00 , 
   2.10000 ,    -0.137118677608413E+01 ,    -0.193677893026890E+00 ,     0.689092168867382E+00 , 
   2.12000 ,    -0.151947557073664E+01 ,    -0.417536072245415E-01 ,     0.674744423013840E+00 , 
   2.14000 ,    -0.152795334499287E+01 ,     0.664915657947162E-01 ,     0.665280134883776E+00 , 
   2.16000 ,    -0.140767232761751E+01 ,     0.135558224945739E+00 ,     0.664291284570131E+00 , 
   2.18000 ,    -0.122204441913310E+01 ,     0.178851591530726E+00 ,     0.674285346767922E+00 , 
   2.20000 ,    -0.106442958085217E+01 ,     0.218075106492303E+00 ,     0.691023117356667E+00 , 
   2.22000 ,    -0.100283679699834E+01 ,     0.276469451682807E+00 ,     0.702227212477312E+00 , 
   2.24000 ,    -0.102950689595356E+01 ,     0.369180543287273E+00 ,     0.692296935268947E+00 , 
   2.26000 ,    -0.105646823370476E+01 ,     0.496266472110799E+00 ,     0.650605424185995E+00 , 
   2.28000 ,    -0.968650336808596E+00 ,     0.642224618238104E+00 ,     0.578519601889694E+00 , 
   2.30000 ,    -0.704330320811988E+00 ,     0.782177193602369E+00 ,     0.490825541862158E+00 , 
   2.32000 ,    -0.309496502157985E+00 ,     0.891669429579866E+00 ,     0.410282403232184E+00 , 
   2.34000 ,     0.736351509901822E-01 ,     0.955949527834861E+00 ,     0.357748755135023E+00 , 
   2.36000 ,     0.281458313039315E+00 ,     0.975382196824765E+00 ,     0.342702711069524E+00 , 
   2.38000 ,     0.222736405955543E+00 ,     0.965206873446051E+00 ,     0.358843532291881E+00 , 
   2.40000 ,    -0.659794780038106E-01 ,     0.949498884875012E+00 ,     0.386979479805537E+00 , 
   2.42000 ,    -0.436048871423133E+00 ,     0.950983728951999E+00 ,     0.403857500748252E+00 , 
   2.44000 ,    -0.702034889851908E+00 ,     0.980338485986207E+00 ,     0.392706014181421E+00 , 
   2.46000 ,    -0.730935924801565E+00 ,     0.102996950521162E+01 ,     0.350427826587970E+00 , 
   2.48000 ,    -0.496720789272184E+00 ,     0.107648278378546E+01 ,     0.288021499860445E+00 , 
   2.50000 ,    -0.780082738925824E-01 ,     0.109234776859566E+01 ,     0.224174614604666E+00 , 
   2.52000 ,     0.388365559178408E+00 ,     0.106184799780899E+01 ,     0.175422553574529E+00 , 
   2.54000 ,     0.765403469985681E+00 ,     0.992550047932441E+00 ,     0.148020994469380E+00 , 
   2.56000 ,     0.957812707432246E+00 ,     0.914453797995083E+00 ,     0.135735943577316E+00 , 
   2.58000 ,     0.929400107693220E+00 ,     0.865334045865698E+00 ,     0.124515032315496E+00 , 
   2.60000 ,     0.703826927440107E+00 ,     0.869345535074771E+00 ,     0.101191514351268E+00 , 
   2.62000 ,     0.357859612531062E+00 ,     0.921275202352839E+00 ,     0.611494527553041E-01 , 
   2.64000 ,     0.662625175946710E-02 ,     0.986761659717131E+00 ,     0.105864152945595E-01 , 
   2.66000 ,    -0.226208522507091E+00 ,     0.101977714355113E+01 ,    -0.377123357105432E-01 , 
   2.68000 ,    -0.253632028774717E+00 ,     0.987947697007516E+00 ,    -0.722752378148559E-01 , 
   2.70000 ,    -0.694209090554552E-01 ,     0.890828031498371E+00 ,    -0.895804131078685E-01 , 
   2.72000 ,     0.236439634269054E+00 ,     0.760007014372380E+00 ,    -0.954550630833988E-01 , 
   2.74000 ,     0.510441947776315E+00 ,     0.640908168262875E+00 ,    -0.100703468161103E+00 , 
   2.76000 ,     0.608442589437355E+00 ,     0.567446543110093E+00 ,    -0.114103851371217E+00 , 
   2.78000 ,     0.471832532749194E+00 ,     0.544958120056930E+00 ,    -0.137441574931178E+00 , 
   2.80000 ,     0.161541958584772E+00 ,     0.551223460343629E+00 ,    -0.165663095785233E+00 , 
   2.82000 ,    -0.173845925801795E+00 ,     0.553680518280416E+00 ,    -0.191656682084239E+00 , 
   2.84000 ,    -0.379484761821265E+00 ,     0.530836116191236E+00 ,    -0.212036833747448E+00 , 
   2.86000 ,    -0.376884764291640E+00 ,     0.484007645549103E+00 ,    -0.229743890011655E+00 , 
   2.88000 ,    -0.198432830519902E+00 ,     0.432788993701417E+00 ,    -0.251611600780688E+00 , 
   2.90000 ,     0.440524257481078E-01 ,     0.398815737747604E+00 ,    -0.282651660615198E+00 , 
   2.92000 ,     0.231931073795730E+00 ,     0.389836454071127E+00 ,    -0.321159108454835E+00 , 
   2.94000 ,     0.304289106586355E+00 ,     0.394969117597390E+00 ,    -0.358240160088255E+00 , 
   2.96000 ,     0.275336194633822E+00 ,     0.393567768409948E+00 ,    -0.382368643767954E+00 , 
   2.98000 ,     0.201670967665784E+00 ,     0.370534978471237E+00 ,    -0.386153397101267E+00 , 
   3.00000 ,     0.131441527317023E+00 ,     0.326859171691822E+00 ,    -0.370969021309023E+00 , 
   3.02000 ,     0.760014148885487E-01 ,     0.278146269485513E+00 ,    -0.346461370543777E+00 , 
   3.04000 ,     0.219439344319307E-01 ,     0.242757490629688E+00 ,    -0.325222673197648E+00 , 
   3.06000 ,    -0.336645006138294E-01 ,     0.228444747918152E+00 ,    -0.315935717103830E+00 , 
   3.08000 ,    -0.614059798127223E-01 ,     0.227077326976317E+00 ,    -0.319092857065914E+00 , 
   3.10000 ,    -0.157402201045631E-01 ,     0.220988540848596E+00 ,    -0.327618192506144E+00 , 
   3.12000 ,     0.119711149327354E+00 ,     0.196167019670908E+00 ,    -0.331654779209317E+00 , 
   3.14000 ,     0.295618372367100E+00 ,     0.152836228887398E+00 ,    -0.324422318347791E+00 , 
   3.16000 ,     0.406397860484407E+00 ,     0.105978480220273E+00 ,    -0.305758858790653E+00 , 
   3.18000 ,     0.350892862844494E+00 ,     0.753914414617103E-01 ,    -0.281657235177022E+00 , 
   3.20000 ,     0.108508946350476E+00 ,     0.719303378771330E-01 ,    -0.260525184997673E+00 , 
   3.22000 ,    -0.223692655131554E+00 ,     0.889902890189912E-01 ,    -0.248545429368113E+00 , 
   3.24000 ,    -0.467320409042217E+00 ,     0.104737085271428E+00 ,    -0.246621727239200E+00 , 
   3.26000 ,    -0.459146174926882E+00 ,     0.937868664505273E-01 ,    -0.250232198528468E+00 , 
   3.28000 ,    -0.151627971442910E+00 ,     0.414725630852794E-01 ,    -0.251953032491335E+00 , 
   3.30000 ,     0.346267506000987E+00 ,    -0.472610633462341E-01 ,    -0.245277650373171E+00 , 
   3.32000 ,     0.817038890420008E+00 ,    -0.148842979071799E+00 ,    -0.227968818962497E+00 , 
   3.34000 ,     0.104577299997180E+01 ,    -0.231060193471249E+00 ,    -0.203452798990463E+00 , 
   3.36000 ,     0.929937970415347E+00 ,    -0.267013487753682E+00 ,    -0.179493670517467E+00 , 
   3.38000 ,     0.525556346869004E+00 ,    -0.246869273590674E+00 ,    -0.164435339613092E+00 , 
   3.40000 ,     0.798654071269275E-02 ,    -0.182804890880844E+00 ,    -0.162475431923713E+00 , 
   3.42000 ,    -0.423343236368844E+00 ,    -0.105417441470274E+00 ,    -0.170286870084377E+00 , 
   3.44000 ,    -0.638145825862331E+00 ,    -0.527757013045242E-01 ,    -0.177187358673412E+00 , 
   3.46000 ,    -0.617742699982462E+00 ,    -0.557027986748846E-01 ,    -0.169599556373469E+00 , 
   3.48000 ,    -0.435173179785205E+00 ,    -0.124554749629566E+00 ,    -0.138164696911994E+00 , 
   3.50000 ,    -0.198767961312652E+00 ,    -0.243126373275008E+00 ,    -0.838492312497374E-01 , 
   3.52000 ,     0.100117776013935E-02 ,    -0.373486467931306E+00 ,    -0.191942419202792E-01 , 
   3.54000 ,     0.115545551888613E+00 ,    -0.471266249590911E+00 ,     0.368940260940210E-01 , 
   3.56000 ,     0.133780054063511E+00 ,    -0.505569935272162E+00 ,     0.686919969708836E-01 , 
   3.58000 ,     0.677938009986297E-01 ,    -0.474119438114475E+00 ,     0.724300395141877E-01 , 
   3.60000 ,    -0.550454700989204E-01 ,    -0.405256626306079E+00 ,     0.590089665258426E-01 , 
   3.62000 ,    -0.192671966151564E+00 ,    -0.344508275650628E+00 ,     0.485483866308435E-01 , 
   3.64000 ,    -0.293187086670679E+00 ,    -0.331777259991193E+00 ,     0.594568240264417E-01 , 
   3.66000 ,    -0.313117044246463E+00 ,    -0.381002806085697E+00 ,     0.981857248434369E-01 , 
   3.68000 ,    -0.243151868736801E+00 ,    -0.473420835975702E+00 ,     0.155635693853069E+00 , 
   3.70000 ,    -0.122231073110357E+00 ,    -0.568201523525419E+00 ,     0.212269132206820E+00 , 
   3.72000 ,    -0.231095765094197E-01 ,    -0.624379341016443E+00 ,     0.248752701537022E+00 , 
   3.74000 ,    -0.112796358068471E-01 ,    -0.621628388028444E+00 ,     0.255747828350736E+00 , 
   3.76000 ,    -0.100868090604058E+00 ,    -0.568558833216467E+00 ,     0.237330532988800E+00 , 
   3.78000 ,    -0.238174155135189E+00 ,    -0.495056928645043E+00 ,     0.206790597484132E+00 , 
   3.80000 ,    -0.328160129067027E+00 ,    -0.434670797987519E+00 ,     0.178312416090025E+00 , 
   3.82000 ,    -0.290690632872273E+00 ,    -0.408126610356132E+00 ,     0.160118905883642E+00 , 
   3.84000 ,    -0.111716015617909E+00 ,    -0.416827941383419E+00 ,     0.152862497413830E+00 , 
   3.86000 ,     0.143935678587540E+00 ,    -0.447724078513505E+00 ,     0.152916132261302E+00 , 
   3.88000 ,     0.367032955658761E+00 ,    -0.483687892355118E+00 ,     0.156862968167286E+00 , 
   3.90000 ,     0.463802231639494E+00 ,    -0.511407765661190E+00 ,     0.163290116645262E+00 , 
   3.92000 ,     0.403593494785727E+00 ,    -0.522660061205209E+00 ,     0.170882876945452E+00 , 
   3.94000 ,     0.226633781648180E+00 ,    -0.511141054991283E+00 ,     0.175361233735305E+00 , 
   3.96000 ,     0.118335769107076E-01 ,    -0.470643497868985E+00 ,     0.169089767959390E+00 , 
   3.98000 ,    -0.169912337344008E+00 ,    -0.398463222139061E+00 ,     0.145086599128985E+00 , 
   4.00000 ,    -0.285684244039039E+00 ,    -0.302204287011250E+00 ,     0.103219891837451E+00 , 
   4.02000 ,    -0.338795173608128E+00 ,    -0.203479923792847E+00 ,     0.537518393525936E-01 , 
   4.04000 ,    -0.345106180749922E+00 ,    -0.132622671155102E+00 ,     0.144006063966232E-01 , 
   4.06000 ,    -0.311469551050314E+00 ,    -0.114619004320070E+00 ,     0.138801184136060E-02 , 
   4.08000 ,    -0.234486012336641E+00 ,    -0.153809800650355E+00 ,     0.195726525418452E-01 , 
   4.10000 ,    -0.117840084815784E+00 ,    -0.227743119316413E+00 ,     0.582487320021656E-01 , 
   4.12000 ,     0.107982129511912E-01 ,    -0.296081506470166E+00 ,     0.960880602825783E-01 , 
   4.14000 ,     0.102962711150929E+00 ,    -0.321054522860557E+00 ,     0.112842062143043E+00 , 
   4.16000 ,     0.115831727187619E+00 ,    -0.287869358718507E+00 ,     0.100751129695242E+00 , 
   4.18000 ,     0.445827566460268E-01 ,    -0.212550111013798E+00 ,     0.684642885524856E-01 , 
   4.20000 ,    -0.646921542373401E-01 ,    -0.132010610753042E+00 ,     0.349610910768753E-01 , 
   4.22000 ,    -0.135341470804722E+00 ,    -0.822231798027054E-01 ,     0.174411019844154E-01 , 
   4.24000 ,    -0.104391044723742E+00 ,    -0.778536976911914E-01 ,     0.210427164391581E-01 , 
   4.26000 ,     0.367531240055414E-01 ,    -0.105663736603467E+00 ,     0.369135716425421E-01 , 
   4.28000 ,     0.232041574927733E+00 ,    -0.135030705686604E+00 ,     0.494891158439946E-01 , 
   4.30000 ,     0.388821485196723E+00 ,    -0.138073044523931E+00 ,     0.477094766259966E-01 , 
   4.32000 ,     0.427648588230050E+00 ,    -0.106241474536222E+00 ,     0.324667127835945E-01 , 
   4.34000 ,     0.324189295877602E+00 ,    -0.533340210373504E-01 ,     0.153987586411905E-01 , 
   4.36000 ,     0.119815195687826E+00 ,    -0.427510523759497E-02 ,     0.101848632638547E-01 , 
   4.38000 ,    -0.102245688254514E+00 ,     0.218430704288021E-01 ,     0.225556738747369E-01 , 
   4.40000 ,    -0.258416533871237E+00 ,     0.230436414236638E-01 ,     0.458998845093728E-01 , 
   4.42000 ,    -0.300098032990039E+00 ,     0.134683910911627E-01 ,     0.653239250842051E-01 , 
   4.44000 ,    -0.227116405469984E+00 ,     0.122212489950823E-01 ,     0.672130560899459E-01 , 
   4.46000 ,    -0.788462904963192E-01 ,     0.306310672057593E-01 ,     0.477673491446439E-01 , 
   4.48000 ,     0.863432640038471E-01 ,     0.665408368926621E-01 ,     0.149664999268378E-01 , 
   4.50000 ,     0.211602489488777E+00 ,     0.108405372682891E+00 ,    -0.169370610916205E-01 , 
   4.52000 ,     0.256528193621144E+00 ,     0.144878896599758E+00 ,    -0.363263940708820E-01 , 
   4.54000 ,     0.206841103413480E+00 ,     0.172281356803464E+00 ,    -0.405359657175040E-01 , 
   4.56000 ,     0.796224896234164E-01 ,     0.194819045787670E+00 ,    -0.357977130858489E-01 , 
   4.58000 ,    -0.785589131130499E-01 ,     0.218390691774198E+00 ,    -0.315943888798593E-01 , 
   4.60000 ,    -0.204802152941863E+00 ,     0.243606322668508E+00 ,    -0.338214733952791E-01 , 
   4.62000 ,    -0.243827200886088E+00 ,     0.263838247678396E+00 ,    -0.414668604720898E-01 , 
   4.64000 ,    -0.173614696937249E+00 ,     0.269876975695941E+00 ,    -0.485907771850590E-01 , 
   4.66000 ,    -0.183753026466401E-01 ,     0.257512296937698E+00 ,    -0.495346357004207E-01 , 
   4.68000 ,     0.161138201467051E+00 ,     0.232092227036840E+00 ,    -0.432636832576587E-01 , 
   4.70000 ,     0.296922368072871E+00 ,     0.206409666525581E+00 ,    -0.337997953494359E-01 , 
   4.72000 ,     0.346415204848532E+00 ,     0.193251372336059E+00 ,    -0.268088887729899E-01 , 
   4.74000 ,     0.309185697975716E+00 ,     0.197831208101440E+00 ,    -0.251892971790003E-01 , 
   4.76000 ,     0.218425079181962E+00 ,     0.215304113683901E+00 ,    -0.270102879368702E-01 , 
   4.78000 ,     0.115040456976470E+00 ,     0.234798223405922E+00 ,    -0.272009083930180E-01 , 
   4.80000 ,     0.236191460442618E-01 ,     0.246808434523033E+00 ,    -0.215751410901924E-01 , 
   4.82000 ,    -0.532636290386600E-01 ,     0.248720203519023E+00 ,    -0.101750997648716E-01 , 
   4.84000 ,    -0.121079214915865E+00 ,     0.245005358642580E+00 ,     0.243301593461240E-02 , 
   4.86000 ,    -0.174339065791897E+00 ,     0.242695039673950E+00 ,     0.100048579674762E-01 , 
   4.88000 ,    -0.191248988387795E+00 ,     0.245965988530916E+00 ,     0.853902039395911E-02 , 
   4.90000 ,    -0.149244900184895E+00 ,     0.253793868949436E+00 ,    -0.135354469357614E-02 , 
   4.92000 ,    -0.501782225840165E-01 ,     0.261833081657368E+00 ,    -0.149931957909626E-01 , 
   4.94000 ,     0.667497303778006E-01 ,     0.266347762340618E+00 ,    -0.264305503521744E-01 , 
   4.96000 ,     0.139554277805841E+00 ,     0.266745627519704E+00 ,    -0.315361795393278E-01 , 
   4.98000 ,     0.120448172063430E+00 ,     0.264874685629779E+00 ,    -0.295969161132643E-01 , 
   5.00000 ,     0.110200527797519E-01 ,     0.262224742922786E+00 ,    -0.229234778380504E-01 , 
   5.02000 ,    -0.131224862303406E+00 ,     0.257987601615509E+00 ,    -0.152737014275858E-01 , 
   5.04000 ,    -0.224069794457117E+00 ,     0.250063101537347E+00 ,    -0.102994089015742E-01 , 
   5.06000 ,    -0.212022649434920E+00 ,     0.238290249180537E+00 ,    -0.106666966466237E-01 , 
   5.08000 ,    -0.104073665952279E+00 ,     0.226824505400014E+00 ,    -0.176747050445596E-01 , 
   5.10000 ,     0.293808416137255E-01 ,     0.222789036837983E+00 ,    -0.308923979681506E-01 , 
   5.12000 ,     0.100963134720067E+00 ,     0.231186947192371E+00 ,    -0.477473435045802E-01 , 
   5.14000 ,     0.639938170302456E-01 ,     0.249447662127842E+00 ,    -0.636209921966671E-01 , 
   5.16000 ,    -0.550398889096061E-01 ,     0.266127670805129E+00 ,    -0.730962355630328E-01 , 
   5.18000 ,    -0.171838889165447E+00 ,     0.265949839257591E+00 ,    -0.722916432390588E-01 , 
   5.20000 ,    -0.198297086629561E+00 ,     0.238923018109604E+00 ,    -0.611844807184216E-01 , 
   5.22000 ,    -0.999438832328950E-01 ,     0.187874956756498E+00 ,    -0.443565859010915E-01 , 
   5.24000 ,     0.807698824122319E-01 ,     0.129013136859755E+00 ,    -0.292563402413483E-01 , 
   5.26000 ,     0.250084863647871E+00 ,     0.842610922955661E-01 ,    -0.225785985541653E-01 , 
   5.28000 ,     0.319901005723365E+00 ,     0.694928958231896E-01 ,    -0.267249883539649E-01 , 
   5.30000 ,     0.258825928715090E+00 ,     0.857536322026897E-01 ,    -0.385023336772161E-01 , 
   5.32000 ,     0.105691004485279E+00 ,     0.118956415752947E+00 ,    -0.509776871332477E-01 , 
   5.34000 ,    -0.599391866211765E-01 ,     0.148293340920114E+00 ,    -0.574677631996046E-01 , 
   5.36000 ,    -0.167740935560503E+00 ,     0.158105899523104E+00 ,    -0.552675534578958E-01 , 
   5.38000 ,    -0.193585380814402E+00 ,     0.145858705486360E+00 ,    -0.468540312680311E-01 , 
   5.40000 ,    -0.162105089132464E+00 ,     0.121526449379872E+00 ,    -0.378846225157585E-01 , 
   5.42000 ,    -0.118625293843478E+00 ,     0.993370035141559E-01 ,    -0.333284569681333E-01 , 
   5.44000 ,    -0.940403202681550E-01 ,     0.876685415008495E-01 ,    -0.342175634071674E-01 , 
   5.46000 ,    -0.876528576342245E-01 ,     0.838157727539877E-01 ,    -0.370607744770997E-01 , 
   5.48000 ,    -0.769079523349132E-01 ,     0.768350083518760E-01 ,    -0.362410066130054E-01 , 
   5.50000 ,    -0.424752913608414E-01 ,     0.561925023657042E-01 ,    -0.278367307796535E-01 , 
   5.52000 ,     0.126674988145229E-01 ,     0.201442658758261E-01 ,    -0.124488955024130E-01 , 
   5.54000 ,     0.645728249739100E-01 ,    -0.218944945083298E-01 ,     0.473250171514294E-02 , 
   5.56000 ,     0.874761968172352E-01 ,    -0.546267028036194E-01 ,     0.166829697575590E-01 , 
   5.58000 ,     0.745068387368013E-01 ,    -0.663556662142340E-01 ,     0.184939386747606E-01 , 
   5.60000 ,     0.433666118784601E-01 ,    -0.565110622637274E-01 ,     0.102218954008731E-01 , 
   5.62000 ,     0.227175183230914E-01 ,    -0.363785399213134E-01 ,    -0.298065024726852E-02 , 
   5.64000 ,     0.299794484470083E-01 ,    -0.225773417180928E-01 ,    -0.134979311112829E-01 , 
   5.66000 ,     0.574919232287571E-01 ,    -0.273903498125694E-01 ,    -0.151610771798797E-01 , 
   5.68000 ,     0.773616472443496E-01 ,    -0.519106687439400E-01 ,    -0.630013020163225E-02 , 
   5.70000 ,     0.613945204197989E-01 ,    -0.860715876346703E-01 ,     0.965763889766848E-02 , 
   5.72000 ,     0.186210178087279E-02 ,    -0.115296750254638E+00 ,     0.262587038062005E-01 , 
   5.74000 ,    -0.810952731226224E-01 ,    -0.129501161801377E+00 ,     0.375339615558793E-01 , 
   5.76000 ,    -0.149758147532630E+00 ,    -0.128912980685585E+00 ,     0.409851507598535E-01 , 
   5.78000 ,    -0.169274879006177E+00 ,    -0.123310283057889E+00 ,     0.384388022873271E-01 , 
   5.80000 ,    -0.125265335537041E+00 ,    -0.125354529887836E+00 ,     0.344000794354482E-01 , 
   5.82000 ,    -0.293322315144835E-01 ,    -0.142236467444067E+00 ,     0.329785386490110E-01 , 
   5.84000 ,     0.879181093319472E-01 ,    -0.170762798397248E+00 ,     0.352839104437455E-01 , 
   5.86000 ,     0.189843859434260E+00 ,    -0.198863856428462E+00 ,     0.389050457107683E-01 , 
   5.88000 ,     0.245522156316637E+00 ,    -0.212648849208460E+00 ,     0.398127909945569E-01 , 
