Time       moves_acc moves_gen     G(r)_1     S(Q)_1
172057.467     2830307    22273384  0.111E-02  0.561E-03
173102.788     2860476    22545939  0.109E-02  0.558E-03
174057.410     2890484    22816394  0.110E-02  0.555E-03
175057.411     2920491    23088835  0.111E-02  0.551E-03
180057.417     2950738    23361584  0.108E-02  0.549E-03
181057.411     2980894    23635811  0.110E-02  0.545E-03
182057.414     3010942    23908524  0.111E-02  0.541E-03
183057.432     3040754    24181643  0.112E-02  0.538E-03
184057.414     3070941    24456150  0.109E-02  0.536E-03
185057.420     3101003    24728861  0.113E-02  0.531E-03
190057.399     3130782    25000370  0.115E-02  0.527E-03
191057.445     3160879    25272600  0.112E-02  0.525E-03
192057.413     3190744    25545582  0.115E-02  0.522E-03
193057.430     3220880    25819051  0.113E-02  0.519E-03
194057.406     3250859    26092045  0.112E-02  0.517E-03
195057.419     3280787    26365729  0.115E-02  0.512E-03
200057.470     3311161    26640044  0.113E-02  0.511E-03
201057.420     3341383    26914730  0.115E-02  0.508E-03
202057.412     3371325    27188704  0.114E-02  0.506E-03
203057.415     3401229    27461755  0.114E-02  0.503E-03
204057.497     3431184    27735369  0.113E-02  0.501E-03
205057.414     3461273    28009014  0.116E-02  0.497E-03
210111.819     3491433    28281976  0.116E-02  0.494E-03
211057.405     3520693    28548232  0.113E-02  0.493E-03
212057.416     3550758    28820255  0.116E-02  0.489E-03
213057.443     3580428    29092245  0.115E-02  0.486E-03
214057.444     3610406    29364921  0.115E-02  0.483E-03
215057.471     3640358    29637964  0.117E-02  0.480E-03
220057.768     3670258    29910384  0.113E-02  0.479E-03
221057.455     3700279    30183192  0.115E-02  0.476E-03
222059.663     3730370    30457008  0.115E-02  0.474E-03
223057.442     3760409    30730470  0.117E-02  0.470E-03
224057.476     3790621    31003610  0.116E-02  0.467E-03
225057.574     3820688    31277030  0.120E-02  0.464E-03
230057.519     3850822    31550003  0.116E-02  0.463E-03
231057.471     3880898    31823053  0.119E-02  0.459E-03
232057.511     3910729    32095649  0.117E-02  0.457E-03
233057.508     3940771    32369039  0.116E-02  0.456E-03
234057.469     3970567    32641755  0.117E-02  0.453E-03
