Q (Ang^-1), RMC, Data
  0.40000000000000002       ,  -0.39316838443308111       ,  -0.35512785363834581     
  0.41999999999999998       ,  -0.49693398579861420       ,  -0.52918587579148368     
  0.44000000000000000       ,  -0.62304938501363172       ,  -0.68011042580110481     
  0.46000000000000002       ,  -0.72019374524032620       ,  -0.77227036534124682     
  0.47999999999999998       ,  -0.75245663604765300       ,  -0.78857516925223670     
  0.50000000000000000       ,  -0.71400231936868996       ,  -0.73726728650524442     
  0.52000000000000002       ,  -0.62944036923565339       ,  -0.64838387145340970     
  0.54000000000000004       ,  -0.54059848689989898       ,  -0.56137567747310391     
  0.56000000000000005       ,  -0.48646161456751841       ,  -0.50918861650547520     
  0.57999999999999996       ,  -0.48571016976854370       ,  -0.50556999444095929     
  0.59999999999999998       ,  -0.52954872204293202       ,  -0.54084439006177654     
  0.62000000000000000       ,  -0.58741029106436049       ,  -0.58763867777136058     
  0.64000000000000001       ,  -0.62216582002117105       ,  -0.61373558985564602     
  0.66000000000000003       ,  -0.60741800099648646       ,  -0.59631004739277049     
  0.68000000000000005       ,  -0.53903161003498479       ,  -0.53149074278118646     
  0.69999999999999996       ,  -0.43620025232792764       ,  -0.43551769463731671     
  0.71999999999999997       ,  -0.33238457974365815       ,  -0.33757768836236463     
  0.73999999999999999       ,  -0.26093666436344221       ,  -0.26792442885354611     
  0.76000000000000001       ,  -0.24213658225873222       ,  -0.24658214047106344     
  0.78000000000000003       ,  -0.27704230735415847       ,  -0.27716637614192335     
  0.80000000000000004       ,  -0.34989341420198500       ,  -0.34767380201487508     
  0.81999999999999995       ,  -0.43674588233636358       ,  -0.43688013201953824     
  0.83999999999999997       ,  -0.51551571624761172       ,  -0.52277096048918292     
  0.85999999999999999       ,  -0.57271801094093888       ,  -0.58914665640775921     
  0.88000000000000000       ,  -0.60458192983940950       ,  -0.62811336775178805     
  0.90000000000000002       ,  -0.61346349837942937       ,  -0.63861492678118492     
  0.92000000000000004       ,  -0.60281269742050836       ,  -0.62313515022535237     
