 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   1.88000 ,    -0.959797160496458E+00 ,    -0.823868668453775E+00 ,     0.182481138907454E+00 , 
   1.90000 ,    -0.940729742972551E+00 ,    -0.841194503666705E+00 ,     0.268854729082298E+00 , 
   1.92000 ,    -0.559818697568132E+00 ,    -0.101773630608515E+01 ,     0.420948648250035E+00 , 
   1.94000 ,    -0.371531016700993E-01 ,    -0.123819142790193E+01 ,     0.588257063440896E+00 , 
   1.96000 ,     0.392155464067732E+00 ,    -0.138216942138663E+01 ,     0.717180378640520E+00 , 
   1.98000 ,     0.575462144740180E+00 ,    -0.137885154994342E+01 ,     0.776993796532781E+00 , 
   2.00000 ,     0.476820330817745E+00 ,    -0.122828068521424E+01 ,     0.770918134421078E+00 , 
   2.02000 ,     0.152313885238086E+00 ,    -0.985211187520619E+00 ,     0.728381927182257E+00 , 
   2.04000 ,    -0.299011323282485E+00 ,    -0.721530862087973E+00 ,     0.685262398922466E+00 , 
   2.06000 ,    -0.774264420146941E+00 ,    -0.490952113988156E+00 ,     0.664591258162108E+00 , 
   2.08000 ,    -0.118396946292956E+01 ,    -0.313011672482242E+00 ,     0.668190397489740E+00 , 
   2.10000 ,    -0.145820190266399E+01 ,    -0.178958258255662E+00 ,     0.681976686379861E+00 , 
   2.12000 ,    -0.155716944837384E+01 ,    -0.695870007979048E-01 ,     0.689364783465148E+00 , 
   2.14000 ,    -0.148810364126127E+01 ,     0.288177615250898E-01 ,     0.683227398809873E+00 , 
   2.16000 ,    -0.131337617477029E+01 ,     0.119231597521802E+00 ,     0.669099074475352E+00 , 
   2.18000 ,    -0.113212935471855E+01 ,     0.199128902516244E+00 ,     0.658726057377279E+00 , 
   2.20000 ,    -0.103433057165971E+01 ,     0.269286171599779E+00 ,     0.659363857426513E+00 , 
   2.22000 ,    -0.104985727298562E+01 ,     0.338344001910052E+00 ,     0.666570229352156E+00 , 
   2.24000 ,    -0.112619563473050E+01 ,     0.419628366655285E+00 ,     0.665513629589060E+00 , 
   2.26000 ,    -0.115507568890115E+01 ,     0.522617978748793E+00 ,     0.640052159803778E+00 , 
   2.28000 ,    -0.103755836723826E+01 ,     0.645065039422950E+00 ,     0.583770656693550E+00 , 
   2.30000 ,    -0.749703673374094E+00 ,     0.771287820207027E+00 ,     0.505879318158807E+00 , 
   2.32000 ,    -0.367120882194754E+00 ,     0.878333398755973E+00 ,     0.428015662725691E+00 , 
   2.34000 ,    -0.306866159065168E-01 ,     0.947033247472758E+00 ,     0.373507911289890E+00 , 
   2.36000 ,     0.127784748608580E+00 ,     0.972049540756531E+00 ,     0.355173566649904E+00 , 
   2.38000 ,     0.563959979677536E-01 ,     0.965299824230536E+00 ,     0.368585693916021E+00 , 
   2.40000 ,    -0.189813769397149E+00 ,     0.950455973684516E+00 ,     0.394535987039290E+00 , 
   2.42000 ,    -0.478104018579296E+00 ,     0.950902463244837E+00 ,     0.409148352271837E+00 , 
   2.44000 ,    -0.662748775038098E+00 ,     0.977263663238698E+00 ,     0.395876530961864E+00 , 
   2.46000 ,    -0.647603204500296E+00 ,     0.102133710477163E+01 ,     0.352847634490637E+00 , 
   2.48000 ,    -0.416935757011020E+00 ,     0.106029769133023E+01 ,     0.291980589787438E+00 , 
   2.50000 ,    -0.286735588762646E-01 ,     0.106957790878945E+01 ,     0.231116068002870E+00 , 
   2.52000 ,     0.414929430918966E+00 ,     0.103768452425959E+01 ,     0.184162317356860E+00 , 
   2.54000 ,     0.799515534101498E+00 ,     0.974438039470587E+00 ,     0.154871373118945E+00 , 
   2.56000 ,     0.102430897259504E+01 ,     0.907208996774940E+00 ,     0.137180503673648E+00 , 
   2.58000 ,     0.102402536478973E+01 ,     0.866395009810665E+00 ,     0.120920933031629E+00 , 
   2.60000 ,     0.791242054129768E+00 ,     0.867947314856687E+00 ,     0.987017459466326E-01 , 
   2.62000 ,     0.393163555498790E+00 ,     0.903141699214723E+00 ,     0.696412178815514E-01 , 
   2.64000 ,    -0.338104978143961E-01 ,     0.942123224414560E+00 ,     0.381698844823925E-01 , 
   2.66000 ,    -0.325063785833753E+00 ,     0.949835981877545E+00 ,     0.952103283497484E-02 , 
   2.68000 ,    -0.357334409364261E+00 ,     0.905439559898929E+00 ,    -0.144993792982795E-01 , 
   2.70000 ,    -0.115032820926023E+00 ,     0.813936571965746E+00 ,    -0.364897646735522E-01 , 
   2.72000 ,     0.287858407449129E+00 ,     0.703197670919107E+00 ,    -0.608026561625798E-01 , 
   2.74000 ,     0.653127215173164E+00 ,     0.608278339193532E+00 ,    -0.895613679055761E-01 , 
   2.76000 ,     0.795090167253850E+00 ,     0.552487331472964E+00 ,    -0.120512563632649E+00 , 
   2.78000 ,     0.638115725712155E+00 ,     0.536338757574579E+00 ,    -0.148422576646701E+00 , 
   2.80000 ,     0.258182095241504E+00 ,     0.540300816015783E+00 ,    -0.169039647793713E+00 , 
   2.82000 ,    -0.158217360301244E+00 ,     0.538583201412481E+00 ,    -0.182684119480546E+00 , 
   2.84000 ,    -0.415476424968192E+00 ,     0.514692187641054E+00 ,    -0.194701059267282E+00 , 
   2.86000 ,    -0.411532663641617E+00 ,     0.469191041687444E+00 ,    -0.212197025718376E+00 , 
   2.88000 ,    -0.182708076167267E+00 ,     0.415897087428759E+00 ,    -0.239139423180991E+00 , 
   2.90000 ,     0.131351176460318E+00 ,     0.370495916559740E+00 ,    -0.273146656420390E+00 , 
   2.92000 ,     0.375175507241702E+00 ,     0.340032428264775E+00 ,    -0.306250622231228E+00 , 
   2.94000 ,     0.460425501040716E+00 ,     0.320187643124897E+00 ,    -0.329282439895674E+00 , 
   2.96000 ,     0.396145963181955E+00 ,     0.301143992869697E+00 ,    -0.337122011945606E+00 , 
   2.98000 ,     0.257171971734627E+00 ,     0.276691934903375E+00 ,    -0.331495268906239E+00 , 
   3.00000 ,     0.122422000201269E+00 ,     0.249336485440236E+00 ,    -0.319640751148822E+00 , 
   3.02000 ,     0.296097461845776E-01 ,     0.227627360839300E+00 ,    -0.309846889721410E+00 , 
   3.04000 ,    -0.263959372209536E-01 ,     0.218025972705477E+00 ,    -0.306771527898215E+00 , 
   3.06000 ,    -0.609823550994601E-01 ,     0.217834157753601E+00 ,    -0.309383619270135E+00 , 
   3.08000 ,    -0.680321426983297E-01 ,     0.215018005929709E+00 ,    -0.312491951047801E+00 , 
   3.10000 ,    -0.199109858076296E-01 ,     0.195718326618536E+00 ,    -0.310511597798676E+00 , 
   3.12000 ,     0.993345024112300E-01 ,     0.154496554227073E+00 ,    -0.300909164064236E+00 , 
   3.14000 ,     0.257062774192111E+00 ,     0.100025808913612E+00 ,    -0.285325043961905E+00 , 
   3.16000 ,     0.368377538109050E+00 ,     0.516804198282536E-01 ,    -0.268108098141521E+00 , 
   3.18000 ,     0.339567522865465E+00 ,     0.284502464246639E-01 ,    -0.253612214081673E+00 , 
   3.20000 ,     0.135181066871204E+00 ,     0.367845530224192E-01 ,    -0.244058857474847E+00 , 
   3.22000 ,    -0.178131526665459E+00 ,     0.649423921288339E-01 ,    -0.238984671258804E+00 , 
   3.24000 ,    -0.448321186276556E+00 ,     0.876301404812889E-01 ,    -0.236065564054805E+00 , 
   3.26000 ,    -0.514396606740494E+00 ,     0.786456389121086E-01 ,    -0.232397909299283E+00 , 
   3.28000 ,    -0.300573303500177E+00 ,     0.246895201535832E-01 ,    -0.225494750831112E+00 , 
   3.30000 ,     0.129654251005325E+00 ,    -0.669813638219307E-01 ,    -0.213902976067433E+00 , 
   3.32000 ,     0.595584844344692E+00 ,    -0.170867589473349E+00 ,    -0.197724173414072E+00 , 
   3.34000 ,     0.887909175782911E+00 ,    -0.254134418066689E+00 ,    -0.179062369405210E+00 , 
   3.36000 ,     0.874058196420500E+00 ,    -0.290784593194613E+00 ,    -0.161870890669257E+00 , 
   3.38000 ,     0.561398863468204E+00 ,    -0.272769470099148E+00 ,    -0.150558021345251E+00 , 
   3.40000 ,     0.859637354610289E-01 ,    -0.213566292180333E+00 ,    -0.147441028309945E+00 , 
   3.42000 ,    -0.361601849617799E+00 ,    -0.143093922854644E+00 ,    -0.150309464626746E+00 , 
   3.44000 ,    -0.627806965684392E+00 ,    -0.961309990875981E-01 ,    -0.151973386986478E+00 , 
   3.46000 ,    -0.656888044240996E+00 ,    -0.986464569203315E-01 ,    -0.142930917461092E+00 , 
   3.48000 ,    -0.495554131711960E+00 ,    -0.157233947304566E+00 ,    -0.116360171890634E+00 , 
   3.50000 ,    -0.251098434463722E+00 ,    -0.255986443572085E+00 ,    -0.727361141113174E-01 , 
   3.52000 ,    -0.338910020243483E-01 ,    -0.362633910194415E+00 ,    -0.209722165672966E-01 , 
   3.54000 ,     0.851758750341707E-01 ,    -0.442057374604375E+00 ,     0.252912598893976E-01 , 
   3.56000 ,     0.886924226460279E-01 ,    -0.471684019306896E+00 ,     0.546493350298928E-01 , 
   3.58000 ,     0.324626829644950E-02 ,    -0.451639306680272E+00 ,     0.642166791700574E-01 , 
   3.60000 ,    -0.120141160133158E+00 ,    -0.404313369834414E+00 ,     0.613307825673187E-01 , 
   3.62000 ,    -0.225585728032586E+00 ,    -0.362952921838810E+00 ,     0.593679040723968E-01 , 
   3.64000 ,    -0.269205238572300E+00 ,    -0.354717931791768E+00 ,     0.699947211214760E-01 , 
   3.66000 ,    -0.233465671602228E+00 ,    -0.387014447132321E+00 ,     0.964820488802966E-01 , 
   3.68000 ,    -0.135907447909832E+00 ,    -0.444504400041031E+00 ,     0.132103687623371E+00 , 
   3.70000 ,    -0.253608586263653E-01 ,    -0.498398814874209E+00 ,     0.164456346780561E+00 , 
   3.72000 ,     0.385656159830372E-01 ,    -0.522679580100606E+00 ,     0.182833965005276E+00 , 
   3.74000 ,     0.168573799470207E-01 ,    -0.507965026596970E+00 ,     0.184005050162589E+00 , 
   3.76000 ,    -0.830410459678623E-01 ,    -0.465327883880667E+00 ,     0.173013038760662E+00 , 
   3.78000 ,    -0.204572613179622E+00 ,    -0.418545905819703E+00 ,     0.159012721356183E+00 , 
   3.80000 ,    -0.268660368946636E+00 ,    -0.390133912500261E+00 ,     0.149325299306549E+00 , 
   3.82000 ,    -0.217118982925138E+00 ,    -0.389756874982724E+00 ,     0.145724684011357E+00 , 
   3.84000 ,    -0.478498505218712E-01 ,    -0.411362988334846E+00 ,     0.145031371329306E+00 , 
   3.86000 ,     0.180138971653649E+00 ,    -0.439366061936130E+00 ,     0.142898524489709E+00 , 
   3.88000 ,     0.375887324414339E+00 ,    -0.458606411702297E+00 ,     0.137550506418758E+00 , 
   3.90000 ,     0.462574828101317E+00 ,    -0.461290243659728E+00 ,     0.130632575911321E+00 , 
   3.92000 ,     0.413212589812433E+00 ,    -0.447317662505153E+00 ,     0.124820575004110E+00 , 
   3.94000 ,     0.256463563019758E+00 ,    -0.419690259307648E+00 ,     0.120469179822645E+00 , 
   3.96000 ,     0.531765112373270E-01 ,    -0.380063162279549E+00 ,     0.114341812718702E+00 , 
   3.98000 ,    -0.137733336944344E+00 ,    -0.328604539361648E+00 ,     0.101793959912405E+00 , 
   4.00000 ,    -0.281651016533249E+00 ,    -0.268075575288879E+00 ,     0.809540169732357E-01 , 
   4.02000 ,    -0.368482256529601E+00 ,    -0.207910491205084E+00 ,     0.556352968640800E-01 , 
   4.04000 ,    -0.398129756465297E+00 ,    -0.163424264440195E+00 ,     0.343634372605175E-01 , 
   4.06000 ,    -0.368489823775445E+00 ,    -0.148806188711915E+00 ,     0.256354979399210E-01 , 
   4.08000 ,    -0.278137020763650E+00 ,    -0.167716761706092E+00 ,     0.323826490316737E-01 , 
   4.10000 ,    -0.140637402793627E+00 ,    -0.208129939318219E+00 ,     0.494669654933805E-01 , 
   4.12000 ,     0.516746875993963E-02 ,    -0.246126267066260E+00 ,     0.661794046537631E-01 , 
   4.14000 ,     0.103819073162931E+00 ,    -0.257645827513647E+00 ,     0.723533412728809E-01 , 
   4.16000 ,     0.111423876684577E+00 ,    -0.231599285405141E+00 ,     0.642036721741134E-01 , 
   4.18000 ,     0.266996873701558E-01 ,    -0.176219362575385E+00 ,     0.461256701298251E-01 , 
   4.20000 ,    -0.982347562277277E-01 ,    -0.114409253374174E+00 ,     0.273860416663327E-01 , 
   4.22000 ,    -0.179849013532345E+00 ,    -0.706893093056363E-01 ,     0.160488809024368E-01 , 
   4.24000 ,    -0.149055414041359E+00 ,    -0.576372604570107E-01 ,     0.142443045349511E-01 , 
   4.26000 ,     0.559148202214954E-02 ,    -0.699399906624425E-01 ,     0.178150201303927E-01 , 
   4.28000 ,     0.224900594333505E+00 ,    -0.892188814849173E-01 ,     0.202632611782606E-01 , 
   4.30000 ,     0.406590298105278E+00 ,    -0.959996185810223E-01 ,     0.179687115757289E-01 , 
   4.32000 ,     0.459042217999882E+00 ,    -0.810366995962010E-01 ,     0.128981341858595E-01 , 
   4.34000 ,     0.350731796773742E+00 ,    -0.492250813913168E-01 ,     0.109369433406162E-01 , 
   4.36000 ,     0.127352503107287E+00 ,    -0.145476447560885E-01 ,     0.171343490712665E-01 , 
   4.38000 ,    -0.112089146607356E+00 ,     0.976535671266461E-02 ,     0.313263990029084E-01 , 
   4.40000 ,    -0.265463879954168E+00 ,     0.191964387532408E-01 ,     0.472990030434435E-01 , 
   4.42000 ,    -0.275897451023834E+00 ,     0.193920322853007E-01 ,     0.561563827797778E-01 , 
   4.44000 ,    -0.153912819020273E+00 ,     0.212218789807452E-01 ,     0.516622168364979E-01 , 
   4.46000 ,     0.344635102712041E-01 ,     0.335776355774779E-01 ,     0.340262720197551E-01 , 
   4.48000 ,     0.203080379023983E+00 ,     0.587650720514693E-01 ,     0.973900644201051E-02 , 
   4.50000 ,     0.284347432954610E+00 ,     0.927601055856360E-01 ,    -0.122674288776018E-01 , 
   4.52000 ,     0.253603244903360E+00 ,     0.128962679333368E+00 ,    -0.255180404592552E-01 , 
   4.54000 ,     0.132050953301918E+00 ,     0.162078757585574E+00 ,    -0.288872146829647E-01 , 
   4.56000 ,    -0.279831993049628E-01 ,     0.189539290080620E+00 ,    -0.260060733215177E-01 , 
   4.58000 ,    -0.165959122769025E+00 ,     0.210387551565943E+00 ,    -0.220952342236920E-01 , 
   4.60000 ,    -0.234761311522771E+00 ,     0.223628111705534E+00 ,    -0.206402106512051E-01 , 
   4.62000 ,    -0.214793224067747E+00 ,     0.228059108525656E+00 ,    -0.220278802775387E-01 , 
   4.64000 ,    -0.117642474415044E+00 ,     0.223823568230597E+00 ,    -0.245716794239900E-01 , 
   4.66000 ,     0.208166234079918E-01 ,     0.214007233983989E+00 ,    -0.266162856401448E-01 , 
   4.68000 ,     0.155240972740528E+00 ,     0.204284461038924E+00 ,    -0.278718328641847E-01 , 
   4.70000 ,     0.247965284882829E+00 ,     0.200186218300390E+00 ,    -0.290401496002619E-01 , 
   4.72000 ,     0.281270176926898E+00 ,     0.203724393289541E+00 ,    -0.303279927286386E-01 , 
   4.74000 ,     0.259343788486736E+00 ,     0.212001620213990E+00 ,    -0.303670485977633E-01 , 
   4.76000 ,     0.199905859663690E+00 ,     0.219194357919566E+00 ,    -0.266933544295696E-01 , 
   4.78000 ,     0.121623884806162E+00 ,     0.220773927947886E+00 ,    -0.176186207863709E-01 , 
   4.80000 ,     0.359767221572239E-01 ,     0.216976284396665E+00 ,    -0.410960531446882E-02 , 
   4.82000 ,    -0.513677467847333E-01 ,     0.212870695255829E+00 ,     0.986959897010964E-02 , 
   4.84000 ,    -0.132293383761244E+00 ,     0.214781601966946E+00 ,     0.190680067827707E-01 , 
   4.86000 ,    -0.189872744893031E+00 ,     0.225541452594990E+00 ,     0.197641568191043E-01 , 
   4.88000 ,    -0.202036681800865E+00 ,     0.242030349401450E+00 ,     0.119146142624133E-01 , 
   4.90000 ,    -0.155570769997261E+00 ,     0.256885608624240E+00 ,    -0.741500326584419E-03 , 
   4.92000 ,    -0.611415640054667E-01 ,     0.263246799694009E+00 ,    -0.126740093749078E-01 , 
   4.94000 ,     0.435778953231925E-01 ,     0.259164129477502E+00 ,    -0.193892434140358E-01 , 
   4.96000 ,     0.109252408083242E+00 ,     0.248524676152048E+00 ,    -0.194160355339408E-01 , 
   4.98000 ,     0.102282325650265E+00 ,     0.237906316943116E+00 ,    -0.144592813778728E-01 , 
   5.00000 ,     0.273297421503439E-01 ,     0.231769959763354E+00 ,    -0.795998187437440E-02 , 
   5.02000 ,    -0.715200123105058E-01 ,     0.229605308334902E+00 ,    -0.319611803881251E-02 , 
   5.04000 ,    -0.134840537320030E+00 ,     0.227132320820743E+00 ,    -0.207087985762025E-02 , 
   5.06000 ,    -0.123999153464064E+00 ,     0.220539328091546E+00 ,    -0.499759911264333E-02 , 
   5.08000 ,    -0.464703948787116E-01 ,     0.210348955916312E+00 ,    -0.114509226920448E-01 , 
   5.10000 ,     0.472276068722675E-01 ,     0.201680002798600E+00 ,    -0.204422559654840E-01 , 
   5.12000 ,     0.947069811036090E-01 ,     0.200362771936265E+00 ,    -0.305407674482801E-01 , 
   5.14000 ,     0.619233919730654E-01 ,     0.207620351074301E+00 ,    -0.396975692024013E-01 , 
   5.16000 ,    -0.335390464394157E-01 ,     0.217412809037969E+00 ,    -0.454513363816846E-01 , 
   5.18000 ,    -0.131834748001693E+00 ,     0.218921865202488E+00 ,    -0.458071323014802E-01 , 
   5.20000 ,    -0.167588604336350E+00 ,     0.203070125798027E+00 ,    -0.404205187822562E-01 , 
   5.22000 ,    -0.110820831166743E+00 ,     0.168934662793361E+00 ,    -0.312505520133754E-01 , 
   5.24000 ,     0.138935702758912E-01 ,     0.125635636345612E+00 ,    -0.220072839945434E-01 , 
   5.26000 ,     0.141838206373851E+00 ,     0.880689668273408E-01 ,    -0.164672036135833E-01 , 
   5.28000 ,     0.206397281460765E+00 ,     0.688710186081795E-01 ,    -0.165486806952911E-01 , 
   5.30000 ,     0.176745040394938E+00 ,     0.715299442950459E-01 ,    -0.213192777062295E-01 , 
   5.32000 ,     0.722010094638893E-01 ,     0.888703844644177E-01 ,    -0.275984814939215E-01 , 
   5.34000 ,    -0.534983121575106E-01 ,     0.107697567303305E+00 ,    -0.318302644468620E-01 , 
   5.36000 ,    -0.145569477513510E+00 ,     0.116503655597531E+00 ,    -0.320875323759401E-01 , 
   5.38000 ,    -0.177104150767709E+00 ,     0.111373971861907E+00 ,    -0.289851662337803E-01 , 
   5.40000 ,    -0.156852037245508E+00 ,     0.966630740326510E-01 ,    -0.249818894327633E-01 , 
   5.42000 ,    -0.114687635927631E+00 ,     0.805635852014166E-01 ,    -0.225785561552415E-01 , 
   5.44000 ,    -0.779509435104005E-01 ,     0.689351162500609E-01 ,    -0.226009988061429E-01 , 
   5.46000 ,    -0.556397031662260E-01 ,     0.615949306012861E-01 ,    -0.236623551590132E-01 , 
   5.48000 ,    -0.393266511659299E-01 ,     0.533016573778531E-01 ,    -0.231189619594055E-01 , 
   5.50000 ,    -0.166561277975109E-01 ,     0.383665395124785E-01 ,    -0.188848520845948E-01 , 
   5.52000 ,     0.150159489542166E-01 ,     0.154623287125025E-01 ,    -0.109507117196305E-01 , 
   5.54000 ,     0.455372127463310E-01 ,    -0.107351085436630E-01 ,    -0.166063693326318E-02 , 
   5.56000 ,     0.607410941900276E-01 ,    -0.321439620485960E-01 ,     0.543147642558616E-02 , 
   5.58000 ,     0.550136006831046E-01 ,    -0.423101188123476E-01 ,     0.746449444330485E-02 , 
   5.60000 ,     0.370918637367590E-01 ,    -0.405335851083939E-01 ,     0.385279642281635E-02 , 
   5.62000 ,     0.242725211582678E-01 ,    -0.324489248176185E-01 ,    -0.331618817409889E-02 , 
   5.64000 ,     0.293129839184182E-01 ,    -0.267755976748860E-01 ,    -0.102565890361683E-01 , 
   5.66000 ,     0.498583781675643E-01 ,    -0.303566084105355E-01 ,    -0.132803278798568E-01 , 
   5.68000 ,     0.683723917903485E-01 ,    -0.445475968942321E-01 ,    -0.104668251501000E-01 , 
   5.70000 ,     0.630398062079928E-01 ,    -0.650261492255778E-01 ,    -0.238204400660401E-02 , 
   5.72000 ,     0.225614037710172E-01 ,    -0.849123900484845E-01 ,     0.843575066663406E-02 , 
   5.74000 ,    -0.446570371819527E-01 ,    -0.991264291703206E-01 ,     0.188551724474623E-01 , 
   5.76000 ,    -0.112553068514164E+00 ,    -0.107302226075879E+00 ,     0.266091397212334E-01 , 
   5.78000 ,    -0.149339902332961E+00 ,    -0.113579407991172E+00 ,     0.310647667440731E-01 , 
   5.80000 ,    -0.132611718936837E+00 ,    -0.123511341261748E+00 ,     0.329747589268150E-01 , 
   5.82000 ,    -0.600701786896050E-01 ,    -0.140015817471888E+00 ,     0.334845685924969E-01 , 
   5.84000 ,     0.485120720328850E-01 ,    -0.160830501426808E+00 ,     0.331039665590470E-01 , 
   5.86000 ,     0.158063016717612E+00 ,    -0.179079023937778E+00 ,     0.313559824515880E-01 , 
