Structure file path : glass_ceramic.cif
List of environment information
Species : Li
Envtype : both
Site index 143: {'frac_coords': array([0.4098, 0.1433, 0.2052]), 'type': 'tet', 'csm': 6.681144472492731, 'volume': 5.2049695198293096}
Site index 144: {'frac_coords': array([0.4127, 0.115 , 0.0963]), 'type': 'tet', 'csm': 6.954363809410384, 'volume': 7.185323221251349}
Site index 145: {'frac_coords': array([0.4561, 0.1254, 0.1526]), 'type': 'tet', 'csm': 7.610685174535062, 'volume': 4.732941943116137}
Site index 146: {'frac_coords': array([0.3455, 0.19  , 0.4079]), 'type': 'tribip', 'csm': 7.640513692041251, 'volume': 10.841945089302875}
Site index 147: {'frac_coords': array([0.291 , 0.1822, 0.3327]), 'type': 'tet', 'csm': 6.050255220457414, 'volume': 4.617252109057928}
Site index 148: {'frac_coords': array([0.4554, 0.1347, 0.5283]), 'type': 'tet', 'csm': 5.223217624272979, 'volume': 6.091698409908984}
Site index 149: {'frac_coords': array([0.2806, 0.162 , 0.7174]), 'type': 'tet', 'csm': 6.0568286723446, 'volume': 7.779796357553018}
Site index 150: {'frac_coords': array([0.3445, 0.1844, 0.6543]), 'type': 'tet', 'csm': 3.061392181612907, 'volume': 5.938268588478553}
Site index 151: {'frac_coords': array([0.2838, 0.1629, 0.967 ]), 'type': 'tribip', 'csm': 4.685054891248987, 'volume': 12.592817615239074}
Site index 152: {'frac_coords': array([0.3381, 0.163 , 0.7907]), 'type': 'oct', 'csm': 6.838171781494813, 'volume': 21.902177518157544}
Site index 153: {'frac_coords': array([0.4094, 0.1093, 0.8435]), 'type': 'tribip', 'csm': 5.576043157224247, 'volume': 12.46312588927407}
Site index 154: {'frac_coords': array([0.2784, 0.1888, 0.835 ]), 'type': 'tet', 'csm': 5.3366823815827535, 'volume': 6.542196262481191}
Site index 155: {'frac_coords': array([0.4563, 0.1107, 0.9212]), 'type': 'tet', 'csm': 6.23543802337689, 'volume': 4.499714472973354}
Site index 156: {'frac_coords': array([0.288 , 0.2606, 0.201 ]), 'type': 'tet', 'csm': 7.676772562556983, 'volume': 4.766701238037253}
Site index 157: {'frac_coords': array([0.4178, 0.23  , 0.2305]), 'type': 'tet', 'csm': 8.453029458592946, 'volume': 5.072712553285774}
Site index 158: {'frac_coords': array([0.3417, 0.2915, 0.1565]), 'type': 'tribip', 'csm': 7.970999962451746, 'volume': 12.39961537220924}
Site index 159: {'frac_coords': array([0.2928, 0.2898, 0.092 ]), 'type': 'tet', 'csm': 3.1243685642842967, 'volume': 5.834930889161557}
Site index 160: {'frac_coords': array([0.4584, 0.1911, 0.182 ]), 'type': 'tet', 'csm': 7.396689633198209, 'volume': 6.970219122144661}
Site index 161: {'frac_coords': array([0.2851, 0.263 , 0.4663]), 'type': 'tribip', 'csm': 4.391472800392374, 'volume': 9.675350968144006}
Site index 162: {'frac_coords': array([0.3939, 0.2219, 0.4833]), 'type': 'tet', 'csm': 9.610480195598132, 'volume': 5.804571287265825}
Site index 163: {'frac_coords': array([0.4132, 0.215 , 0.3345]), 'type': 'tribip', 'csm': 5.132418737368764, 'volume': 12.176115688024627}
Site index 164: {'frac_coords': array([0.3405, 0.2675, 0.5383]), 'type': 'tribip', 'csm': 7.118732911300577, 'volume': 12.835782583955888}
Site index 165: {'frac_coords': array([0.48  , 0.2377, 0.7831]), 'type': 'tribip', 'csm': 1.83317743706283, 'volume': 13.234028043663665}
Site index 166: {'frac_coords': array([0.4206, 0.2443, 0.9642]), 'type': 'oct', 'csm': 4.344910336835764, 'volume': 19.20540286927867}
Site index 167: {'frac_coords': array([0.2767, 0.2863, 0.8439]), 'type': 'tet', 'csm': 3.376332689570309, 'volume': 6.836328771130723}
Site index 168: {'frac_coords': array([0.4825, 0.2141, 0.8916]), 'type': 'tet', 'csm': 3.7821938305332323, 'volume': 6.2224651836889295}
Site index 169: {'frac_coords': array([0.4657, 0.3344, 0.0328]), 'type': 'tribip', 'csm': 6.743994928585925, 'volume': 11.372622990145809}
Site index 170: {'frac_coords': array([0.2844, 0.3599, 0.2022]), 'type': 'tribip', 'csm': 7.833659725317473, 'volume': 12.428289789017049}
Site index 171: {'frac_coords': array([0.4085, 0.3294, 0.2148]), 'type': 'tribip', 'csm': 6.385682961619829, 'volume': 9.392651688282067}
Site index 172: {'frac_coords': array([0.3412, 0.3641, 0.0386]), 'type': 'tribip', 'csm': 5.837130875899212, 'volume': 8.928073410366856}
Site index 173: {'frac_coords': array([0.3378, 0.3856, 0.1599]), 'type': 'tribip', 'csm': 4.711061630321985, 'volume': 11.386045362644634}
Site index 174: {'frac_coords': array([0.4143, 0.3188, 0.0814]), 'type': 'tribip', 'csm': 7.386073549325819, 'volume': 8.065129236308225}
Site index 175: {'frac_coords': array([0.2943, 0.4009, 0.074 ]), 'type': 'tet', 'csm': 10.543331681703465, 'volume': 6.162925183953861}
Site index 176: {'frac_coords': array([0.4612, 0.3177, 0.1477]), 'type': 'tet', 'csm': 8.134768982177212, 'volume': 4.458410788120785}
Site index 177: {'frac_coords': array([0.281 , 0.372 , 0.4722]), 'type': 'tet', 'csm': 7.856826354939426, 'volume': 4.411005545535773}
Site index 178: {'frac_coords': array([0.3408, 0.3898, 0.4157]), 'type': 'tet', 'csm': 6.52614574264707, 'volume': 6.119264386003821}
Site index 179: {'frac_coords': array([0.2848, 0.3528, 0.7124]), 'type': 'tribip', 'csm': 9.29444159141343, 'volume': 10.314050916642795}
Site index 180: {'frac_coords': array([0.3956, 0.3404, 0.724 ]), 'type': 'tribip', 'csm': 2.537299412244063, 'volume': 14.546630160282515}
Site index 181: {'frac_coords': array([0.3422, 0.3644, 0.537 ]), 'type': 'tribip', 'csm': 5.48045404110839, 'volume': 12.445552159789884}
Site index 182: {'frac_coords': array([0.3362, 0.3841, 0.667 ]), 'type': 'tribip', 'csm': 7.044395794391978, 'volume': 8.61607107620357}
Site index 183: {'frac_coords': array([0.4102, 0.3186, 0.6049]), 'type': 'tribip', 'csm': 10.977109496898873, 'volume': 12.265548159087029}
Site index 184: {'frac_coords': array([0.4067, 0.3331, 0.9642]), 'type': 'tribip', 'csm': 6.961792087955433, 'volume': 9.944838408016732}
Site index 185: {'frac_coords': array([0.2945, 0.3805, 0.8568]), 'type': 'tet', 'csm': 12.76892995245398, 'volume': 4.73391283468948}
Site index 186: {'frac_coords': array([0.4088, 0.445 , 0.2022]), 'type': 'tribip', 'csm': 5.177978023365637, 'volume': 11.869386656720753}
Site index 187: {'frac_coords': array([0.3409, 0.4647, 0.0384]), 'type': 'tet', 'csm': 9.779371268176767, 'volume': 5.364289533972592}
Site index 188: {'frac_coords': array([0.3418, 0.4879, 0.1679]), 'type': 'tribip', 'csm': 5.1733027962354345, 'volume': 10.35477693210936}
Site index 189: {'frac_coords': array([0.2875, 0.4715, 0.4647]), 'type': 'tribip', 'csm': 7.121487243423818, 'volume': 11.789079049429485}
