 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.84000 ,     0.890247171760779E-01 ,    -0.182915889319340E+00 ,     0.429923596993208E-01 , 
   5.86000 ,     0.227126985382446E+00 ,    -0.215349689571823E+00 ,     0.451753297483890E-01 , 
   5.88000 ,     0.320489786784519E+00 ,    -0.229506772099945E+00 ,     0.424396863100832E-01 , 
   5.90000 ,     0.331743016454982E+00 ,    -0.217278469129092E+00 ,     0.337199011974258E-01 , 
   5.92000 ,     0.244536255999386E+00 ,    -0.184760375247880E+00 ,     0.224870126877456E-01 , 
   5.94000 ,     0.767182576612251E-01 ,    -0.149194515195925E+00 ,     0.150138302585941E-01 , 
   5.96000 ,    -0.117213809445921E+00 ,    -0.129799864918825E+00 ,     0.166910967135122E-01 , 
   5.98000 ,    -0.262351468862167E+00 ,    -0.137691431750422E+00 ,     0.286195066325804E-01 , 
   6.00000 ,    -0.296144785075871E+00 ,    -0.170280219425401E+00 ,     0.465267921189417E-01 , 
   6.02000 ,    -0.202552468388361E+00 ,    -0.212838369896277E+00 ,     0.626835799353580E-01 , 
   6.04000 ,    -0.265666772213968E-01 ,    -0.246012485555384E+00 ,     0.697535982479037E-01 , 
   6.06000 ,     0.143893903346062E+00 ,    -0.255137113585732E+00 ,     0.644301128056131E-01 , 
   6.08000 ,     0.222714202328154E+00 ,    -0.236659848289345E+00 ,     0.488882995651855E-01 , 
   6.10000 ,     0.172720160132193E+00 ,    -0.198859405363265E+00 ,     0.293789543998097E-01 , 
   6.12000 ,     0.266941814267453E-01 ,    -0.157098185014763E+00 ,     0.129087420321858E-01 , 
   6.14000 ,    -0.131978116778643E+00 ,    -0.126426592339422E+00 ,     0.393627799534419E-02 , 
   6.16000 ,    -0.218442532378817E+00 ,    -0.115237593853590E+00 ,     0.281736307720543E-02 , 
   6.18000 ,    -0.195433135797734E+00 ,    -0.122666807551087E+00 ,     0.655158941618032E-02 , 
   6.20000 ,    -0.919630589328886E-01 ,    -0.140325242432408E+00 ,     0.110087880554347E-01 , 
   6.22000 ,     0.192912212277051E-01 ,    -0.156937137487222E+00 ,     0.131132098114866E-01 , 
   6.24000 ,     0.702861765674861E-01 ,    -0.163465555113745E+00 ,     0.118076731693059E-01 , 
   6.26000 ,     0.398664708329300E-01 ,    -0.156578732125435E+00 ,     0.765832434984559E-02 , 
   6.28000 ,    -0.367035612279895E-01 ,    -0.139407698476315E+00 ,     0.189249409014324E-02 , 
   6.30000 ,    -0.951794487264748E-01 ,    -0.119761341853362E+00 ,    -0.417468078471957E-02 , 
   6.32000 ,    -0.866395080477784E-01 ,    -0.106770740418875E+00 ,    -0.901479117368687E-02 , 
   6.34000 ,    -0.866220418402615E-02 ,    -0.107207125178307E+00 ,    -0.106057807382251E-01 , 
   6.36000 ,     0.960088123327341E-01 ,    -0.122633815441209E+00 ,    -0.683598581881350E-02 , 
   6.38000 ,     0.169806690423310E+00 ,    -0.148304849014139E+00 ,     0.314527129190783E-02 , 
   6.40000 ,     0.177216595507079E+00 ,    -0.174327982369088E+00 ,     0.173913974582302E-01 , 
   6.42000 ,     0.123333107152907E+00 ,    -0.188968765559466E+00 ,     0.307926664999005E-01 , 
   6.44000 ,     0.439567785722464E-01 ,    -0.183116323407047E+00 ,     0.367686607752631E-01 , 
   6.46000 ,    -0.225106394575904E-01 ,    -0.154192746652279E+00 ,     0.305375786086543E-01 , 
   6.48000 ,    -0.596528690470514E-01 ,    -0.107683841016504E+00 ,     0.121466079943099E-01 , 
   6.50000 ,    -0.772548887602761E-01 ,    -0.553194642116908E-01 ,    -0.127903338633661E-01 , 
   6.52000 ,    -0.948088265646553E-01 ,    -0.104965803350193E-01 ,    -0.354779723020481E-01 , 
   6.54000 ,    -0.119423535906214E+00 ,     0.169907479614665E-01 ,    -0.482950702662434E-01 , 
   6.56000 ,    -0.136465835473166E+00 ,     0.243980886491551E-01 ,    -0.485730972052630E-01 , 
   6.58000 ,    -0.120551358497662E+00 ,     0.160997390577050E-01 ,    -0.394952008072611E-01 , 
   6.60000 ,    -0.583984491801701E-01 ,     0.599482432786417E-03 ,    -0.276326559362460E-01 , 
   6.62000 ,     0.343578869387814E-01 ,    -0.135672400963351E-01 ,    -0.188273295695029E-01 , 
   6.64000 ,     0.116276019693561E+00 ,    -0.207513186247572E-01 ,    -0.151593333846403E-01 , 
   6.66000 ,     0.142776037184932E+00 ,    -0.187777842410837E-01 ,    -0.148598998108276E-01 , 
   6.68000 ,     0.939410958319556E-01 ,    -0.780925449856883E-02 ,    -0.148592033549470E-01 , 
   6.70000 ,    -0.109359207601606E-01 ,     0.108467697337448E-01 ,    -0.137753625152983E-01 , 
   6.72000 ,    -0.121857840722716E+00 ,     0.347389117638084E-01 ,    -0.129482695998408E-01 , 
   6.74000 ,    -0.184619646003716E+00 ,     0.593637031419683E-01 ,    -0.147594267966898E-01 , 
   6.76000 ,    -0.169252346237778E+00 ,     0.779623382496858E-01 ,    -0.197210136369375E-01 , 
   6.78000 ,    -0.840981360286370E-01 ,     0.835168278000732E-01 ,    -0.249255864020574E-01 , 
   6.80000 ,     0.311230424893352E-01 ,     0.727155596560016E-01 ,    -0.254945039322941E-01 , 
   6.82000 ,     0.127337721857952E+00 ,     0.495457429986948E-01 ,    -0.182853498651892E-01 , 
   6.84000 ,     0.169866897800680E+00 ,     0.254487228327066E-01 ,    -0.510915035000933E-02 , 
   6.86000 ,     0.151800302320862E+00 ,     0.146146268237717E-01 ,     0.730253467289351E-02 , 
   6.88000 ,     0.925135032703493E-01 ,     0.262379293488343E-01 ,     0.111547840953368E-01 , 
   6.90000 ,     0.250817047540728E-01 ,     0.582299884658879E-01 ,     0.294886871063643E-02 , 
   6.92000 ,    -0.195037529220949E-01 ,     0.968515779751601E-01 ,    -0.134294728595044E-01 , 
   6.94000 ,    -0.242992712886866E-01 ,     0.123518243613856E+00 ,    -0.284377787823631E-01 , 
   6.96000 ,     0.885201448650326E-02 ,     0.125429861558986E+00 ,    -0.327316945274081E-01 , 
   6.98000 ,     0.618383067658994E-01 ,     0.103713883999286E+00 ,    -0.234330666890894E-01 , 
   7.00000 ,     0.108258334386066E+00 ,     0.736913939726119E-01 ,    -0.649553762500799E-02 , 
   7.02000 ,     0.124206617663131E+00 ,     0.564563235440121E-01 ,     0.673246424662519E-02 , 
   7.04000 ,     0.983942192421530E-01 ,     0.664465415351271E-01 ,     0.675527022662617E-02 , 
   7.06000 ,     0.375757551610610E-01 ,     0.102499051781958E+00 ,    -0.770644226132229E-02 , 
   7.08000 ,    -0.357909392190851E-01 ,     0.148013144971237E+00 ,    -0.285113204456405E-01 , 
   7.10000 ,    -0.935160782739391E-01 ,     0.180314333525506E+00 ,    -0.429820713128629E-01 , 
   7.12000 ,    -0.114872159204945E+00 ,     0.183604061301012E+00 ,    -0.417738481375456E-01 , 
   7.14000 ,    -0.960792798156981E-01 ,     0.157681920078651E+00 ,    -0.246410773731603E-01 , 
   7.16000 ,    -0.507070917836259E-01 ,     0.117363157287183E+00 ,    -0.438081544779482E-03 , 
   7.18000 ,    -0.919023085660287E-03 ,     0.833771773374950E-01 ,     0.184802825896379E-01 , 
   7.20000 ,     0.347766812700225E-01 ,     0.706903262440712E-01 ,     0.236744437890758E-01 , 
   7.22000 ,     0.495130177754877E-01 ,     0.813633421795713E-01 ,     0.150873873866039E-01 , 
   7.24000 ,     0.473156052486764E-01 ,     0.105667639207569E+00 ,     0.762419964714812E-05 , 
   7.26000 ,     0.355858913339467E-01 ,     0.129700242688787E+00 ,    -0.122680764109163E-01 , 
   7.28000 ,     0.176215850981731E-01 ,     0.143872228173482E+00 ,    -0.161814818498245E-01 , 
   7.30000 ,    -0.851852847081050E-02 ,     0.146822733115141E+00 ,    -0.123154912056865E-01 , 
   7.32000 ,    -0.440638602325503E-01 ,     0.143080434049592E+00 ,    -0.536274060599439E-02 , 
   7.34000 ,    -0.820995796602118E-01 ,     0.137294091902167E+00 ,     0.269097539218549E-03 , 
   7.36000 ,    -0.106246678382678E+00 ,     0.129912563642905E+00 ,     0.373180442070871E-02 , 
   7.38000 ,    -0.987249389227244E-01 ,     0.117555315427916E+00 ,     0.760379239220781E-02 , 
   7.40000 ,    -0.534046181813469E-01 ,     0.974118601919692E-01 ,     0.148158225324612E-01 , 
   7.42000 ,     0.156728670074969E-01 ,     0.718165767468969E-01 ,     0.253072897203008E-01 , 
   7.44000 ,     0.780449789966888E-01 ,     0.489853291314855E-01 ,     0.351634810967176E-01 , 
   7.46000 ,     0.102551709412235E+00 ,     0.388060485685822E-01 ,     0.389910104499679E-01 , 
   7.48000 ,     0.759394882492638E-01 ,     0.463545648147647E-01 ,     0.337908929133363E-01 , 
   7.50000 ,     0.121698353365881E-01 ,     0.676875477241710E-01 ,     0.214486600030764E-01 , 
   7.52000 ,    -0.544495977910238E-01 ,     0.910935793788546E-01 ,     0.796658358907276E-02 , 
   7.54000 ,    -0.888089844158511E-01 ,     0.103344377086976E+00 ,    -0.921375788563133E-04 , 
   7.56000 ,    -0.752791152638527E-01 ,     0.971318107241534E-01 ,     0.468709536863874E-03 , 
   7.58000 ,    -0.261464331842265E-01 ,     0.750846164217571E-01 ,     0.777569654465479E-02 , 
   7.60000 ,     0.267781330263267E-01 ,     0.479829505797457E-01 ,     0.163890939860859E-01 , 
   7.62000 ,     0.516757905906678E-01 ,     0.284385119157088E-01 ,     0.208182503422347E-01 , 
   7.64000 ,     0.350484198645648E-01 ,     0.239523687795402E-01 ,     0.186627975504027E-01 , 
   7.66000 ,    -0.118976991846894E-01 ,     0.333156766989363E-01 ,     0.115060628143535E-01 , 
   7.68000 ,    -0.614289649067645E-01 ,     0.480063063342092E-01 ,     0.336800211965441E-02 , 
   7.70000 ,    -0.857278919326634E-01 ,     0.572496824867508E-01 ,    -0.191559990451917E-02 , 
   7.72000 ,    -0.713679776870171E-01 ,     0.536296261260937E-01 ,    -0.262335583121598E-02 , 
   7.74000 ,    -0.243935850429800E-01 ,     0.363800397772365E-01 ,     0.538588675338966E-03 , 
   7.76000 ,     0.347719712701651E-01 ,     0.111960683841002E-01 ,     0.541318159069636E-02 , 
   7.78000 ,     0.818102798862161E-01 ,    -0.127317193101818E-01 ,     0.964120741592001E-02 , 
   7.80000 ,     0.983418197734778E-01 ,    -0.267650130876530E-01 ,     0.114107769894007E-01 , 
   7.82000 ,     0.776182352070944E-01 ,    -0.263015437955320E-01 ,     0.968363356236654E-02 , 
   7.84000 ,     0.258865702191146E-01 ,    -0.126296302908085E-01 ,     0.434944002452609E-02 , 
   7.86000 ,    -0.393943401662206E-01 ,     0.734126381894669E-02 ,    -0.344513314177911E-02 , 
   7.88000 ,    -0.940276138648636E-01 ,     0.235086021192148E-01 ,    -0.111346588295103E-01 , 
   7.90000 ,    -0.114524224321154E+00 ,     0.266062535498491E-01 ,    -0.153623560952679E-01 , 
   7.92000 ,    -0.876247292113283E-01 ,     0.124675657104343E-01 ,    -0.135605754537073E-01 , 
   7.94000 ,    -0.182832953835491E-01 ,    -0.154580456095817E-01 ,    -0.573285595338291E-02 , 
   7.96000 ,     0.691016530110940E-01 ,    -0.470261172005519E-01 ,     0.487935638272001E-02 , 
   7.98000 ,     0.139336063990706E+00 ,    -0.699371439605469E-01 ,     0.131235918076496E-01 , 
   8.00000 ,     0.162478576558614E+00 ,    -0.759433827858105E-01 ,     0.148144595890512E-01 , 
   8.02000 ,     0.129182836438301E+00 ,    -0.653582954103265E-01 ,     0.943526991612579E-02 , 
   8.04000 ,     0.560540758510478E-01 ,    -0.470140779855644E-01 ,     0.739501139733036E-03 , 
   8.06000 ,    -0.231313014559876E-01 ,    -0.332969156144551E-01 ,    -0.543971261102357E-02 , 
   8.08000 ,    -0.757986177341309E-01 ,    -0.329649563347225E-01 ,    -0.494638736319383E-02 , 
   8.10000 ,    -0.875558408877607E-01 ,    -0.460848881766683E-01 ,     0.184195414196484E-02 , 
   8.12000 ,    -0.674013554903918E-01 ,    -0.643270127650716E-01 ,     0.100986037666787E-01 , 
   8.14000 ,    -0.384502876572175E-01 ,    -0.765330311282739E-01 ,     0.136865238708877E-01 , 
   8.16000 ,    -0.210990049012715E-01 ,    -0.760189426297961E-01 ,     0.932889832811716E-02 , 
   8.18000 ,    -0.203709284881205E-01 ,    -0.648453216977305E-01 ,    -0.103171938989242E-02 , 
   8.20000 ,    -0.257271390433480E-01 ,    -0.522240930205293E-01 ,    -0.113792789767879E-01 , 
   8.22000 ,    -0.223636574325644E-01 ,    -0.481286410041154E-01 ,    -0.155869701524786E-01 , 
   8.24000 ,    -0.470664670481295E-02 ,    -0.564206767077235E-01 ,    -0.115403703550420E-01 , 
   8.26000 ,     0.184477051028054E-01 ,    -0.721624770988597E-01 ,    -0.260527327136679E-02 , 
   8.28000 ,     0.310275001331190E-01 ,    -0.849563308020590E-01 ,     0.458484053972198E-02 , 
   8.30000 ,     0.233156367075250E-01 ,    -0.860498202801683E-01 ,     0.453745223827108E-02 , 
   8.32000 ,     0.118965998437253E-02 ,    -0.743744344080782E-01 ,    -0.346609237061906E-02 , 
   8.34000 ,    -0.168041415476158E-01 ,    -0.574128776451306E-01 ,    -0.149298764929033E-01 , 
   8.36000 ,    -0.130513544953664E-01 ,    -0.463121953842482E-01 ,    -0.231222800232867E-01 , 
   8.38000 ,     0.147870583778420E-01 ,    -0.485515326463041E-01 ,    -0.234120320060562E-01 , 
   8.40000 ,     0.497877163283985E-01 ,    -0.630800640837841E-01 ,    -0.160724934709923E-01 , 
   8.42000 ,     0.660303066181115E-01 ,    -0.811085737427290E-01 ,    -0.580941189272042E-02 , 
   8.44000 ,     0.465907385502376E-01 ,    -0.919100837185003E-01 ,     0.148031994315428E-02 , 
   8.46000 ,    -0.326086806798667E-02 ,    -0.896950334921439E-01 ,     0.242939111789558E-02 , 
   8.48000 ,    -0.572671090038239E-01 ,    -0.770612905483993E-01 ,    -0.203033920951317E-02 , 
   8.50000 ,    -0.835671189261942E-01 ,    -0.629460179767576E-01 ,    -0.779958059823193E-02 , 
   8.52000 ,    -0.642711137225927E-01 ,    -0.566730870654874E-01 ,    -0.106121219185217E-01 , 
   8.54000 ,    -0.645450014789627E-02 ,    -0.621077441928532E-01 ,    -0.875856636855316E-02 , 
   8.56000 ,     0.622077176936573E-01 ,    -0.755912366886916E-01 ,    -0.380811985567173E-02 , 
   8.58000 ,     0.109634844757151E+00 ,    -0.886524547733515E-01 ,     0.881656402698515E-03 , 
   8.60000 ,     0.116513230642308E+00 ,    -0.934092161583939E-01 ,     0.260348971098507E-02 , 
   8.62000 ,     0.840813805828885E-01 ,    -0.871064495002017E-01 ,     0.973586424642733E-03 , 
   8.64000 ,     0.294462420386637E-01 ,    -0.731641156417852E-01 ,    -0.213113503856319E-02 , 
   8.66000 ,    -0.262768850722707E-01 ,    -0.585566144323988E-01 ,    -0.406805494046058E-02 , 
   8.68000 ,    -0.681968171164981E-01 ,    -0.495689039979003E-01 ,    -0.317883744614257E-02 , 
   8.70000 ,    -0.906197776072326E-01 ,    -0.486066172008515E-01 ,     0.337227847640575E-03 , 
   8.72000 ,    -0.936908449752114E-01 ,    -0.536424689982144E-01 ,     0.478679456404384E-02 , 
   8.74000 ,    -0.791037754406003E-01 ,    -0.600553951242574E-01 ,     0.810229244452704E-02 , 
   8.76000 ,    -0.494301086347821E-01 ,    -0.633405928910331E-01 ,     0.890312476806959E-02 , 
   8.78000 ,    -0.108312831919541E-01 ,    -0.610968685903104E-01 ,     0.695604494894253E-02 , 
   8.80000 ,     0.252244409157535E-01 ,    -0.535578471194533E-01 ,     0.301976493094358E-02 , 
   8.82000 ,     0.452861818293891E-01 ,    -0.429157461630430E-01 ,    -0.160478170968403E-02 , 
   8.84000 ,     0.416818393889344E-01 ,    -0.321409243935572E-01 ,    -0.552558173757122E-02 , 
   8.86000 ,     0.191780468355891E-01 ,    -0.238603648039228E-01 ,    -0.763760945308914E-02 , 
   8.88000 ,    -0.566733950546714E-02 ,    -0.195184181137593E-01 ,    -0.746859397192646E-02 , 
   8.90000 ,    -0.138744120257589E-01 ,    -0.188956392827123E-01 ,    -0.543332756136660E-02 , 
   8.92000 ,     0.331046380074591E-02 ,    -0.201377085999396E-01 ,    -0.278476210559492E-02 , 
   8.94000 ,     0.373867232467915E-01 ,    -0.204634809270277E-01 ,    -0.109699319814730E-02 , 
   8.96000 ,     0.669615800731948E-01 ,    -0.174437478066829E-01 ,    -0.142424597766817E-02 , 
   8.98000 ,     0.713835876052030E-01 ,    -0.102876144790612E-01 ,    -0.362102136041685E-02 , 
   9.00000 ,     0.445979303410942E-01 ,    -0.354529765383032E-03 ,    -0.634230749702784E-02 , 
   9.02000 ,    -0.467226015958510E-03 ,     0.954780120636621E-02 ,    -0.784025790497528E-02 , 
   9.04000 ,    -0.402290827054405E-01 ,     0.167398579400651E-01 ,    -0.708359776325280E-02 , 
   9.06000 ,    -0.557518964698689E-01 ,     0.201220594468997E-01 ,    -0.441558300490621E-02 , 
   9.08000 ,    -0.443441701616672E-01 ,     0.205284104524547E-01 ,    -0.124118002932495E-02 , 
   9.10000 ,    -0.195789881102367E-01 ,     0.197902955099473E-01 ,     0.105206496561468E-02 , 
   9.12000 ,    -0.357384019674231E-03 ,     0.193002153556226E-01 ,     0.211603205322454E-02 , 
   9.14000 ,     0.250615751990246E-02 ,     0.192584261405459E-01 ,     0.277757062198863E-02 , 
   9.16000 ,    -0.768892163913716E-02 ,     0.192126894343623E-01 ,     0.413291776185256E-02 , 
   9.18000 ,    -0.187294284917162E-01 ,     0.193618869111748E-01 ,     0.631366877781734E-02 , 
   9.20000 ,    -0.210078624434594E-01 ,     0.213124342474406E-01 ,     0.799884152342912E-02 , 
   9.22000 ,    -0.157214867374364E-01 ,     0.272791173457679E-01 ,     0.724813943768045E-02 , 
   9.24000 ,    -0.130312270307693E-01 ,     0.380009717965758E-01 ,     0.318313303067782E-02 , 
   9.26000 ,    -0.217427748073750E-01 ,     0.509419862178557E-01 ,    -0.275997702304196E-02 , 
   9.28000 ,    -0.392216879215791E-01 ,     0.605504800216504E-01 ,    -0.715637313089777E-02 , 
   9.30000 ,    -0.505506832341098E-01 ,     0.610863133048207E-01 ,    -0.657757983513284E-02 , 
   9.32000 ,    -0.388964744252657E-01 ,     0.505632281126090E-01 ,    -0.311168922426071E-04 , 
   9.34000 ,     0.669110404909541E-04 ,     0.331420698825849E-01 ,     0.987594406943934E-02 , 
   9.36000 ,     0.509381239386155E-01 ,     0.179148934105628E-01 ,     0.180668436521145E-01 , 
   9.38000 ,     0.854080337874227E-01 ,     0.142508935248037E-01 ,     0.198990890511869E-01 , 
   9.40000 ,     0.798813389274460E-01 ,     0.262955862077674E-01 ,     0.140290342159990E-01 , 
   9.42000 ,     0.322493764987344E-01 ,     0.500949946433781E-01 ,     0.332965157311894E-02 , 
   9.44000 ,    -0.342092854432890E-01 ,     0.753878665120383E-01 ,    -0.680699369196172E-02 , 
   9.46000 ,    -0.834941321899435E-01 ,     0.911951985873755E-01 ,    -0.117065838499035E-01 , 
   9.48000 ,    -0.884676186487272E-01 ,     0.918588439580631E-01 ,    -0.100799443906901E-01 , 
   9.50000 ,    -0.473698235800984E-01 ,     0.798419422363787E-01 ,    -0.442401217470101E-02 , 
   9.52000 ,     0.155257305377689E-01 ,     0.636762030615550E-01 ,     0.973889982460389E-03 , 
   9.54000 ,     0.653484631806228E-01 ,     0.525446524270050E-01 ,     0.294760718354579E-02 , 
   9.56000 ,     0.778254750232450E-01 ,     0.510372061871590E-01 ,     0.127296180922753E-02 , 
   9.58000 ,     0.525502299141712E-01 ,     0.572714075473791E-01 ,    -0.171530034885279E-02 , 
   9.60000 ,     0.105365993714395E-01 ,     0.651614291265681E-01 ,    -0.320254830448115E-02 , 
   9.62000 ,    -0.210158592475534E-01 ,     0.688752586878405E-01 ,    -0.200657731982920E-02 , 
   9.64000 ,    -0.258131521414756E-01 ,     0.663210522249043E-01 ,     0.815965113056130E-03 , 
   9.66000 ,    -0.640122521968648E-02 ,     0.595520466683570E-01 ,     0.316172378245057E-02 , 
   9.68000 ,     0.208255001631818E-01 ,     0.523620370139968E-01 ,     0.377555957849785E-02 , 
   9.70000 ,     0.383486610033242E-01 ,     0.472650555208061E-01 ,     0.327448693615857E-02 , 
   9.72000 ,     0.384202436824125E-01 ,     0.441762143395292E-01 ,     0.349118016560315E-02 , 
   9.74000 ,     0.252867956487950E-01 ,     0.415037045023149E-01 ,     0.571016990880754E-02 , 
   9.76000 ,     0.897385910427020E-02 ,     0.383711190786745E-01 ,     0.928245821566051E-02 , 
   9.78000 ,    -0.326944068237598E-02 ,     0.358696476648989E-01 ,     0.118325662806410E-01 , 
   9.80000 ,    -0.111658658663312E-01 ,     0.361709861953562E-01 ,     0.110209507850315E-01 , 
   9.82000 ,    -0.189762782390392E-01 ,     0.402119394097871E-01 ,     0.655945609044792E-02 , 
   9.84000 ,    -0.296779053170150E-01 ,     0.459633509131658E-01 ,     0.884592025112018E-03 , 
   9.86000 ,    -0.412446459443563E-01 ,     0.489634203996508E-01 ,    -0.217391737486430E-02 , 
   9.88000 ,    -0.481096815151099E-01 ,     0.450600410557745E-01 ,     0.879974277656386E-04 , 
   9.90000 ,    -0.461928043420863E-01 ,     0.335047478652471E-01 ,     0.728440047037564E-02 , 
   9.92000 ,    -0.368770388998193E-01 ,     0.180834759450062E-01 ,     0.159416816574331E-01 , 
   9.94000 ,    -0.263646699590013E-01 ,     0.525825084829143E-02 ,     0.215230089749933E-01 , 
   9.96000 ,    -0.208642360747804E-01 ,     0.407762605984890E-03 ,     0.211292575768414E-01 , 
   9.98000 ,    -0.216149085309498E-01 ,     0.463961383220159E-02 ,     0.150917157949281E-01 , 
  10.00000 ,    -0.239084988839757E-01 ,     0.142816055835281E-01 ,     0.648621085287186E-02 , 
  10.02000 ,    -0.209568862656604E-01 ,     0.233126331840278E-01 ,    -0.954241443920462E-03 , 
  10.04000 ,    -0.945168125635963E-02 ,     0.270108858043201E-01 ,    -0.502257559149720E-02 , 
  10.06000 ,     0.772607200658648E-02 ,     0.243897533406216E-01 ,    -0.590197755197111E-02 , 
  10.08000 ,     0.238370538382976E-01 ,     0.180019514760462E-01 ,    -0.536138305576771E-02 , 
  10.10000 ,     0.336939372164162E-01 ,     0.116029303084226E-01 ,    -0.512823867178796E-02 , 
  10.12000 ,     0.376433475900703E-01 ,     0.755289333512462E-02 ,    -0.573396910872036E-02 , 
  10.14000 ,     0.407737664979474E-01 ,     0.575090719807522E-02 ,    -0.657156070747597E-02 , 
  10.16000 ,     0.479535812125761E-01 ,     0.453222498658752E-02 ,    -0.685999607290846E-02 , 
  10.18000 ,     0.588328452520626E-01 ,     0.245256408505578E-02 ,    -0.652868247395790E-02 , 
  10.20000 ,     0.671370072655587E-01 ,    -0.615371834224344E-03 ,    -0.622637535572516E-02 , 
  10.22000 ,     0.651898238195610E-01 ,    -0.384600116461315E-02 ,    -0.650882491528897E-02 , 
  10.24000 ,     0.502869498038553E-01 ,    -0.670667718838507E-02 ,    -0.702795339617060E-02 , 
  10.26000 ,     0.277856081500215E-01 ,    -0.975448873664501E-02 ,    -0.657837678310382E-02 , 
  10.28000 ,     0.810364295720306E-02 ,    -0.141139194992978E-01 ,    -0.411662780816813E-02 , 
  10.30000 ,    -0.470425280558262E-03 ,    -0.200265944268876E-01 ,     0.345897381803815E-04 , 
  10.32000 ,     0.217815697324874E-02 ,    -0.258358996085680E-01 ,     0.388182064489611E-02 , 
  10.34000 ,     0.782168516456863E-02 ,    -0.285780112573002E-01 ,     0.483099390289012E-02 , 
  10.36000 ,     0.601395540944531E-02 ,    -0.260722582965978E-01 ,     0.152136101332432E-02 , 
  10.38000 ,    -0.786920928955690E-02 ,    -0.190373563201593E-01 ,    -0.490302069448157E-02 , 
  10.40000 ,    -0.286456837866811E-01 ,    -0.114537200725001E-01 ,    -0.111484600407536E-01 , 
  10.42000 ,    -0.444850435798083E-01 ,    -0.851464077430036E-02 ,    -0.137026769949320E-01 , 
  10.44000 ,    -0.450453195996292E-01 ,    -0.133051592172688E-01 ,    -0.111169319076643E-01 , 
  10.46000 ,    -0.287461720127314E-01 ,    -0.244673269100538E-01 ,    -0.506356159301663E-02 , 
  10.48000 ,    -0.398363089752174E-02 ,    -0.366318342164542E-01 ,     0.630864624026490E-03 , 
  10.50000 ,     0.164473707457408E-01 ,    -0.435595059140042E-01 ,     0.239509763338283E-02 , 
  10.52000 ,     0.235534878228316E-01 ,    -0.420193984107274E-01 ,    -0.824208431157001E-03 , 
  10.54000 ,     0.171016930717349E-01 ,    -0.338288649380092E-01 ,    -0.694690805413223E-02 , 
  10.56000 ,     0.414725266458755E-02 ,    -0.246740189323809E-01 ,    -0.121639151698848E-01 , 
  10.58000 ,    -0.716390324052278E-02 ,    -0.205035596007746E-01 ,    -0.133709172062937E-01 , 
  10.60000 ,    -0.134628417041597E-01 ,    -0.239146890929621E-01 ,    -0.999488771564656E-02 , 
  10.62000 ,    -0.173021158899992E-01 ,    -0.328864473370109E-01 ,    -0.407434011830456E-02 , 
  10.64000 ,    -0.231822809034306E-01 ,    -0.425360977824921E-01 ,     0.130178991695079E-02 , 
  10.66000 ,    -0.321774466961572E-01 ,    -0.484988677064930E-01 ,     0.400516624547698E-02 , 
  10.68000 ,    -0.398813307745530E-01 ,    -0.495297128717682E-01 ,     0.395329003674493E-02 , 
  10.70000 ,    -0.395708685479898E-01 ,    -0.476530094350104E-01 ,     0.267339142607459E-02 , 
  10.72000 ,    -0.281269299383561E-01 ,    -0.460372399118627E-01 ,     0.186736120303886E-02 , 
  10.74000 ,    -0.984112552690990E-02 ,    -0.463644778584599E-01 ,     0.213419201677098E-02 , 
  10.76000 ,     0.529319951409725E-02 ,    -0.476713564672727E-01 ,     0.274665776847525E-02 , 
  10.78000 ,     0.797431273171191E-02 ,    -0.473948150196771E-01 ,     0.249658855255182E-02 , 
  10.80000 ,    -0.387644061397532E-02 ,    -0.436587556558182E-01 ,     0.822868889835873E-03 , 
  10.82000 ,    -0.232932706340508E-01 ,    -0.369630178349414E-01 ,    -0.169511841544111E-02 , 
  10.84000 ,    -0.386241588441086E-01 ,    -0.299859735825390E-01 ,    -0.381771192941992E-02 , 
  10.86000 ,    -0.410306712538665E-01 ,    -0.257014376153633E-01 ,    -0.464711550022604E-02 , 
  10.88000 ,    -0.298507672566252E-01 ,    -0.252790711109362E-01 ,    -0.431837408547824E-02 , 
  10.90000 ,    -0.122131579697888E-01 ,    -0.273457945490580E-01 ,    -0.384030153404591E-02 , 
  10.92000 ,     0.246319322476274E-02 ,    -0.291071671331920E-01 ,    -0.424619577448485E-02 , 
  10.94000 ,     0.885492799267095E-02 ,    -0.284254884056385E-01 ,    -0.574989512695380E-02 , 
  10.96000 ,     0.845969756813365E-02 ,    -0.252897762929855E-01 ,    -0.756673681701692E-02 , 
  10.98000 ,     0.714233577610745E-02 ,    -0.216482843791493E-01 ,    -0.850958929449137E-02 , 
  11.00000 ,     0.990020856228350E-02 ,    -0.198418719882184E-01 ,    -0.786308302683972E-02 , 
  11.02000 ,     0.170563753833608E-01 ,    -0.208863693876850E-01 ,    -0.585222006369416E-02 , 
  11.04000 ,     0.245684832642327E-01 ,    -0.238639139952964E-01 ,    -0.337946023586033E-02 , 
  11.06000 ,     0.276971967455376E-01 ,    -0.267542186287644E-01 ,    -0.129720357623835E-02 , 
  11.08000 ,     0.247299480150254E-01 ,    -0.279345320840394E-01 ,     0.170814892048245E-03 , 
  11.10000 ,     0.177576209815821E-01 ,    -0.271537025051016E-01 ,     0.140951013736035E-02 , 
  11.12000 ,     0.102291858359283E-01 ,    -0.253173719460691E-01 ,     0.286369452750909E-02 , 
