Time       moves_acc moves_gen     G(r)_1     S(Q)_1
094111.320      899956     3747496  0.101E-01  0.213E-01
095111.302      912773     3844232  0.986E-02  0.204E-01
100111.294      925431     3940947  0.957E-02  0.195E-01
101111.371      938063     4037673  0.931E-02  0.187E-01
102111.457      950520     4134456  0.909E-02  0.180E-01
103111.349      962876     4231180  0.886E-02  0.173E-01
104111.334      975212     4328130  0.865E-02  0.166E-01
105111.340      987513     4425114  0.845E-02  0.160E-01
110111.387      999737     4521976  0.825E-02  0.154E-01
111111.372     1011781     4618838  0.807E-02  0.148E-01
112111.456     1023771     4715864  0.789E-02  0.142E-01
113111.396     1035494     4812763  0.769E-02  0.137E-01
114111.418     1047331     4909727  0.751E-02  0.132E-01
115111.473     1058914     5006606  0.737E-02  0.128E-01
120111.354     1070579     5103646  0.721E-02  0.123E-01
121111.394     1082248     5200733  0.710E-02  0.119E-01
122114.843     1093621     5297839  0.692E-02  0.115E-01
123111.332     1104985     5394408  0.676E-02  0.112E-01
124111.356     1116277     5491493  0.668E-02  0.108E-01
125111.553     1127592     5588540  0.656E-02  0.105E-01
130111.363     1138906     5685485  0.646E-02  0.102E-01
131111.355     1150202     5782624  0.637E-02  0.988E-02
132111.369     1161397     5879814  0.627E-02  0.959E-02
133111.963     1172531     5976814  0.613E-02  0.932E-02
134111.362     1183557     6073569  0.604E-02  0.906E-02
135111.536     1194620     6170609  0.595E-02  0.881E-02
140111.336     1205543     6267804  0.589E-02  0.856E-02
141111.401     1216550     6364943  0.582E-02  0.832E-02
142111.376     1227564     6462145  0.572E-02  0.810E-02
143111.328     1238459     6559480  0.562E-02  0.789E-02
144111.399     1249334     6656802  0.557E-02  0.769E-02
145111.360     1260180     6754186  0.551E-02  0.750E-02
150111.418     1271007     6851427  0.543E-02  0.733E-02
151111.404     1281913     6948779  0.538E-02  0.715E-02
152111.355     1292639     7046212  0.532E-02  0.698E-02
153111.466     1303283     7143630  0.524E-02  0.682E-02
154111.443     1314004     7241083  0.518E-02  0.667E-02
155111.362     1324664     7338558  0.511E-02  0.652E-02
160111.360     1335164     7435564  0.506E-02  0.639E-02
161111.319     1345828     7532866  0.502E-02  0.625E-02
162111.379     1356406     7630245  0.492E-02  0.613E-02
163111.361     1367129     7727868  0.487E-02  0.601E-02
164111.361     1377677     7825438  0.483E-02  0.589E-02
165111.340     1388223     7922920  0.479E-02  0.577E-02
170111.480     1398744     8020471  0.471E-02  0.567E-02
171111.359     1409239     8117897  0.466E-02  0.557E-02
172111.369     1419779     8215559  0.462E-02  0.547E-02
173111.393     1430104     8313121  0.457E-02  0.538E-02
174111.345     1440427     8410664  0.453E-02  0.530E-02
175111.352     1450967     8508521  0.449E-02  0.521E-02
180111.366     1461435     8606195  0.446E-02  0.513E-02
181111.347     1471821     8703901  0.442E-02  0.505E-02
182111.322     1482110     8801501  0.437E-02  0.498E-02
183111.426     1492439     8899205  0.433E-02  0.491E-02
184111.363     1502834     8996923  0.429E-02  0.483E-02
185111.316     1513167     9094664  0.427E-02  0.476E-02
190111.394     1523487     9192347  0.421E-02  0.469E-02
191111.401     1533796     9290046  0.419E-02  0.463E-02
192111.378     1544153     9387748  0.418E-02  0.457E-02
193111.433     1554448     9485473  0.416E-02  0.451E-02
194111.355     1564686     9583226  0.412E-02  0.446E-02
195111.326     1574962     9681086  0.409E-02  0.440E-02
200111.309     1585412     9778942  0.408E-02  0.434E-02
201111.307     1595655     9876708  0.404E-02  0.428E-02
202111.289     1605910     9974548  0.399E-02  0.424E-02
203111.303     1616273    10072371  0.398E-02  0.419E-02
204111.322     1626568    10170318  0.395E-02  0.414E-02
205111.341     1636712    10268110  0.394E-02  0.409E-02
210111.824     1646974    10366032  0.394E-02  0.405E-02
211111.326     1657164    10463707  0.394E-02  0.400E-02
212111.328     1667272    10561432  0.388E-02  0.397E-02
213111.315     1677432    10659160  0.386E-02  0.393E-02
214111.328     1687728    10757062  0.384E-02  0.389E-02
215111.316     1697829    10854923  0.381E-02  0.385E-02
220111.515     1708138    10952812  0.381E-02  0.381E-02
221111.332     1718286    11050604  0.378E-02  0.378E-02
222111.330     1728407    11148580  0.376E-02  0.374E-02
223111.317     1738568    11246390  0.375E-02  0.371E-02
224111.351     1748765    11344218  0.373E-02  0.368E-02
225111.354     1759042    11441876  0.370E-02  0.365E-02
230111.403     1769204    11539757  0.371E-02  0.361E-02
231111.358     1779370    11637349  0.368E-02  0.358E-02
