 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   3.94000 ,     0.241225101327401E+00 ,    -0.523206364563731E+00 ,     0.181010814588116E+00 , 
   3.96000 ,     0.253329694952733E-01 ,    -0.503366709648402E+00 ,     0.186995639176748E+00 , 
   3.98000 ,    -0.165829666781345E+00 ,    -0.442626489672638E+00 ,     0.170600516919688E+00 , 
   4.00000 ,    -0.301340040653092E+00 ,    -0.340501837865042E+00 ,     0.127112017014112E+00 , 
   4.02000 ,    -0.377363826521007E+00 ,    -0.220483701332334E+00 ,     0.672081905217572E-01 , 
   4.04000 ,    -0.398077588743485E+00 ,    -0.123572207091420E+00 ,     0.137845362358458E-01 , 
   4.06000 ,    -0.361998485202395E+00 ,    -0.880099366446760E-01 ,    -0.989347560644980E-02 , 
   4.08000 ,    -0.266466632778596E+00 ,    -0.126522804837749E+00 ,     0.608164158295159E-02 , 
   4.10000 ,    -0.124809350585925E+00 ,    -0.215778567015188E+00 ,     0.514297756592167E-01 , 
   4.12000 ,     0.225067790834200E-01 ,    -0.306300114465967E+00 ,     0.100652686623750E+00 , 
   4.14000 ,     0.118519409262156E+00 ,    -0.348438468104087E+00 ,     0.127280887455609E+00 , 
   4.16000 ,     0.120711028195060E+00 ,    -0.319433064890864E+00 ,     0.118794340518709E+00 , 
   4.18000 ,     0.324867392308083E-01 ,    -0.235257443043150E+00 ,     0.830126367689049E-01 , 
   4.20000 ,    -0.890769623023015E-01 ,    -0.140060763403076E+00 ,     0.421482270271833E-01 , 
   4.22000 ,    -0.159553791587405E+00 ,    -0.798145334381509E-01 ,     0.185863810603360E-01 , 
   4.24000 ,    -0.114758038325691E+00 ,    -0.763462650961324E-01 ,     0.215931567468878E-01 , 
   4.26000 ,     0.490904792912924E-01 ,    -0.117172560843950E+00 ,     0.432057384995116E-01 , 
   4.28000 ,     0.268316578578637E+00 ,    -0.166160462847532E+00 ,     0.652846045497833E-01 , 
   4.30000 ,     0.443309725690964E+00 ,    -0.187011552753162E+00 ,     0.724007928017863E-01 , 
   4.32000 ,     0.490281155913861E+00 ,    -0.164308655165350E+00 ,     0.617589765364063E-01 , 
   4.34000 ,     0.383362654458671E+00 ,    -0.109678591995058E+00 ,     0.438553889145897E-01 , 
   4.36000 ,     0.164645472841669E+00 ,    -0.510204418434341E-01 ,     0.340957442817549E-01 , 
   4.38000 ,    -0.799682168754256E-01 ,    -0.134757673172494E-01 ,     0.415945289690253E-01 , 
   4.40000 ,    -0.262240251993415E+00 ,    -0.494576284666349E-02 ,     0.628626018511239E-01 , 
   4.42000 ,    -0.327353967967571E+00 ,    -0.144523108652975E-01 ,     0.843289818819759E-01 , 
   4.44000 ,    -0.268997713895225E+00 ,    -0.223317676434410E-01 ,     0.914794190735138E-01 , 
   4.46000 ,    -0.123056387079666E+00 ,    -0.137990473263038E-01 ,     0.781286914964218E-01 , 
   4.48000 ,     0.508468647970731E-01 ,     0.134346265039972E-01 ,     0.497222060233269E-01 , 
   4.50000 ,     0.189883217141649E+00 ,     0.512918529486164E-01 ,     0.190017257726038E-01 , 
   4.52000 ,     0.245667724958845E+00 ,     0.896970437634147E-01 ,    -0.243169321091160E-02 , 
   4.54000 ,     0.198204683055932E+00 ,     0.123890949470508E+00 ,    -0.107440703750735E-01 , 
   4.56000 ,     0.645345883758146E-01 ,     0.155411783186533E+00 ,    -0.105870609727271E-01 , 
   4.58000 ,    -0.102783490494860E+00 ,     0.187135445874742E+00 ,    -0.102187209944585E-01 , 
   4.60000 ,    -0.232051211377633E+00 ,     0.217499009329086E+00 ,    -0.150800460376789E-01 , 
   4.62000 ,    -0.261552839038281E+00 ,     0.239313826521649E+00 ,    -0.244439531203423E-01 , 
   4.64000 ,    -0.169380175785498E+00 ,     0.244503410138197E+00 ,    -0.330505609173019E-01 , 
   4.66000 ,     0.129017314109439E-01 ,     0.231072151080271E+00 ,    -0.358821751019373E-01 , 
   4.68000 ,     0.213303116377767E+00 ,     0.206587862794080E+00 ,    -0.321738391039615E-01 , 
   4.70000 ,     0.354367525759660E+00 ,     0.184963634723481E+00 ,    -0.257146698337872E-01 , 
   4.72000 ,     0.390748080115455E+00 ,     0.178377218305422E+00 ,    -0.215191313656755E-01 , 
   4.74000 ,     0.327329680530385E+00 ,     0.189900813442344E+00 ,    -0.216746288187258E-01 , 
   4.76000 ,     0.207952925733488E+00 ,     0.212025821568223E+00 ,    -0.236338956982017E-01 , 
   4.78000 ,     0.841048923413919E-01 ,     0.232080019918616E+00 ,    -0.222309627957698E-01 , 
   4.80000 ,    -0.141870325666980E-01 ,     0.240677515129774E+00 ,    -0.138621909768731E-01 , 
   4.82000 ,    -0.860840183843360E-01 ,     0.237358065159882E+00 ,     0.296301497066077E-03 , 
   4.84000 ,    -0.144022657840916E+00 ,     0.229801691881197E+00 ,     0.143992330389464E-01 , 
   4.86000 ,    -0.190064526857679E+00 ,     0.227676991793328E+00 ,     0.213126443749393E-01 , 
   4.88000 ,    -0.205974732055409E+00 ,     0.235829528006646E+00 ,     0.169398029258188E-01 , 
   4.90000 ,    -0.166914005527888E+00 ,     0.251579120471030E+00 ,     0.263499542566266E-02 , 
   4.92000 ,    -0.685539675859264E-01 ,     0.267549674723325E+00 ,    -0.157129399594118E-01 , 
   4.94000 ,     0.554821436878181E-01 ,     0.277358102411949E+00 ,    -0.310896457217885E-01 , 
   4.96000 ,     0.143881607135974E+00 ,     0.279694266974712E+00 ,    -0.389567552329418E-01 , 
   4.98000 ,     0.143278729616355E+00 ,     0.278000430214212E+00 ,    -0.389634873075478E-01 , 
   5.00000 ,     0.461219588908915E-01 ,     0.276607261191805E+00 ,    -0.342024634797603E-01 , 
   5.02000 ,    -0.974312709303777E-01 ,     0.276887007934195E+00 ,    -0.290312969750310E-01 , 
   5.04000 ,    -0.205839708484172E+00 ,     0.276683378467442E+00 ,    -0.270500394027905E-01 , 
   5.06000 ,    -0.216321509760527E+00 ,     0.273324429304173E+00 ,    -0.301919678572573E-01 , 
   5.08000 ,    -0.126060726285847E+00 ,     0.267356423565966E+00 ,    -0.387824458225541E-01 , 
   5.10000 ,     0.436544080447447E-02 ,     0.263349375523446E+00 ,    -0.518076409139665E-01 , 
   5.12000 ,     0.895778000556920E-01 ,     0.266437688040816E+00 ,    -0.669157591502227E-01 , 
   5.14000 ,     0.755269816125534E-01 ,     0.276922654356933E+00 ,    -0.804295332521991E-01 , 
   5.16000 ,    -0.240573169096147E-01 ,     0.287369814710600E+00 ,    -0.880617165304429E-01 , 
   5.18000 ,    -0.135602402695855E+00 ,     0.285345324960457E+00 ,    -0.866097195549206E-01 , 
   5.20000 ,    -0.173207248269754E+00 ,     0.260952567298556E+00 ,    -0.759427348735012E-01 , 
   5.22000 ,    -0.945870732191748E-01 ,     0.214479653536616E+00 ,    -0.599199104350215E-01 , 
   5.24000 ,     0.709606515496759E-01 ,     0.158675355749176E+00 ,    -0.451934572848579E-01 , 
   5.26000 ,     0.239935752770343E+00 ,     0.113286920641766E+00 ,    -0.381145688771689E-01 , 
   5.28000 ,     0.324827569591262E+00 ,     0.945733465245385E-01 ,    -0.413453763251228E-01 , 
   5.30000 ,     0.284213384902324E+00 ,     0.106095554781556E+00 ,    -0.522527349921024E-01 , 
   5.32000 ,     0.142073157667102E+00 ,     0.136617588791571E+00 ,    -0.642538457931395E-01 , 
   5.34000 ,    -0.324462289166055E-01 ,     0.166588330437531E+00 ,    -0.704932250712935E-01 , 
   5.36000 ,    -0.167938206652475E+00 ,     0.179240714396387E+00 ,    -0.677121273178647E-01 , 
   5.38000 ,    -0.227363563028715E+00 ,     0.169442014692518E+00 ,    -0.579607727127320E-01 , 
   5.40000 ,    -0.217583516317788E+00 ,     0.144977289291946E+00 ,    -0.470943662254230E-01 , 
   5.42000 ,    -0.171602343756288E+00 ,     0.119900609830117E+00 ,    -0.409864906629813E-01 , 
   5.44000 ,    -0.120952035026353E+00 ,     0.104651756856394E+00 ,    -0.418171134019017E-01 , 
   5.46000 ,    -0.786294168646559E-01 ,     0.994979476257268E-01 ,    -0.467391980263372E-01 , 
   5.48000 ,    -0.413132798656663E-01 ,     0.953907386797428E-01 ,    -0.497375476499384E-01 , 
   5.50000 ,    -0.369039199713237E-02 ,     0.812754605111899E-01 ,    -0.455119475027476E-01 , 
   5.52000 ,     0.301475649055244E-01 ,     0.526489064494223E-01 ,    -0.329775441628591E-01 , 
   5.54000 ,     0.482445998880221E-01 ,     0.154884634773632E-01 ,    -0.162237595680297E-01 , 
   5.56000 ,     0.427641748625381E-01 ,    -0.170959633705907E-01 ,    -0.232556512565529E-02 , 
   5.58000 ,     0.206110365370260E-01 ,    -0.332380953919685E-01 ,     0.270586118953461E-02 , 
   5.60000 ,     0.206505063142836E-02 ,    -0.301540756553893E-01 ,    -0.255352006091384E-02 , 
   5.62000 ,     0.699064971810467E-02 ,    -0.162670535259454E-01 ,    -0.140076396475233E-01 , 
   5.64000 ,     0.388272999780352E-01 ,    -0.619482038036764E-02 ,    -0.242396904156332E-01 , 
   5.66000 ,     0.790828554658505E-01 ,    -0.117989373050697E-01 ,    -0.265714115772195E-01 , 
   5.68000 ,     0.975345767771531E-01 ,    -0.349979342783366E-01 ,    -0.186541205861567E-01 , 
   5.70000 ,     0.717429075405961E-01 ,    -0.668802396757923E-01 ,    -0.356014146494761E-02 , 
   5.72000 ,     0.268083740017710E-02 ,    -0.936255662434111E-01 ,     0.121935103619619E-01 , 
   5.74000 ,    -0.838434866664663E-01 ,    -0.105445696163495E+00 ,     0.224773331812179E-01 , 
   5.76000 ,    -0.150348864149499E+00 ,    -0.102882106955006E+00 ,     0.249593216452614E-01 , 
   5.78000 ,    -0.166440979195082E+00 ,    -0.964765358464750E-01 ,     0.220888530906005E-01 , 
   5.80000 ,    -0.121949958496799E+00 ,    -0.999739782324943E-01 ,     0.191203607470380E-01 , 
   5.82000 ,    -0.287308904476819E-01 ,    -0.121248812283260E+00 ,     0.204521191688448E-01 , 
   5.84000 ,     0.865466333072570E-01 ,    -0.156599619295877E+00 ,     0.266152996632604E-01 , 
   5.86000 ,     0.192063410335402E+00 ,    -0.192068672774699E+00 ,     0.338797529313079E-01 , 
