Time       moves_acc moves_gen     G(r)_1     S(Q)_1
152718.045     2369941    18694923  0.825E-03  0.577E-03
153718.063     2398895    18967542  0.813E-03  0.575E-03
154718.149     2428371    19241335  0.820E-03  0.570E-03
155718.105     2457780    19514884  0.834E-03  0.565E-03
160721.943     2486952    19786679  0.850E-03  0.561E-03
161718.108     2516129    20057657  0.833E-03  0.558E-03
162718.191     2545614    20330866  0.744E-03  0.493E-03
163718.053     2574695    20603668  0.839E-03  0.551E-03
164718.376     2603913    20876167  0.829E-03  0.548E-03
165722.018     2633306    21148447  0.832E-03  0.545E-03
170718.180     2662265    21419062  0.846E-03  0.541E-03
171718.125     2691521    21691113  0.843E-03  0.538E-03
172718.171     2721007    21963920  0.853E-03  0.535E-03
173718.048     2750304    22236796  0.853E-03  0.531E-03
174718.025     2779493    22509941  0.843E-03  0.528E-03
175718.016     2808990    22783668  0.853E-03  0.524E-03
180718.007     2838376    23057749  0.842E-03  0.523E-03
181719.538     2868087    23331173  0.842E-03  0.522E-03
182718.013     2897218    23603154  0.901E-03  0.517E-03
183718.004     2926288    23876435  0.839E-03  0.514E-03
184718.011     2955813    24150427  0.863E-03  0.512E-03
185718.014     2985125    24424524  0.847E-03  0.509E-03
190718.059     3014294    24698133  0.882E-03  0.505E-03
191718.025     3043719    24971186  0.870E-03  0.504E-03
192718.016     3073095    25244972  0.853E-03  0.503E-03
193718.031     3102537    25518501  0.867E-03  0.500E-03
194718.014     3132144    25791990  0.883E-03  0.499E-03
195718.053     3161466    26066154  0.861E-03  0.495E-03
200718.036     3190640    26340469  0.889E-03  0.492E-03
201718.048     3219966    26613997  0.877E-03  0.489E-03
202718.027     3249380    26887160  0.903E-03  0.487E-03
203718.025     3279080    27160188  0.880E-03  0.485E-03
204718.051     3308368    27433440  0.905E-03  0.481E-03
205718.062     3337756    27706554  0.889E-03  0.481E-03
210718.062     3366876    27980069  0.885E-03  0.478E-03
211718.088     3396279    28252835  0.915E-03  0.475E-03
212718.063     3425559    28526383  0.888E-03  0.473E-03
213718.086     3454770    28799744  0.932E-03  0.470E-03
214722.092     3484274    29073245  0.918E-03  0.468E-03
215718.042     3513548    29345461  0.893E-03  0.466E-03
220718.213     3542827    29617229  0.923E-03  0.464E-03
221718.041     3572196    29890333  0.908E-03  0.462E-03
222718.059     3601740    30164018  0.882E-03  0.462E-03
223718.064     3631027    30437063  0.912E-03  0.459E-03
224718.163     3660198    30709518  0.909E-03  0.457E-03
225718.080     3689526    30982724  0.907E-03  0.456E-03
230718.138     3718930    31255698  0.895E-03  0.455E-03
231718.104     3748181    31528262  0.951E-03  0.450E-03
232718.211     3777426    31800849  0.893E-03  0.451E-03
233718.051     3806708    32073485  0.919E-03  0.447E-03
234718.115     3836139    32347707  0.928E-03  0.445E-03
235718.051     3865524    32621738  0.939E-03  0.443E-03
