   7997.34698000000       ,    156.864869000000       ,    196.053172000000     
   8003.74397000000       ,    156.827010000000       ,    192.583400000000     
   8010.14607000000       ,    156.789120000000       ,    193.215016000000     
   8016.55330000000       ,    156.751199000000       ,    173.411381000000     
   8022.96565000000       ,    156.713248000000       ,    166.526035000000     
   8029.38313000000       ,    156.675265000000       ,    165.536281000000     
   8035.80574000000       ,    156.637251000000       ,    165.715446000000     
   8042.23350000000       ,    156.599207000000       ,    176.290711000000     
   8048.66639000000       ,    156.561131000000       ,    188.876935000000     
   8055.10443000000       ,    156.523025000000       ,    174.341744000000     
   8061.54761000000       ,    156.484888000000       ,    168.837255000000     
   8067.99596000000       ,    156.446720000000       ,    186.062041000000     
   8074.44946000000       ,    156.408521000000       ,    208.216996000000     
   8080.90812000000       ,    156.370291000000       ,    181.545206000000     
   8087.37194000000       ,    156.332030000000       ,    172.277677000000     
   8093.84094000000       ,    156.293738000000       ,    167.297922000000     
   8100.31512000000       ,    156.255416000000       ,    164.116688000000     
   8106.79447000000       ,    156.217062000000       ,    172.079877000000     
   8113.27900000000       ,    156.178677000000       ,    187.834979000000     
   8119.76872000000       ,    156.140262000000       ,    179.959796000000     
   8126.26363000000       ,    156.101815000000       ,    187.174846000000     
   8132.76374000000       ,    156.063338000000       ,    191.198650000000     
   8139.26905000000       ,    156.024830000000       ,    169.675204000000     
   8145.77956000000       ,    155.986291000000       ,    164.588595000000     
   8152.29528000000       ,    155.947720000000       ,    173.061122000000     
   8158.81621000000       ,    155.909119000000       ,    178.277552000000     
   8165.34235000000       ,    155.870487000000       ,    164.727239000000     
   8171.87372000000       ,    155.831824000000       ,    161.425983000000     
   8178.41031000000       ,    155.793131000000       ,    159.392047000000     
   8184.95213000000       ,    155.754406000000       ,    157.993866000000     
   8191.49918000000       ,    155.715650000000       ,    157.120624000000     
   8198.05147000000       ,    155.676863000000       ,    158.562779000000     
   8204.60900000000       ,    155.638046000000       ,    159.152614000000     
   8211.17177000000       ,    155.599197000000       ,    158.748399000000     
   8217.73980000000       ,    155.560317000000       ,    159.256961000000     
   8224.31307000000       ,    155.521407000000       ,    159.046450000000     
   8230.89161000000       ,    155.482466000000       ,    162.078650000000     
   8237.47541000000       ,    155.443493000000       ,    182.093994000000     
   8244.06447000000       ,    155.404490000000       ,    202.720209000000     
   8250.65881000000       ,    155.365456000000       ,    174.495306000000     
   8257.25842000000       ,    155.326391000000       ,    164.119965000000     
   8263.86330000000       ,    155.287295000000       ,    160.433607000000     
   8270.47348000000       ,    155.248168000000       ,    158.923636000000     
   8277.08894000000       ,    155.209010000000       ,    166.760250000000     
   8283.70969000000       ,    155.169821000000       ,    192.526963000000     
   8290.33573000000       ,    155.130601000000       ,    191.189822000000     
   8296.96708000000       ,    155.091350000000       ,    174.163926000000     
   8303.60373000000       ,    155.052068000000       ,    178.448088000000     
   8310.24569000000       ,    155.012756000000       ,    168.991373000000     
   8316.89296000000       ,    154.973412000000       ,    165.334175000000     
   8323.54555000000       ,    154.934038000000       ,    178.133270000000     
   8330.20346000000       ,    154.894632000000       ,    223.429612000000     
   8336.86670000000       ,    154.855196000000       ,    198.718493000000     
   8343.53527000000       ,    154.815728000000       ,    178.830706000000     
   8350.20917000000       ,    154.776230000000       ,    177.055790000000     
   8356.88840000000       ,    154.736701000000       ,    165.904117000000     
   8363.57299000000       ,    154.697141000000       ,    161.665677000000     
   8370.26291000000       ,    154.657550000000       ,    169.357474000000     
   8376.95819000000       ,    154.617928000000       ,    188.997278000000     
   8383.65883000000       ,    154.578275000000       ,    173.446734000000     
   8390.36482000000       ,    154.538591000000       ,    163.840474000000     
   8397.07618000000       ,    154.498876000000       ,    161.038355000000     
   8403.79291000000       ,    154.459131000000       ,    159.060185000000     
   8410.51501000000       ,    154.419354000000       ,    159.359302000000     
   8417.24249000000       ,    154.379547000000       ,    171.517303000000     
   8423.97534000000       ,    154.339708000000       ,    186.176038000000     
   8430.71359000000       ,    154.299839000000       ,    169.699266000000     
   8437.45722000000       ,    154.259939000000       ,    164.040422000000     
   8444.20625000000       ,    154.220008000000       ,    160.814762000000     
   8450.96068000000       ,    154.180046000000       ,    159.225111000000     
   8457.72050000000       ,    154.140053000000       ,    164.581095000000     
   8464.48574000000       ,    154.100029000000       ,    176.890463000000     
   8471.25639000000       ,    154.059974000000       ,    168.027649000000     
   8478.03245000000       ,    154.019889000000       ,    165.770098000000     
   8484.81393000000       ,    153.979772000000       ,    185.864339000000     
   8491.60084000000       ,    153.939625000000       ,    185.351711000000     
