 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   1.96000 ,     0.450788421900055E+00 ,    -0.167205641528505E+01 ,     0.982913074197203E+00 , 
   1.98000 ,     0.598777716754602E+00 ,    -0.170920298690414E+01 ,     0.107985547166086E+01 , 
   2.00000 ,     0.415615077898349E+00 ,    -0.159062322555831E+01 ,     0.106114864927664E+01 , 
   2.02000 ,     0.126114190438190E-01 ,    -0.135341588470211E+01 ,     0.970369326799876E+00 , 
   2.04000 ,    -0.464191302439370E+00 ,    -0.105584677962172E+01 ,     0.865688102506968E+00 , 
   2.06000 ,    -0.904508721461156E+00 ,    -0.752859469571690E+00 ,     0.789025258921833E+00 , 
   2.08000 ,    -0.125399520126124E+01 ,    -0.483756477457868E+00 ,     0.751681433766593E+00 , 
   2.10000 ,    -0.149363079422174E+01 ,    -0.270667899821847E+00 ,     0.740723323462145E+00 , 
   2.12000 ,    -0.161331185288140E+01 ,    -0.121039313506069E+00 ,     0.737164792061255E+00 , 
   2.14000 ,    -0.160759013185522E+01 ,    -0.290857364523020E-01 ,     0.731479977807608E+00 , 
   2.16000 ,    -0.149290822775140E+01 ,     0.236557638485875E-01 ,     0.726643982532480E+00 , 
   2.18000 ,    -0.132169372642797E+01 ,     0.652083474998687E-01 ,     0.729298127903345E+00 , 
   2.20000 ,    -0.116930406131129E+01 ,     0.125208921337709E+00 ,     0.738121794246561E+00 , 
   2.22000 ,    -0.109378360580012E+01 ,     0.224071013278327E+00 ,     0.739546919519088E+00 , 
   2.24000 ,    -0.109519586614073E+01 ,     0.364513047442602E+00 ,     0.714642480123962E+00 , 
   2.26000 ,    -0.110800543894062E+01 ,     0.530299451477769E+00 ,     0.652370769640885E+00 , 
   2.28000 ,    -0.103947372129409E+01 ,     0.693203955521486E+00 ,     0.559635656993342E+00 , 
   2.30000 ,    -0.833621480954782E+00 ,     0.824772791445934E+00 ,     0.460645529745812E+00 , 
   2.32000 ,    -0.518914648036448E+00 ,     0.907364903960828E+00 ,     0.385272217160619E+00 , 
   2.34000 ,    -0.205132288066218E+00 ,     0.940051439588039E+00 ,     0.353258727858939E+00 , 
   2.36000 ,    -0.268468625034358E-01 ,     0.937874694653669E+00 ,     0.363662879404414E+00 , 
   2.38000 ,    -0.658275055144591E-01 ,     0.925591224213986E+00 ,     0.395536598316288E+00 , 
   2.40000 ,    -0.298807757497139E+00 ,     0.928294004526059E+00 ,     0.419079167054068E+00 , 
   2.42000 ,    -0.601552393022426E+00 ,     0.961650225188648E+00 ,     0.410710885973355E+00 , 
   2.44000 ,    -0.806334088273735E+00 ,     0.102476512292665E+01 ,     0.363938165353038E+00 , 
   2.46000 ,    -0.780265633168329E+00 ,     0.109885506657804E+01 ,     0.290882215771584E+00 , 
   2.48000 ,    -0.483988891005535E+00 ,     0.115388296344131E+01 ,     0.214651244420639E+00 , 
   2.50000 ,     0.144312095053441E-01 ,     0.116217830340267E+01 ,     0.157219257256544E+00 , 
   2.52000 ,     0.570060281584600E+00 ,     0.111368491554926E+01 ,     0.129035270934701E+00 , 
   2.54000 ,     0.101668373540228E+01 ,     0.102463155437844E+01 ,     0.125019618049309E+00 , 
   2.56000 ,     0.122366167279616E+01 ,     0.933025874679525E+00 ,     0.128199607379221E+00 , 
   2.58000 ,     0.113708111119022E+01 ,     0.880910880918915E+00 ,     0.118752698712548E+00 , 
   2.60000 ,     0.796931844840273E+00 ,     0.891596063687614E+00 ,     0.840296237778166E-01 , 
   2.62000 ,     0.326910490697634E+00 ,     0.954719634314361E+00 ,     0.248822870489533E-01 , 
   2.64000 ,    -0.103494054899818E+00 ,     0.102908283169057E+01 ,    -0.446826008196500E-01 , 
   2.66000 ,    -0.338222398459989E+00 ,     0.106342222709411E+01 ,    -0.104460795922557E+00 , 
   2.68000 ,    -0.297166545308717E+00 ,     0.102423324195459E+01 ,    -0.138330200199743E+00 , 
   2.70000 ,    -0.146412235230468E-01 ,     0.914590302157645E+00 ,    -0.142659317965146E+00 , 
   2.72000 ,     0.370053669808429E+00 ,     0.772535029924348E+00 ,    -0.128272030967441E+00 , 
   2.74000 ,     0.673348461815199E+00 ,     0.649679040960998E+00 ,    -0.114618242842445E+00 , 
   2.76000 ,     0.754046832282271E+00 ,     0.582741663618496E+00 ,    -0.119147614210079E+00 , 
   2.78000 ,     0.581697123359819E+00 ,     0.575027447445306E+00 ,    -0.147881512796951E+00 , 
   2.80000 ,     0.248519243957816E+00 ,     0.598455739086314E+00 ,    -0.192785379769114E+00 , 
   2.82000 ,    -0.827185083126403E-01 ,     0.613767222700813E+00 ,    -0.237624889708483E+00 , 
   2.84000 ,    -0.265125465420028E+00 ,     0.595374284723379E+00 ,    -0.268724236690469E+00 , 
   2.86000 ,    -0.238704707570997E+00 ,     0.545152826740333E+00 ,    -0.283762342547377E+00 , 
   2.88000 ,    -0.473738854679914E-01 ,     0.487426015252202E+00 ,    -0.292773075568076E+00 , 
   2.90000 ,     0.201538715754642E+00 ,     0.449916008702018E+00 ,    -0.310479388093580E+00 , 
   2.92000 ,     0.403565912179219E+00 ,     0.444166717521617E+00 ,    -0.344907605129094E+00 , 
   2.94000 ,     0.505531739334153E+00 ,     0.458346278022100E+00 ,    -0.390014712078409E+00 , 
   2.96000 ,     0.510825343847986E+00 ,     0.466322263373370E+00 ,    -0.427750174494227E+00 , 
   2.98000 ,     0.449717217321979E+00 ,     0.445901377693618E+00 ,    -0.438850463152125E+00 , 
   3.00000 ,     0.346331112948455E+00 ,     0.393531986608200E+00 ,    -0.415680432814796E+00 , 
   3.02000 ,     0.210469589423628E+00 ,     0.325938015517989E+00 ,    -0.368641859211895E+00 , 
   3.04000 ,     0.565725286909583E-01 ,     0.268403465935324E+00 ,    -0.321461898834000E+00 , 
   3.06000 ,    -0.744956005162803E-01 ,     0.238220109780705E+00 ,    -0.297746491193848E+00 , 
   3.08000 ,    -0.120073890577153E+00 ,     0.234383482899912E+00 ,    -0.306962216325738E+00 , 
   3.10000 ,    -0.341534599784787E-01 ,     0.239761350722858E+00 ,    -0.338658789757059E+00 , 
   3.12000 ,     0.164895934380303E+00 ,     0.233437888593236E+00 ,    -0.368729891510087E+00 , 
   3.14000 ,     0.377749165507566E+00 ,     0.204590467178644E+00 ,    -0.373993642260262E+00 , 
   3.16000 ,     0.463555949959934E+00 ,     0.158959411477088E+00 ,    -0.346157841041611E+00 , 
   3.18000 ,     0.321465900494143E+00 ,     0.114323200406182E+00 ,    -0.296634543299302E+00 , 
   3.20000 ,    -0.344132393594744E-01 ,     0.884596150954722E-01 ,    -0.249386311830410E+00 , 
   3.22000 ,    -0.459259636619149E+00 ,     0.873380386568816E-01 ,    -0.226362362671351E+00 , 
   3.24000 ,    -0.740609351550333E+00 ,     0.100552963877641E+00 ,    -0.234498066156263E+00 , 
   3.26000 ,    -0.710013085145232E+00 ,     0.106376313637836E+00 ,    -0.262066328211351E+00 , 
   3.28000 ,    -0.339526309032641E+00 ,     0.834192387544941E-01 ,    -0.286296693863696E+00 , 
   3.30000 ,     0.234612681597898E+00 ,     0.226927406192792E-01 ,    -0.287360006963808E+00 , 
   3.32000 ,     0.776148839835959E+00 ,    -0.659911059209255E-01 ,    -0.260191284150856E+00 , 
   3.34000 ,     0.106417662992778E+01 ,    -0.156515357052670E+00 ,    -0.217198527015222E+00 , 
   3.36000 ,     0.995206657957523E+00 ,    -0.217170050954575E+00 ,    -0.180492815713313E+00 , 
   3.38000 ,     0.619520951953192E+00 ,    -0.225353286048968E+00 ,    -0.168414150846733E+00 , 
   3.40000 ,     0.100925312085653E+00 ,    -0.179933650016769E+00 ,    -0.184263708380915E+00 , 
   3.42000 ,    -0.368392748828265E+00 ,    -0.105095253509205E+00 ,    -0.213676811444137E+00 , 
   3.44000 ,    -0.648399746398187E+00 ,    -0.423666314155870E-01 ,    -0.232058978758284E+00 , 
   3.46000 ,    -0.691225176510035E+00 ,    -0.327178695818368E-01 ,    -0.217901692479412E+00 , 
   3.48000 ,    -0.535055922200392E+00 ,    -0.961828781156325E-01 ,    -0.164656504731708E+00 , 
   3.50000 ,    -0.270693689107853E+00 ,    -0.219370686266560E+00 ,    -0.847328469591586E-01 , 
   3.52000 ,    -0.425774157963654E-02 ,    -0.358899947140145E+00 ,    -0.346545316694434E-02 , 
   3.54000 ,     0.171918681950516E+00 ,    -0.461217349130552E+00 ,     0.537712115912268E-01 , 
   3.56000 ,     0.200917731673686E+00 ,    -0.489910200057582E+00 ,     0.745262102338074E-01 , 
   3.58000 ,     0.781258841054288E-01 ,    -0.446005464578642E+00 ,     0.655041064417378E-01 , 
   3.60000 ,    -0.141858622336385E+00 ,    -0.369075635544367E+00 ,     0.487842715778795E-01 , 
   3.62000 ,    -0.359727971805413E+00 ,    -0.316994166482116E+00 ,     0.500095355727484E-01 , 
   3.64000 ,    -0.472162876379144E+00 ,    -0.334576016672221E+00 ,     0.847757035135767E-01 , 
   3.66000 ,    -0.425081719244681E+00 ,    -0.428561273927020E+00 ,     0.150410513810581E+00 , 
   3.68000 ,    -0.249610182575694E+00 ,    -0.563480739981602E+00 ,     0.227419860354062E+00 , 
   3.70000 ,    -0.530822352633872E-01 ,    -0.681050215998768E+00 ,     0.289630931732663E+00 , 
   3.72000 ,     0.382606985045347E-01 ,    -0.731899005737609E+00 ,     0.317368834136357E+00 , 
   3.74000 ,    -0.444097889324752E-01 ,    -0.701246992742398E+00 ,     0.306527500127204E+00 , 
   3.76000 ,    -0.264077040670261E+00 ,    -0.614177540524456E+00 ,     0.268987273215899E+00 , 
   3.78000 ,    -0.491505412685736E+00 ,    -0.518825445383598E+00 ,     0.224935266293168E+00 , 
   3.80000 ,    -0.577349984539625E+00 ,    -0.458961438581154E+00 ,     0.192167753663331E+00 , 
   3.82000 ,    -0.440620164406374E+00 ,    -0.452770824217004E+00 ,     0.178662781556774E+00 , 
   3.84000 ,    -0.118732730285326E+00 ,    -0.489108297127508E+00 ,     0.181989238700926E+00 , 
   3.86000 ,     0.252331326043326E+00 ,    -0.540417098461037E+00 ,     0.194401275879217E+00 , 
   3.88000 ,     0.514803168081762E+00 ,    -0.581243111889273E+00 ,     0.208977311843384E+00 , 
   3.90000 ,     0.574070829063874E+00 ,    -0.599545877952628E+00 ,     0.222224548220671E+00 , 
   3.92000 ,     0.439970274256237E+00 ,    -0.595228888147294E+00 ,     0.231977619119181E+00 , 
   3.94000 ,     0.203656604245212E+00 ,    -0.570597507451430E+00 ,     0.233548573254942E+00 , 
   3.96000 ,    -0.277567333120680E-01 ,    -0.523060760541566E+00 ,     0.218744851647647E+00 , 
   3.98000 ,    -0.191564908326842E+00 ,    -0.447389171589015E+00 ,     0.180152621752474E+00 , 
   4.00000 ,    -0.286690865903932E+00 ,    -0.345888914810180E+00 ,     0.118501195836625E+00 , 
   4.02000 ,    -0.344272433911821E+00 ,    -0.237121297178163E+00 ,     0.474550311409440E-01 , 
   4.04000 ,    -0.382098142594974E+00 ,    -0.153545497738262E+00 ,    -0.924075922829320E-02 , 
   4.06000 ,    -0.382106055951953E+00 ,    -0.126294665382074E+00 ,    -0.285841697113478E-01 , 
   4.08000 ,    -0.308640364020964E+00 ,    -0.165584623463539E+00 ,    -0.154864060966192E-02 , 
   4.10000 ,    -0.150883062889718E+00 ,    -0.250207499874907E+00 ,     0.596211398382733E-01 , 
   4.12000 ,     0.477032284049253E-01 ,    -0.334980433175173E+00 ,     0.125664897161554E+00 , 
   4.14000 ,     0.201357888853132E+00 ,    -0.373543854604656E+00 ,     0.164800008763606E+00 , 
   4.16000 ,     0.232425399535843E+00 ,    -0.343331601644616E+00 ,     0.159416895502568E+00 , 
   4.18000 ,     0.126595626584383E+00 ,    -0.257347847363523E+00 ,     0.115025096099286E+00 , 
   4.20000 ,    -0.473683720667808E-01 ,    -0.155398793919116E+00 ,     0.559689347591786E-01 , 
   4.22000 ,    -0.171225214542775E+00 ,    -0.804046768784370E-01 ,     0.105966040866915E-01 , 
   4.24000 ,    -0.145886055999520E+00 ,    -0.546693578683169E-01 ,    -0.486527658537151E-02 , 
   4.26000 ,     0.475245602997663E-01 ,    -0.703942346618123E-01 ,     0.613998411562546E-02 , 
   4.28000 ,     0.332616106973784E+00 ,    -0.989388487579592E-01 ,     0.256446154931124E-01 , 
   4.30000 ,     0.577848304549463E+00 ,    -0.111188027565596E+00 ,     0.348252014744212E-01 , 
   4.32000 ,     0.666871926232077E+00 ,    -0.950461150558633E-01 ,     0.267277969393393E-01 , 
   4.34000 ,     0.557578412201150E+00 ,    -0.593893605879891E-01 ,     0.972609378018575E-02 , 
   4.36000 ,     0.298431208708431E+00 ,    -0.238533434303935E-01 ,     0.230104454225345E-04 , 
   4.38000 ,    -0.169844899917092E-02 ,    -0.329448366124254E-02 ,     0.898853309449653E-02 , 
   4.40000 ,    -0.228091804366176E+00 ,     0.176020573736438E-02 ,     0.343649757463961E-01 , 
   4.42000 ,    -0.308352762150928E+00 ,     0.295288738665763E-02 ,     0.613177235732951E-01 , 
   4.44000 ,    -0.233709547400666E+00 ,     0.135009640056366E-01 ,     0.722899429858185E-01 , 
   4.46000 ,    -0.515699354726826E-01 ,     0.381354846688565E-01 ,     0.586035205439486E-01 , 
   4.48000 ,     0.159150048508991E+00 ,     0.710915139891068E-01 ,     0.258349250686127E-01 , 
   4.50000 ,     0.316473607359656E+00 ,     0.102740014625951E+00 ,    -0.103973379675927E-01 , 
   4.52000 ,     0.359903412455335E+00 ,     0.128629498508701E+00 ,    -0.348890735640705E-01 , 
   4.54000 ,     0.268530575404026E+00 ,     0.153174028750611E+00 ,    -0.421344589657996E-01 , 
   4.56000 ,     0.701066068579475E-01 ,     0.184903236132522E+00 ,    -0.382812669145385E-01 , 
   4.58000 ,    -0.164112490531002E+00 ,     0.227222228343616E+00 ,    -0.350434221379084E-01 , 
   4.60000 ,    -0.342540043017545E+00 ,     0.272458108223218E+00 ,    -0.404636040556002E-01 , 
   4.62000 ,    -0.389873229130677E+00 ,     0.304610422739086E+00 ,    -0.532544769908765E-01 , 
   4.64000 ,    -0.281870281965300E+00 ,     0.309493723917638E+00 ,    -0.644364610754185E-01 , 
   4.66000 ,    -0.591645537686862E-01 ,     0.285043606141643E+00 ,    -0.645433765040500E-01 , 
   4.68000 ,     0.190207592204029E+00 ,     0.244031881371293E+00 ,    -0.508008528498546E-01 , 
   4.70000 ,     0.372088610511232E+00 ,     0.206799687319224E+00 ,    -0.290716914514234E-01 , 
   4.72000 ,     0.428713438858134E+00 ,     0.188905853165402E+00 ,    -0.948651825553434E-02 , 
   4.74000 ,     0.358753356573940E+00 ,     0.192356311489285E+00 ,     0.654787336091853E-03 , 
   4.76000 ,     0.205843452281759E+00 ,     0.206487545278916E+00 ,     0.134431523018973E-02 , 
   4.78000 ,     0.270626551398648E-01 ,     0.217517955096962E+00 ,    -0.141072524020983E-02 , 
   4.80000 ,    -0.135504702609274E+00 ,     0.219479688176319E+00 ,    -0.125153898016947E-02 , 
   4.82000 ,    -0.262576420855755E+00 ,     0.218366178319148E+00 ,     0.307453904146292E-02 , 
   4.84000 ,    -0.345463975736680E+00 ,     0.226516985987886E+00 ,     0.671120881604371E-02 , 
   4.86000 ,    -0.370779626166236E+00 ,     0.251648822573562E+00 ,     0.283907715118042E-02 , 
   4.88000 ,    -0.320352516711307E+00 ,     0.289029676043308E+00 ,    -0.113411369556290E-01 , 
   4.90000 ,    -0.189755526291364E+00 ,     0.323021935406111E+00 ,    -0.315201327059733E-01 , 
   4.92000 ,    -0.971930501511641E-02 ,     0.337244058728174E+00 ,    -0.486158505620110E-01 , 
   4.94000 ,     0.152391048570185E+00 ,     0.326075549677563E+00 ,    -0.549334507279434E-01 , 
   4.96000 ,     0.221417538209461E+00 ,     0.299016072845331E+00 ,    -0.496161542018674E-01 , 
   4.98000 ,     0.159946022844466E+00 ,     0.274475833549351E+00 ,    -0.393197631796187E-01 , 
   5.00000 ,    -0.320559795175016E-03 ,     0.267260198348120E+00 ,    -0.335568179244010E-01 , 
   5.02000 ,    -0.167745507095010E+00 ,     0.278687585337955E+00 ,    -0.380911512647346E-01 , 
   5.04000 ,    -0.241272375627461E+00 ,     0.296468235519136E+00 ,    -0.511886996840845E-01 , 
   5.06000 ,    -0.173242003500314E+00 ,     0.304415150768387E+00 ,    -0.653888221461615E-01 , 
   5.08000 ,    -0.328642563549204E-02 ,     0.294855152879497E+00 ,    -0.733488249264052E-01 , 
   5.10000 ,     0.161946633732680E+00 ,     0.274528147044170E+00 ,    -0.732945110189886E-01 , 
   5.12000 ,     0.213560204584280E+00 ,     0.259412183530263E+00 ,    -0.699370516876934E-01 , 
   5.14000 ,     0.109550898838535E+00 ,     0.262021645093713E+00 ,    -0.701657662302306E-01 , 
   5.16000 ,    -0.963447703330618E-01 ,     0.280457225522396E+00 ,    -0.768441913219693E-01 , 
   5.18000 ,    -0.285449066190053E+00 ,     0.297612063837294E+00 ,    -0.856134831057965E-01 , 
   5.20000 ,    -0.345373387975708E+00 ,     0.291907637373180E+00 ,    -0.874978767172738E-01 , 
   5.22000 ,    -0.236589673440936E+00 ,     0.252621411040165E+00 ,    -0.757778618992441E-01 , 
   5.24000 ,    -0.132555029609962E-01 ,     0.189172121049569E+00 ,    -0.521971585914917E-01 , 
   5.26000 ,     0.212253473317659E+00 ,     0.127402806839453E+00 ,    -0.276608182437979E-01 , 
   5.28000 ,     0.335750747444871E+00 ,     0.945758904237371E-01 ,    -0.162571679121065E-01 , 
   5.30000 ,     0.315917421071338E+00 ,     0.102567954828854E+00 ,    -0.261922499811964E-01 , 
   5.32000 ,     0.186045123385950E+00 ,     0.140258308091908E+00 ,    -0.536952176420160E-01 , 
   5.34000 ,     0.220421728572158E-01 ,     0.180222484964800E+00 ,    -0.842865073919554E-01 , 
   5.36000 ,    -0.106634841241459E+00 ,     0.195478983084099E+00 ,    -0.101006873882968E+00 , 
   5.38000 ,    -0.169954813065094E+00 ,     0.175473866699859E+00 ,    -0.945038821786597E-01 , 
   5.40000 ,    -0.177427884071175E+00 ,     0.131105599863197E+00 ,    -0.684900906508557E-01 , 
   5.42000 ,    -0.153809687071979E+00 ,     0.859287956666615E-01 ,    -0.370288411585268E-01 , 
   5.44000 ,    -0.114078841688234E+00 ,     0.597786911759147E-01 ,    -0.154400935268177E-01 , 
   5.46000 ,    -0.570430778977930E-01 ,     0.558611071438866E-01 ,    -0.107844602875828E-01 , 
   5.48000 ,     0.212909691085745E-01 ,     0.597449947734786E-01 ,    -0.180921770177666E-01 , 
   5.50000 ,     0.110170359787826E+00 ,     0.505476072494566E-01 ,    -0.246300468770331E-01 , 
   5.52000 ,     0.180375110324121E+00 ,     0.164331180755430E-01 ,    -0.191526575261373E-01 , 
   5.54000 ,     0.199672417326276E+00 ,    -0.362173828142611E-01 ,     0.162270991174096E-03 , 
   5.56000 ,     0.156043500682321E+00 ,    -0.862215496980399E-01 ,     0.244047835863388E-01 , 
   5.58000 ,     0.699897913111750E-01 ,    -0.111346400419101E+00 ,     0.400472594590026E-01 , 
   5.60000 ,    -0.150587618006434E-01 ,    -0.103213158061403E+00 ,     0.382947905238962E-01 , 
   5.62000 ,    -0.588099507579562E-01 ,    -0.733906636121768E-01 ,     0.213507242714006E-01 , 
   5.64000 ,    -0.489083479961707E-01 ,    -0.465251142862721E-01 ,     0.137944290513874E-02 , 
   5.66000 ,    -0.763801347241058E-02 ,    -0.448816695659069E-01 ,    -0.716289215966754E-02 , 
   5.68000 ,     0.233771932044387E-01 ,    -0.743076455457245E-01 ,     0.323738727747039E-02 , 
   5.70000 ,     0.950447925375505E-02 ,    -0.120715920518498E+00 ,     0.284161223528157E-01 , 
   5.72000 ,    -0.566013807639636E-01 ,    -0.159372211391933E+00 ,     0.553397171492519E-01 , 
   5.74000 ,    -0.151789252933416E+00 ,    -0.171002087923337E+00 ,     0.705138750690286E-01 , 
   5.76000 ,    -0.235107326126625E+00 ,    -0.154348027603542E+00 ,     0.684110004720960E-01 , 
   5.78000 ,    -0.266390077446584E+00 ,    -0.127087543308030E+00 ,     0.544267955178253E-01 , 
   5.80000 ,    -0.220802584355541E+00 ,    -0.114464767121048E+00 ,     0.405843204410007E-01 , 
   5.82000 ,    -0.959545450453514E-01 ,    -0.132819198907971E+00 ,     0.370275036205331E-01 , 
   5.84000 ,     0.860938765531750E-01 ,    -0.178455740129587E+00 ,     0.450831513652168E-01 , 
   5.86000 ,     0.279911692853170E+00 ,    -0.228972752655435E+00 ,     0.565374045975111E-01 , 
