r (Ang), PDF (RMC), PDF (Expt)
  1.00000000000000002E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  2.00000000000000004E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  2.99999999999999989E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  4.00000000000000008E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  5.00000000000000028E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  5.99999999999999978E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  7.00000000000000067E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  8.00000000000000017E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  8.99999999999999967E-002  ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.10000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.11000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.12000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.13000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.14000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.14999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.16000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.17000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.17999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.19000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.20000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.20999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.22000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.23000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.23999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.25000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.26000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.27000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.28000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.28999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.29999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.31000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.32000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.33000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.34000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.35000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.35999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.37000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.38000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.39000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.40000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.41000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.41999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.42999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.44000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.45000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.46000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.47000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.47999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.48999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.50000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.51000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.52000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.53000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.54000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.55000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.56000000000000005       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.57000000000000006       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.57999999999999996       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.58999999999999997       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.59999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.60999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.62000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.63000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.64000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.65000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.66000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.67000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.68000000000000005       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.69000000000000006       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.70000000000000007       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.70999999999999996       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.71999999999999997       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.72999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.73999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.75000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.76000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.77000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.78000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.79000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.80000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.81000000000000005       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.82000000000000006       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.83000000000000007       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.83999999999999997       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.84999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.85999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.87000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.88000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.89000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.90000000000000002       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.91000000000000003       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.92000000000000004       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.93000000000000005       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.94000000000000006       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.95000000000000007       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.95999999999999996       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.96999999999999997       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.97999999999999998       ,  -0.50192072404958687       ,  -0.48895847327231384     
  0.98999999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0000000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0100000000000000       ,  -0.50112529880522283       ,  -0.48895847327231384     
   1.0200000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0300000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0400000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0500000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0600000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0700000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0800000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.0900000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1000000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1100000000000001       ,  -0.50126216189367290       ,  -0.48895847327231384     
   1.1200000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1300000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1400000000000001       ,  -0.50129636677246914       ,  -0.48895847327231384     
   1.1500000000000001       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1599999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1699999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1799999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.1899999999999999       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.2000000000000000       ,  -0.50135724125470527       ,  -0.48895847327231384     
   1.2100000000000000       ,  -0.50081230891138173       ,  -0.48895847327231384     
   1.2200000000000000       ,  -0.50137556456468779       ,  -0.48895847327231384     
   1.2300000000000000       ,  -0.50138439286385550       ,  -0.48895847327231384     
   1.2400000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.2500000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.2600000000000000       ,  -0.50038743670796182       ,  -0.48895847327231384     
   1.2700000000000000       ,  -0.50141764529207145       ,  -0.48895847327231384     
   1.2800000000000000       ,  -0.50192072404958687       ,  -0.48895847327231384     
   1.2900000000000000       ,  -0.50094552321191765       ,  -0.48895847327231384     
   1.3000000000000000       ,  -0.50096046852384157       ,  -0.48895847327231384     
   1.3100000000000001       ,  -0.50002942172429976       ,  -0.48895847327231384     
   1.3200000000000001       ,  -0.50052365786573683       ,  -0.48895847327231384     
   1.3300000000000001       ,  -0.50008587505254376       ,  -0.48895847327231384     
   1.3400000000000001       ,  -0.50146883267369136       ,  -0.48895847327231384     
   1.3500000000000001       ,  -0.50103028102062641       ,  -0.48895847327231384     
   1.3600000000000001       ,  -0.50148202580969670       ,  -0.48895847327231384     
   1.3700000000000001       ,  -0.50062377218586140       ,  -0.48895847327231384     
   1.3800000000000001       ,  -0.50021642585656390       ,  -0.48895847327231384     
   1.3900000000000001       ,  -0.50066082587567917       ,  -0.48895847327231384     
   1.4000000000000001       ,  -0.50150673605447482       ,  -0.48895847327231384     
   1.4099999999999999       ,  -0.50110445070400012       ,  -0.48895847327231384     
   1.4199999999999999       ,  -0.50071349844913793       ,  -0.48895847327231384     
   1.4299999999999999       ,  -0.50073032361878100       ,  -0.48895847327231384     
   1.4399999999999999       ,  -0.50074679948445677       ,  -0.48895847327231384     
   1.4500000000000000       ,  -0.50153479458264716       ,  -0.48895847327231384     
   1.4600000000000000       ,  -0.50039808049892931       ,  -0.48895847327231384     
   1.4700000000000000       ,  -0.50079422565842024       ,  -0.48895847327231384     
   1.4800000000000000       ,  -0.49932762788765217       ,  -0.48895847327231384     
   1.4900000000000000       ,  -0.50009329088306842       ,  -0.48895847327231384     
   1.5000000000000000       ,  -0.49939631586936395       ,  -0.48895847327231384     
   1.5100000000000000       ,  -0.50014137894466970       ,  -0.48895847327231384     
   1.5200000000000000       ,  -0.49875990646703461       ,  -0.48895847327231384     
   1.5300000000000000       ,  -0.50018759356180720       ,  -0.48895847327231384     
   1.5400000000000000       ,  -0.49884147222700148       ,  -0.48895847327231384     
   1.5500000000000000       ,  -0.49955655350190109       ,  -0.48895847327231384     
   1.5600000000000001       ,  -0.49925441480744337       ,  -0.48895847327231384     
   1.5700000000000001       ,  -0.49797045989081135       ,  -0.48895847327231384     
   1.5800000000000001       ,  -0.49834533976475859       ,  -0.48895847327231384     
   1.5900000000000001       ,  -0.49806921226290823       ,  -0.48895847327231384     
   1.6000000000000001       ,  -0.49780024567973002       ,  -0.48895847327231384     
   1.6100000000000001       ,  -0.49659913371786935       ,  -0.48895847327231384     
   1.6200000000000001       ,  -0.49666462938237066       ,  -0.48895847327231384     
   1.6300000000000001       ,  -0.49520192309470690       ,  -0.48895847327231384     
   1.6400000000000001       ,  -0.49558529665091022       ,  -0.48895847327231384     
   1.6500000000000001       ,  -0.49357556767640942       ,  -0.48895847327231384     
   1.6600000000000001       ,  -0.49455919238247636       ,  -0.48895847327231384     
   1.6699999999999999       ,  -0.49290141809777044       ,  -0.48895847327231384     
   1.6799999999999999       ,  -0.49128351868945275       ,  -0.48895847327231384     
   1.6899999999999999       ,  -0.48998853077257487       ,  -0.48895847327231384     
   1.7000000000000000       ,  -0.48816312493228764       ,  -0.48895847327231384     
   1.7100000000000000       ,  -0.48776857535367335       ,  -0.48895847327231384     
   1.7200000000000000       ,  -0.48656127720585374       ,  -0.48895847327231384     
   1.7300000000000000       ,  -0.48511164423263942       ,  -0.48895847327231384     
   1.7400000000000000       ,  -0.48289223423193128       ,  -0.48895847327231384     
   1.7500000000000000       ,  -0.50059596043753762       ,  -0.50956046751682027     
   1.7600000000000000       ,  -0.50139766474232328       ,  -0.52976781341114865     
   1.7700000000000000       ,  -0.50192072404958687       ,  -0.54475362276836492     
   1.7800000000000000       ,  -0.50192072404958687       ,  -0.55339102947723484     
   1.7900000000000000       ,  -0.50192072404958687       ,  -0.55545078672134862     
   1.8000000000000000       ,  -0.50192072404958687       ,  -0.55162168209357221     
   1.8100000000000001       ,  -0.50192072404958687       ,  -0.54338108958593478     
   1.8200000000000001       ,  -0.50192072404958687       ,  -0.53272712059773042     
   1.8300000000000001       ,  -0.49780172846283666       ,  -0.52180525558733626     
   1.8400000000000001       ,  -0.49329346794547879       ,  -0.51248010099090024     
   1.8500000000000001       ,  -0.48864405351665208       ,  -0.50591432971614503     
   1.8600000000000001       ,  -0.48503377366849787       ,  -0.50222001657261794     
   1.8700000000000001       ,  -0.48289723465070200       ,  -0.50024163363481144     
   1.8800000000000001       ,  -0.48080330048895314       ,  -0.49751531094768825     
   1.8900000000000001       ,  -0.47534439577312648       ,  -0.49042719595475043     
   1.9000000000000001       ,  -0.46079006428557856       ,  -0.47456749999923670     
   1.9100000000000001       ,  -0.43208375736900428       ,  -0.44524945851950332     
   1.9199999999999999       ,  -0.38636585741754970       ,  -0.39813759833601664     
   1.9299999999999999       ,  -0.31807116061428720       ,  -0.32991085557744526     
   1.9399999999999999       ,  -0.22768988743000829       ,  -0.23887601818661394     
   1.9500000000000000       ,  -0.11527254174763632       ,  -0.12544742303171386     
   1.9600000000000000       ,   1.72299213175380050E-002  ,   7.57975168899537206E-003
   1.9700000000000000       ,   0.16481693513193704       ,   0.15501387923455073     
   1.9800000000000000       ,   0.31850421881579238       ,   0.30953121300128827     
   1.9900000000000000       ,   0.47070571913894355       ,   0.46220910828027439     
   2.0000000000000000       ,   0.61109719742637381       ,   0.60328358756209632     
   2.0100000000000002       ,   0.73060257034293741       ,   0.72305719110366640     
   2.0200000000000000       ,   0.82102213232745647       ,   0.81286138023874410     
   2.0300000000000002       ,   0.87377657533887698       ,   0.86596688413659884     
   2.0400000000000000       ,   0.88542484997285531       ,   0.87833699299016998     
   2.0499999999999998       ,   0.85570428423306166       ,   0.84913307884992273     
   2.0600000000000001       ,   0.78725459477242909       ,   0.78090717654270736     
   2.0699999999999998       ,   0.68579000626861475       ,   0.67945046152990263     
   2.0800000000000001       ,   0.55938108325816627       ,   0.55330499847603243     
   2.0899999999999999       ,   0.41899820052592784       ,   0.41298465196675621     
   2.1000000000000001       ,   0.27626749781629067       ,   0.26998492228237930     
   2.1099999999999999       ,   0.14132787133515642       ,   0.13568656468409715     
   2.1200000000000001       ,   2.57017687555494145E-002  ,   2.02710545976590370E-002
   2.1299999999999999       ,  -6.25998362826038490E-002  ,  -6.82344329520701426E-002
   2.1400000000000001       ,  -0.11879638220869554       ,  -0.12467892713227657     
   2.1499999999999999       ,  -0.14155744327679931       ,  -0.14719900316470449     
   2.1600000000000001       ,  -0.13135941677453383       ,  -0.13727731550230604     
   2.1699999999999999       ,  -9.48458608241960766E-002  ,  -9.94461614429678897E-002
   2.1800000000000002       ,  -3.63741373365745468E-002  ,  -4.06741363588099120E-002
   2.1899999999999999       ,   3.50017646382868586E-002  ,   3.04904686924906236E-002
   2.2000000000000002       ,   0.10877511810795190       ,   0.10491912194862928     
   2.2100000000000000       ,   0.17795569802070274       ,   0.17393015870577716     
   2.2200000000000002       ,   0.23382769656113236       ,   0.23022717343728696     
   2.2300000000000000       ,   0.27199173261899423       ,   0.26864479712527506     
   2.2400000000000002       ,   0.28980900035389262       ,   0.28662243247873292     
   2.2500000000000000       ,   0.28703969308042698       ,   0.28435992303067603     
   2.2600000000000002       ,   0.26731520984849722       ,   0.26464734787375915     
   2.2700000000000000       ,   0.23502693228930710       ,   0.23239950933785097     
   2.2800000000000002       ,   0.19608149666756169       ,   0.19395960604817727     
   2.2900000000000000       ,   0.15703655370865618       ,   0.15626205618889630     
   2.3000000000000003       ,   0.12693713215099400       ,   0.12595854502526865     
   2.3100000000000001       ,   0.10982387089780488       ,   0.10861264140331411     
   2.3199999999999998       ,   0.10928792403357565       ,   0.10805688026505318     
   2.3300000000000001       ,   0.12776580220557449       ,   0.12598371814335821     
   2.3399999999999999       ,   0.16281789415464620       ,   0.16181123484866686     
   2.3500000000000001       ,   0.21352224953855897       ,   0.21282980424797085     
   2.3599999999999999       ,   0.27618394804983354       ,   0.27460154162945616     
   2.3700000000000001       ,   0.34256375761382424       ,   0.34155438162585738     
   2.3799999999999999       ,   0.40855605932296790       ,   0.40769072765562858     
   2.3900000000000001       ,   0.46760228665693404       ,   0.46731923827628064     
   2.3999999999999999       ,   0.51690474185680957       ,   0.51571860344045362     
   2.4100000000000001       ,   0.55041758696197729       ,   0.54965375727160715     
   2.4199999999999999       ,   0.56782922548113401       ,   0.56768611102736866     
   2.4300000000000002       ,   0.57100095616875024       ,   0.57024715552895111     
   2.4399999999999999       ,   0.56040467285745077       ,   0.55947550309890592     
   2.4500000000000002       ,   0.54011044927606222       ,   0.53884716462760562     
   2.4600000000000000       ,   0.51393842027106684       ,   0.51265386704053739     
   2.4700000000000002       ,   0.48595914341405122       ,   0.48540148545457784     
   2.4800000000000000       ,   0.46169066833151606       ,   0.46120823161381419     
