Q (Ang^-1), RMC, Data
  0.40000000000000002       ,  -0.44982505247923937       ,  -0.41430648067446901     
  0.41999999999999998       ,  -0.51228182958547674       ,  -0.53802990475589485     
  0.44000000000000000       ,  -0.58289423189228295       ,  -0.63008748991138019     
  0.46000000000000002       ,  -0.64004510467132958       ,  -0.68396309468819338     
  0.47999999999999998       ,  -0.66827313126147025       ,  -0.70126498540483895     
  0.50000000000000000       ,  -0.66366906134196135       ,  -0.69023983690007729     
  0.52000000000000002       ,  -0.63450530529774041       ,  -0.66314453248785654     
  0.54000000000000004       ,  -0.59709727935252443       ,  -0.63309724792605493     
  0.56000000000000005       ,  -0.56878952275370975       ,  -0.61097429096849032     
  0.57999999999999996       ,  -0.56098072046206471       ,  -0.60289231842727542     
  0.59999999999999998       ,  -0.57490529529907519       ,  -0.60881156861008112     
  0.62000000000000000       ,  -0.60164644165137382       ,  -0.62271465325892172     
  0.64000000000000001       ,  -0.62613628946379363       ,  -0.63454550413321020     
  0.66000000000000003       ,  -0.63340553656763487       ,  -0.63361200231601944     
  0.68000000000000005       ,  -0.61462191703933011       ,  -0.61258703622680744     
  0.69999999999999996       ,  -0.57069848400430978       ,  -0.57082621603028105     
  0.71999999999999997       ,  -0.51227226169875706       ,  -0.51570443577487524     
  0.73999999999999999       ,  -0.45620468859911045       ,  -0.46117803629437482     
  0.76000000000000001       ,  -0.41993163599845468       ,  -0.42370370108245414     
  0.78000000000000003       ,  -0.41561724506717623       ,  -0.41667382231034927     
  0.80000000000000004       ,  -0.44600528438685538       ,  -0.44524475080275577     
  0.81999999999999995       ,  -0.50321814334315329       ,  -0.50350017567472438     
  0.83999999999999997       ,  -0.57079252673899050       ,  -0.57520682710045479     
  0.85999999999999999       ,  -0.62827698070521876       ,  -0.63819026537682599     
  0.88000000000000000       ,  -0.65701485755028277       ,  -0.67103320256413512     
  0.90000000000000002       ,  -0.64545584639445586       ,  -0.65989263669559883     
  0.92000000000000004       ,  -0.59251659593389694       ,  -0.60311363208879187     
  0.93999999999999995       ,  -0.50807428285675116       ,  -0.51205129982650688     
  0.95999999999999996       ,  -0.41047144251756873       ,  -0.40782682474708287     
  0.97999999999999998       ,  -0.32173063443132421       ,  -0.31513986090958296     
   1.0000000000000000       ,  -0.26180783627271659       ,  -0.25521662199035866     
   1.0200000000000000       ,  -0.24347733435805963       ,  -0.24015530345007516     
   1.0400000000000000       ,  -0.26925297344026122       ,  -0.27031563806539105     
   1.0600000000000001       ,  -0.33115358696800490       ,  -0.33526974594879860     
   1.0800000000000001       ,  -0.41328597636107339       ,  -0.41764119531812616     
   1.1000000000000001       ,  -0.49640245407821498       ,  -0.49834005282269989     
   1.1200000000000001       ,  -0.56304842647458142       ,  -0.56149420689086249     
   1.1399999999999999       ,  -0.60181589620495612       ,  -0.59775808444091516     
   1.1599999999999999       ,  -0.60957708312432513       ,  -0.60540796618076365     
   1.1799999999999999       ,  -0.59124896697801210       ,  -0.58938199628180044     
   1.2000000000000000       ,  -0.55739541081358757       ,  -0.55893076261347041     
   1.2200000000000000       ,  -0.52056304700368572       ,  -0.52471045473979083     
   1.2400000000000000       ,  -0.49150708555449935       ,  -0.49604136013268274     
   1.2600000000000000       ,  -0.47636037350705929       ,  -0.47882699495075887     
   1.2800000000000000       ,  -0.47542030445076328       ,  -0.47442428658960134     
   1.3000000000000000       ,  -0.48372578138218725       ,  -0.47962060123010064     
   1.3200000000000001       ,  -0.49312038927834145       ,  -0.48775770073349334     
   1.3400000000000001       ,  -0.49514965188726084       ,  -0.49085864993959538     
   1.3600000000000001       ,  -0.48396410356826619       ,  -0.48232777227113405     
   1.3799999999999999       ,  -0.45840456749781866       ,  -0.45948365916053813     
   1.3999999999999999       ,  -0.42262984098157907       ,  -0.42502303918108153     
   1.4199999999999999       ,  -0.38500232511870885       ,  -0.38667452078590714     
   1.4399999999999999       ,  -0.35543732525794464       ,  -0.35484531280598602     
   1.4600000000000000       ,  -0.34194913334008198       ,  -0.33885543531548223     
   1.4800000000000000       ,  -0.34752534240871186       ,  -0.34307946356430480     
   1.5000000000000000       ,  -0.36853754867154698       ,  -0.36460816955967723     
   1.5200000000000000       ,  -0.39552147051248693       ,  -0.39366167008497255     
   1.5400000000000000       ,  -0.41636159543314122       ,  -0.41697163465888210     
   1.5600000000000001       ,  -0.42092987813004884       ,  -0.42305916432686741     
   1.5800000000000001       ,  -0.40544646646339816       ,  -0.40732305319669093     
   1.6000000000000001       ,  -0.37465228385147947       ,  -0.37463889746149337     
   1.6200000000000001       ,  -0.34052016741427615       ,  -0.33797748754426477     
   1.6399999999999999       ,  -0.31755752149121408       ,  -0.31315869853684491     
   1.6599999999999999       ,  -0.31629179710407562       ,  -0.31163530906386760     
   1.6799999999999999       ,  -0.33760942763459872       ,  -0.33435317973380707     
   1.7000000000000000       ,  -0.37065946753824902       ,  -0.36964672571822255     
   1.7200000000000000       ,  -0.39584101120311083       ,  -0.39668086063477609     
   1.7400000000000000       ,  -0.39231892365618304       ,  -0.39363149897471639     
   1.7600000000000000       ,  -0.34737341134882221       ,  -0.34755304812264637     
   1.7800000000000000       ,  -0.26365809514527455       ,  -0.26173722069286343     
   1.8000000000000000       ,  -0.16081266706719571       ,  -0.15696626253282880     
   1.8200000000000001       ,   -6.9902524128905255E-002  ,   -6.5334281021682428E-002
   1.8400000000000001       ,   -2.2139188113907249E-002  ,   -1.8423634066748025E-002
   1.8600000000000001       ,   -3.6045959519876936E-002  ,   -3.4286690930722515E-002
   1.8799999999999999       ,  -0.10841976261664876       ,  -0.10867277787501357     
   1.8999999999999999       ,  -0.21339175607258812       ,  -0.21465263599278522     
   1.9199999999999999       ,  -0.31082273934374599       ,  -0.31157210015389808     
   1.9399999999999999       ,  -0.36133115709256941       ,  -0.36033859516849959     
   1.9600000000000000       ,  -0.34209733211849974       ,  -0.33905486092628995     
   1.9800000000000000       ,  -0.25668997918848130       ,  -0.25234589510281608     
   2.0000000000000000       ,  -0.13413412748042233       ,  -0.12986918133434039     
   2.0200000000000000       ,   -1.6687357711186974E-002  ,   -1.3770174858313554E-002
   2.0400000000000000       ,    5.9334717569356855E-002  ,    6.0412916172841953E-002
   2.0600000000000001       ,    8.1906492117673799E-002  ,    8.1669478399885490E-002
   2.0800000000000001       ,    7.2647680447147922E-002  ,    7.2329806669982524E-002
   2.1000000000000001       ,    8.2098318341083845E-002  ,    8.2972522916723870E-002
   2.1200000000000001       ,   0.17133567103895367       ,   0.17403811189923707     
   2.1400000000000001       ,   0.38614931882573977       ,   0.39035785218445285     
   2.1600000000000001       ,   0.73365777012563516       ,   0.73828594458541241     
   2.1800000000000002       ,    1.1711218404502057       ,    1.1749135155403294     
   2.2000000000000002       ,    1.6126045844928096       ,    1.6148046113525156     
   2.2200000000000002       ,    1.9524975193864371       ,    1.9532404744779750     
   2.2400000000000002       ,    2.0983326369277169       ,    2.0985482995638334     
   2.2599999999999998       ,    2.0013713015143484       ,    2.0022656381891242     
   2.2799999999999998       ,    1.6738518874756469       ,    1.6762462187039835     
   2.2999999999999998       ,    1.1864424417075734       ,    1.1903236686748995     
   2.3199999999999998       ,   0.64663061064911398       ,   0.65114785516899731     
   2.3399999999999999       ,   0.16571886847361997       ,   0.16962235572731091     
   2.3599999999999999       ,  -0.17390181497761870       ,  -0.17161659668462448     
   2.3799999999999999       ,  -0.33996476247655438       ,  -0.33954811412801394     
   2.3999999999999999       ,  -0.35341871086142068       ,  -0.35425585320754671     
   2.4199999999999999       ,  -0.27370893124261342       ,  -0.27465597488915261     
   2.4399999999999999       ,  -0.17302468746287783       ,  -0.17300524947508575     
   2.4600000000000000       ,  -0.10982084377954524       ,  -0.10836544337315079     
   2.4800000000000000       ,  -0.11129721976055620       ,  -0.10874618080102555     
   2.5000000000000000       ,  -0.17021977747901598       ,  -0.16749495708388887     
   2.5200000000000000       ,  -0.25541467547107194       ,  -0.25349514766549613     
   2.5400000000000000       ,  -0.32998138375179975       ,  -0.32937079576740824     
   2.5600000000000001       ,  -0.36882170195222524       ,  -0.36929144544456610     
   2.5800000000000001       ,  -0.36825746164121537       ,  -0.36899545722424981     
   2.6000000000000001       ,  -0.34456479621434505       ,  -0.34463973718246882     
   2.6200000000000001       ,  -0.32329610012625976       ,  -0.32217968047468026     
   2.6400000000000001       ,  -0.32510599082048458       ,  -0.32296897890257936     
   2.6600000000000001       ,  -0.35489552887925152       ,  -0.35251924270254154     
   2.6800000000000002       ,  -0.39914598880234398       ,  -0.39749932114744801     
   2.7000000000000002       ,  -0.43234935442685929       ,  -0.43206061019031328     
   2.7200000000000002       ,  -0.42928852252440114       ,  -0.43029600426996562     
   2.7400000000000002       ,  -0.37739487836522595       ,  -0.37896292946566434     
   2.7599999999999998       ,  -0.28354154721220221       ,  -0.28463319047901370     
   2.7799999999999998       ,  -0.17224744784634680       ,  -0.17205580168809007     
   2.7999999999999998       ,   -7.6130141865287979E-002  ,   -7.4488465726409381E-002
   2.8199999999999998       ,   -2.2824757544400946E-002  ,   -2.0281478296704340E-002
   2.8399999999999999       ,   -2.4029587843524092E-002  ,   -2.1552930732682551E-002
   2.8599999999999999       ,   -7.1286841884543678E-002  ,   -6.9758191561622482E-002
   2.8799999999999999       ,  -0.14009925839641013       ,  -0.13986243499574863     
   2.8999999999999999       ,  -0.20038397193055466       ,  -0.20108372118244039     
   2.9199999999999999       ,  -0.22864375184250557       ,  -0.22943110030109601     
   2.9399999999999999       ,  -0.21668435657706414       ,  -0.21667304175160496     
   2.9600000000000000       ,  -0.17338760854635688       ,  -0.17211695111985437     
   2.9800000000000000       ,  -0.11916034110760586       ,  -0.11682219095892576     
   3.0000000000000000       ,   -7.5832188900614300E-002  ,   -7.3149146968249604E-002
   3.0200000000000000       ,   -5.6614716168997929E-002  ,   -5.4442889826027623E-002
   3.0400000000000000       ,   -6.0517103757108989E-002  ,   -5.9389967813444390E-002
   3.0600000000000001       ,   -7.3504985736691064E-002  ,   -7.3360779654309122E-002
   3.0800000000000001       ,   -7.5660661896467210E-002  ,   -7.5892958550502265E-002
   3.1000000000000001       ,   -5.0988956896643449E-002  ,   -5.0785626072682631E-002
   3.1200000000000001       ,    4.5726418106074801E-003  ,    5.7890700122719971E-003
   3.1400000000000001       ,    8.0513162565642962E-002  ,    8.2780521936072868E-002
   3.1600000000000001       ,   0.15565205161875686       ,   0.15845871232135825     
   3.1800000000000002       ,   0.20689920243024432       ,   0.20946866401141698     
   3.2000000000000002       ,   0.21908724851594236       ,   0.22079936322057736     
   3.2200000000000002       ,   0.19164227405586806       ,   0.19236318658192861     
   3.2400000000000002       ,   0.13921337655613619       ,   0.13935890012779742     
   3.2599999999999998       ,    8.5935527345330318E-002  ,    8.6237944266169042E-002
   3.2799999999999998       ,    5.5661588012741514E-002  ,    5.6768804021819996E-002
   3.2999999999999998       ,    6.2158397259042784E-002  ,    6.4282003643374747E-002
   3.3199999999999998       ,   0.10325310849276698       ,   0.10605256033747072     
   3.3399999999999999       ,   0.16127983311886010       ,   0.16404106241948940     
   3.3599999999999999       ,   0.20961992409041810       ,   0.21162857553665498     
   3.3799999999999999       ,   0.22271277587410679       ,   0.22361981540273088     
   3.3999999999999999       ,   0.18560702941691359       ,   0.18559176101578573     
   3.4199999999999999       ,    9.9411433455951798E-002  ,    9.9058629005618432E-002
   3.4399999999999999       ,   -1.9283317035500545E-002  ,   -1.9320553083806320E-002
   3.4600000000000000       ,  -0.14454223462301077       ,  -0.14390768732742976     
   3.4800000000000000       ,  -0.25020766679479650       ,  -0.24903605928921510     
   3.5000000000000000       ,  -0.31843193078409621       ,  -0.31726706423919893     
   3.5200000000000000       ,  -0.34449430449308471       ,  -0.34397704045325833     
   3.5400000000000000       ,  -0.33641031986919673       ,  -0.33690728838302819     
   3.5600000000000001       ,  -0.30995127856916527       ,  -0.31132773500308447     
   3.5800000000000001       ,  -0.28141657953581012       ,  -0.28307952143877824     
   3.6000000000000001       ,  -0.26118429081451583       ,  -0.26237647823500576     
   3.6200000000000001       ,  -0.25050443719786142       ,  -0.25069442377173839     
   3.6400000000000001       ,  -0.24250119662123668       ,  -0.24166149981860247     
   3.6600000000000001       ,  -0.22657644279196767       ,  -0.22519998482147355     
   3.6800000000000002       ,  -0.19408822450533056       ,  -0.19293137073998454     
   3.7000000000000002       ,  -0.14281515548000426       ,  -0.14250062120224347     
   3.7200000000000002       ,   -7.8395425194062465E-002  ,   -7.9083075393196395E-002
   3.7400000000000002       ,   -1.2304944683433551E-002  ,   -1.3603481951968144E-002
   3.7599999999999998       ,    4.2592344544763482E-002  ,    4.1426023292855267E-002
   3.7799999999999998       ,    7.6935681083398780E-002  ,    7.6613360957583268E-002
   3.7999999999999998       ,    8.8139055495323707E-002  ,    8.8974005783322818E-002
   3.8199999999999998       ,    8.0769137989626080E-002  ,    8.2515370760383261E-002
   3.8399999999999999       ,    6.4034665704770802E-002  ,    6.6014503577689523E-002
   3.8599999999999999       ,    4.7608413811056523E-002  ,    4.9059700112646522E-002
   3.8799999999999999       ,    3.7651737007504925E-002  ,    3.8112807343667343E-002
   3.8999999999999999       ,    3.4744989689070672E-002  ,    3.4278430180227262E-002
   3.9199999999999999       ,    3.4544037447036421E-002  ,    3.3687061479052920E-002
   3.9399999999999999       ,    3.0776545704696311E-002  ,    3.0249743813464403E-002
   3.9600000000000000       ,    1.9176954245061145E-002  ,    1.9508085713814655E-002
   3.9800000000000000       ,    5.5769356746281670E-004  ,    1.8180000179524568E-003
