Q (Ang^-1), RMC, Data
  0.850000000000000       ,  -0.689986141633296       ,  -0.507725996042941     
  0.860000000000000       ,  -0.786203046036488       ,  -0.685982171453820     
  0.870000000000000       ,  -0.817087233535340       ,  -0.793191546736193     
  0.880000000000000       ,  -0.770325832788370       ,  -0.812151380831888     
  0.890000000000000       ,  -0.652072984116105       ,  -0.745042444610023     
  0.900000000000000       ,  -0.486741609832638       ,  -0.613690258712032     
  0.910000000000000       ,  -0.312411760199976       ,  -0.455304169168092     
  0.920000000000000       ,  -0.172666591384529       ,  -0.314449371382187     
  0.930000000000000       ,  -0.106531732646860       ,  -0.232892224546570     
  0.940000000000000       ,  -0.138713063421851       ,  -0.239508314096672     
  0.950000000000000       ,  -0.272371607222587       ,  -0.342521910321635     
  0.960000000000000       ,  -0.486216127585299       ,  -0.525922801409349     
  0.970000000000000       ,  -0.736820186217165       ,  -0.751061267769492     
  0.980000000000000       ,  -0.965962470269238       ,  -0.963329310993802     
  0.990000000000000       ,   -1.11168543097276       ,   -1.10272983711328     
   1.00000000000000       ,   -1.12091061199803       ,   -1.11625673806750     
   1.01000000000000       ,  -0.961033017288826       ,  -0.969553620070184     
   1.02000000000000       ,  -0.628041953606675       ,  -0.655393907347059     
   1.03000000000000       ,  -0.149365928270295       ,  -0.197123085909656     
   1.04000000000000       ,   0.419316050482387       ,   0.353795447671239     
   1.05000000000000       ,    1.00283238378407       ,   0.925794372711854     
   1.06000000000000       ,    1.51923975697806       ,    1.43930156617381     
   1.07000000000000       ,    1.89408079851989       ,    1.82060857270235     
   1.08000000000000       ,    2.07342791616222       ,    2.01482557450216     
   1.09000000000000       ,    2.03320170733555       ,    1.99542282622728     
   1.10000000000000       ,    1.78300273028444       ,    1.76855011458377     
   1.11000000000000       ,    1.36379712023908       ,    1.37137783866442     
   1.12000000000000       ,   0.840016789026816       ,   0.864893084086303     
   1.13000000000000       ,   0.287719130273976       ,   0.322663143526771     
   1.14000000000000       ,  -0.218822335969138       ,  -0.182173333959785     
   1.15000000000000       ,  -0.619497794021935       ,  -0.589157235296512     
   1.16000000000000       ,  -0.877418132435134       ,  -0.859721187792183     
   1.17000000000000       ,  -0.983113425246654       ,  -0.981783298703720     
   1.18000000000000       ,  -0.953374053708178       ,  -0.969133615549719     
   1.19000000000000       ,  -0.825325417169612       ,  -0.856088475411947     
   1.20000000000000       ,  -0.647240771619802       ,  -0.688800601076875     
   1.21000000000000       ,  -0.468151552351968       ,  -0.515190998026517     
   1.22000000000000       ,  -0.328412245762282       ,  -0.375608215275076     
   1.23000000000000       ,  -0.253021305195805       ,  -0.296015495534877     
   1.24000000000000       ,  -0.248791624031609       ,  -0.284846331540563     
   1.25000000000000       ,  -0.305575313312048       ,  -0.333815255013410     
   1.26000000000000       ,  -0.400879550919978       ,  -0.422117788693885     
   1.27000000000000       ,  -0.506548876767947       ,  -0.522784847490525     
   1.28000000000000       ,  -0.595864357117847       ,  -0.609605124434337     
   1.29000000000000       ,  -0.649469581879036       ,  -0.663049309286356     
   1.30000000000000       ,  -0.658937439799670       ,  -0.673991971203021     
   1.31000000000000       ,  -0.627425719085275       ,  -0.644626146469636     
   1.32000000000000       ,  -0.567575156957433       ,  -0.586651229551871     
   1.33000000000000       ,  -0.497416116348840       ,  -0.517426085783109     
   1.34000000000000       ,  -0.435437079490516       ,  -0.455183123797236     
   1.35000000000000       ,  -0.396057553561705       ,  -0.414518271841189     
   1.36000000000000       ,  -0.386541192302538       ,  -0.403199812879788     
   1.37000000000000       ,  -0.405952096426048       ,  -0.420937107966572     
   1.38000000000000       ,  -0.446216732610885       ,  -0.460229167347092     
   1.39000000000000       ,  -0.494841578273416       ,  -0.508904253889932     
   1.40000000000000       ,  -0.538472656209689       ,  -0.553585146053169     
   1.41000000000000       ,  -0.566344433072269       ,  -0.583151049412248     
   1.42000000000000       ,  -0.572769814842191       ,  -0.591341008711465     
   1.43000000000000       ,  -0.558127920436224       ,  -0.577920896226791     
   1.44000000000000       ,  -0.528223449733544       ,  -0.548235395767372     
   1.45000000000000       ,  -0.492310255664552       ,  -0.511381889000533     
   1.46000000000000       ,  -0.460387961515677       ,  -0.477571270139222     
   1.47000000000000       ,  -0.440521575006010       ,  -0.455405625112502     
   1.48000000000000       ,  -0.436875428305427       ,  -0.449773405686268     
   1.49000000000000       ,  -0.448921367874042       ,  -0.460858323028281     
   1.50000000000000       ,  -0.471946041943187       ,  -0.484440557497972     
   1.51000000000000       ,  -0.498635141437543       ,  -0.513325040904706     
   1.52000000000000       ,  -0.521243597583916       ,  -0.539450561001455     
   1.53000000000000       ,  -0.533735523287016       ,  -0.556083780978739     
   1.54000000000000       ,  -0.533321376142980       ,  -0.559515524897232     
   1.55000000000000       ,  -0.521012688486596       ,  -0.549841088982070     
   1.56000000000000       ,  -0.501098969573977       ,  -0.530671693582703     
   1.57000000000000       ,  -0.479747693385083       ,  -0.507916357173140     
   1.58000000000000       ,  -0.463157245587614       ,  -0.488014494038651     
   1.59000000000000       ,  -0.455795688260418       ,  -0.476128006405247     
   1.60000000000000       ,  -0.459212130298920       ,  -0.474788120305960     
   1.61000000000000       ,  -0.471729879921155       ,  -0.483345854136604     
   1.62000000000000       ,  -0.489073755673799       ,  -0.498339922369462     
