r (Ang), PDF (RMC), PDF (Expt)
  1.00000000000000002E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  2.00000000000000004E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  2.99999999999999989E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  4.00000000000000008E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  5.00000000000000028E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  5.99999999999999978E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  7.00000000000000067E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  8.00000000000000017E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  8.99999999999999967E-002  ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.10000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.11000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.12000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.13000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.14000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.14999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.16000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.17000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.17999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.19000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.20000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.20999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.22000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.23000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.23999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.25000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.26000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.27000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.28000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.28999999999999998       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.29999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.31000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.32000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.33000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.34000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.35000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.35999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.37000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.38000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.39000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.40000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.41000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.41999999999999998       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.42999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.44000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.45000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.46000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.47000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.47999999999999998       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.48999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.50000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.51000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.52000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.53000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.54000000000000004       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.55000000000000004       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.56000000000000005       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.57000000000000006       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.57999999999999996       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.58999999999999997       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.59999999999999998       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.60999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.62000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.63000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.64000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.65000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.66000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.67000000000000004       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.68000000000000005       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.69000000000000006       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.70000000000000007       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.70999999999999996       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.71999999999999997       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.72999999999999998       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.73999999999999999       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.75000000000000000       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.76000000000000001       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.77000000000000002       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.78000000000000003       ,  -0.45336716773884300       ,  -0.44886404211285952     
  0.79000000000000004       ,  -0.45336716773884300       ,  -0.44886404211285952     
