 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   1.40000 ,     0.199181553472217E+01 ,    -0.899429523181045E+00 ,    -0.950955026252554E+00 , 
   1.42000 ,     0.281464160881003E+01 ,    -0.107281461991470E+01 ,    -0.904612632590822E+00 , 
   1.44000 ,     0.306954193305280E+01 ,    -0.115135693386610E+01 ,    -0.886182747006173E+00 , 
   1.46000 ,     0.263925780745962E+01 ,    -0.110152867356958E+01 ,    -0.901896840500607E+00 , 
   1.48000 ,     0.168694848823647E+01 ,    -0.939329333368456E+00 ,    -0.940575288780774E+00 , 
   1.50000 ,     0.614356272677142E+00 ,    -0.741759534449419E+00 ,    -0.974734227531023E+00 , 
   1.52000 ,    -0.989215263676988E-01 ,    -0.624559646250021E+00 ,    -0.970717655955585E+00 , 
   1.54000 ,    -0.108407679541450E+00 ,    -0.688658879107293E+00 ,    -0.904508412453825E+00 , 
   1.56000 ,     0.628779512093460E+00 ,    -0.960754060669688E+00 ,    -0.775895491676550E+00 , 
   1.58000 ,     0.181846672584501E+01 ,    -0.136422900270433E+01 ,    -0.612868809345943E+00 , 
   1.60000 ,     0.295167081298597E+01 ,    -0.174477618886975E+01 ,    -0.461787297941629E+00 , 
   1.62000 ,     0.353478089106778E+01 ,    -0.194460762551286E+01 ,    -0.365989387244587E+00 , 
   1.64000 ,     0.332025755789707E+01 ,    -0.188774163638888E+01 ,    -0.342649227386223E+00 , 
   1.66000 ,     0.242350601789868E+01 ,    -0.162723587557313E+01 ,    -0.370516405844473E+00 , 
   1.68000 ,     0.126371945366520E+01 ,    -0.132322626279806E+01 ,    -0.397089428255173E+00 , 
   1.70000 ,     0.354662199359514E+00 ,    -0.115952184271928E+01 ,    -0.363924383906457E+00 , 
   1.72000 ,     0.503468065053407E-01 ,    -0.124339862720134E+01 ,    -0.238158405351539E+00 , 
   1.74000 ,     0.376457680731411E+00 ,    -0.154511673326477E+01 ,    -0.332542907787858E-01 , 
   1.76000 ,     0.103422362971263E+01 ,    -0.191225354588943E+01 ,     0.193728597449259E+00 , 
   1.78000 ,     0.157130353561608E+01 ,    -0.215138083422191E+01 ,     0.368838361397455E+00 , 
   1.80000 ,     0.162471756362300E+01 ,    -0.213127741044969E+01 ,     0.438833145992802E+00 , 
   1.82000 ,     0.110446045214254E+01 ,    -0.185053290816305E+01 ,     0.399627995337116E+00 , 
   1.84000 ,     0.223548559816762E+00 ,    -0.143417262716328E+01 ,     0.299737639333800E+00 , 
   1.86000 ,    -0.631628709953921E+00 ,    -0.106488675605553E+01 ,     0.216334123028281E+00 , 
   1.88000 ,    -0.110968201391095E+01 ,    -0.889826286875658E+00 ,     0.216661447360762E+00 , 
   1.90000 ,    -0.106413572360498E+01 ,    -0.953710560377517E+00 ,     0.325506825347021E+00 , 
   1.92000 ,    -0.599991877646578E+00 ,    -0.118968636891524E+01 ,     0.515580026682838E+00 , 
   1.94000 ,     0.111863434741564E-01 ,    -0.146487399228859E+01 ,     0.724431027387018E+00 , 
   1.96000 ,     0.483350806947440E+00 ,    -0.164920612714123E+01 ,     0.886925985038327E+00 , 
   1.98000 ,     0.644600311401130E+00 ,    -0.166927361761812E+01 ,     0.964850015516298E+00 , 
   2.00000 ,     0.481222857344461E+00 ,    -0.152412422831304E+01 ,     0.958772645753632E+00 , 
   2.02000 ,     0.955163795684739E-01 ,    -0.126489550085623E+01 ,     0.898915148137572E+00 , 
   2.04000 ,    -0.375644076620839E+00 ,    -0.958653187190973E+00 ,     0.823800342899950E+00 , 
   2.06000 ,    -0.824979726003040E+00 ,    -0.659412847101062E+00 ,     0.760748907308470E+00 , 
   2.08000 ,    -0.119321314788993E+01 ,    -0.398028224414557E+00 ,     0.718467795834928E+00 , 
   2.10000 ,    -0.145249995573884E+01 ,    -0.187605352981340E+00 ,     0.692611282326300E+00 , 
   2.12000 ,    -0.158663195593542E+01 ,    -0.327362627634889E-01 ,     0.676921966692222E+00 , 
   2.14000 ,    -0.159069136276910E+01 ,     0.670323569438426E-01 ,     0.670527767039815E+00 , 
   2.16000 ,    -0.148631487074449E+01 ,     0.120508717440288E+00 ,     0.676644840143420E+00 , 
   2.18000 ,    -0.132937002722060E+01 ,     0.148634295507538E+00 ,     0.695269353462032E+00 , 
   2.20000 ,    -0.119116540638677E+01 ,     0.181714354329682E+00 ,     0.717032385259080E+00 , 
   2.22000 ,    -0.111817907305425E+01 ,     0.248629626400686E+00 ,     0.724259638079549E+00 , 
   2.24000 ,    -0.109809553510697E+01 ,     0.363417949283297E+00 ,     0.699661008057318E+00 , 
   2.26000 ,    -0.106155337459943E+01 ,     0.517473187522430E+00 ,     0.637226040901531E+00 , 
   2.28000 ,    -0.925985407372486E+00 ,     0.682608503833268E+00 ,     0.547939737211919E+00 , 
   2.30000 ,    -0.656573059522048E+00 ,     0.823802468648225E+00 ,     0.456064341409900E+00 , 
   2.32000 ,    -0.303366125472292E+00 ,     0.915027209687566E+00 ,     0.387667533050016E+00 , 
   2.34000 ,     0.138531012421691E-01 ,     0.950314756346209E+00 ,     0.357835257604098E+00 , 
   2.36000 ,     0.167944636678238E+00 ,     0.945235350115045E+00 ,     0.363661337442572E+00 , 
   2.38000 ,     0.975621276817608E-01 ,     0.928861736151774E+00 ,     0.386553152867695E+00 , 
   2.40000 ,    -0.153224319663482E+00 ,     0.930311841024006E+00 ,     0.402105520793973E+00 , 
   2.42000 ,    -0.452409839790501E+00 ,     0.965652773391387E+00 ,     0.391977674534315E+00 , 
   2.44000 ,    -0.643526661686900E+00 ,     0.103040755808705E+01 ,     0.351772365020349E+00 , 
   2.46000 ,    -0.618429480208428E+00 ,     0.110085672386118E+01 ,     0.291585107823609E+00 , 
   2.48000 ,    -0.361451723453349E+00 ,     0.114429231760633E+01 ,     0.229783441157496E+00 , 
   2.50000 ,     0.523068790366587E-01 ,     0.113477375511993E+01 ,     0.183587131604928E+00 , 
   2.52000 ,     0.495344052762757E+00 ,     0.106775021299045E+01 ,     0.160971504650391E+00 , 
   2.54000 ,     0.838451375866926E+00 ,     0.965946324418302E+00 ,     0.157343840862580E+00 , 
   2.56000 ,     0.991740444619898E+00 ,     0.871761141202329E+00 ,     0.158158784456760E+00 , 
   2.58000 ,     0.926580045421397E+00 ,     0.827866666963768E+00 ,     0.146126417269815E+00 , 
   2.60000 ,     0.679613061992473E+00 ,     0.854798962446990E+00 ,     0.109758745441300E+00 , 
   2.62000 ,     0.342032049352698E+00 ,     0.937696804441440E+00 ,     0.493350142624762E-01 , 
   2.64000 ,     0.342756384572120E-01 ,     0.103088860961454E+01 ,    -0.226761957698983E-01 , 
   2.66000 ,    -0.133133827009734E+00 ,     0.107964785685063E+01 ,    -0.872561237566468E-01 , 
   2.68000 ,    -0.103656146287590E+00 ,     0.104821414436366E+01 ,    -0.128029458161052E+00 , 
   2.70000 ,     0.955435173801407E-01 ,     0.938564591575526E+00 ,    -0.139411618614364E+00 , 
   2.72000 ,     0.358593193934778E+00 ,     0.788965001666535E+00 ,    -0.129312238024395E+00 , 
   2.74000 ,     0.546522783992264E+00 ,     0.652888603787476E+00 ,    -0.114748529208169E+00 , 
   2.76000 ,     0.555212234937719E+00 ,     0.570536864864135E+00 ,    -0.112694046749523E+00 , 
   2.78000 ,     0.369690993356240E+00 ,     0.549538023829332E+00 ,    -0.131352262737579E+00 , 
   2.80000 ,     0.722339357991671E-01 ,     0.565511378175869E+00 ,    -0.166892217132000E+00 , 
   2.82000 ,    -0.202623390469137E+00 ,     0.580753124164580E+00 ,    -0.207391450474227E+00 , 
   2.84000 ,    -0.340481010785040E+00 ,     0.568321808342703E+00 ,    -0.241246878225243E+00 , 
   2.86000 ,    -0.303822366545089E+00 ,     0.526303095609790E+00 ,    -0.264513515526386E+00 , 
   2.88000 ,    -0.140590165225279E+00 ,     0.474367380077624E+00 ,    -0.282417600847449E+00 , 
   2.90000 ,     0.560320305466401E-01 ,     0.436725538876754E+00 ,    -0.304230981289143E+00 , 
   2.92000 ,     0.205995645736300E+00 ,     0.424130077722865E+00 ,    -0.335201623662362E+00 , 
   2.94000 ,     0.279470231891532E+00 ,     0.427163570018519E+00 ,    -0.371268297485479E+00 , 
   2.96000 ,     0.292373507119609E+00 ,     0.424461200919396E+00 ,    -0.400426833601175E+00 , 
   2.98000 ,     0.272304654641097E+00 ,     0.399002640291547E+00 ,    -0.410079382161145E+00 , 
   3.00000 ,     0.227643434434090E+00 ,     0.350461039199095E+00 ,    -0.395549554850450E+00 , 
   3.02000 ,     0.146487468138913E+00 ,     0.295057989527102E+00 ,    -0.364011439631532E+00 , 
   3.04000 ,     0.244700309692982E-01 ,     0.253593109535437E+00 ,    -0.331014815070588E+00 , 
   3.06000 ,    -0.106357520977811E+00 ,     0.236603446171947E+00 ,    -0.311632191547607E+00 , 
   3.08000 ,    -0.179292107314812E+00 ,     0.237247084464416E+00 ,    -0.311774770050816E+00 , 
   3.10000 ,    -0.133457095797467E+00 ,     0.236677800949147E+00 ,    -0.325114102287720E+00 , 
   3.12000 ,     0.327336974927606E-01 ,     0.217780374634930E+00 ,    -0.337439059922266E+00 , 
   3.14000 ,     0.237930618451494E+00 ,     0.177464282271409E+00 ,    -0.335593141225774E+00 , 
   3.16000 ,     0.351408681008486E+00 ,     0.129008349815910E+00 ,    -0.315403423109482E+00 , 
   3.18000 ,     0.271630904973326E+00 ,     0.929765740852189E-01 ,    -0.283866958000703E+00 , 
   3.20000 ,     0.156848259042035E-02 ,     0.829377620621781E-01 ,    -0.254574034106685E+00 , 
   3.22000 ,    -0.332524048808141E+00 ,     0.954497740513054E-01 ,    -0.239450135941481E+00 , 
   3.24000 ,    -0.539586922429619E+00 ,     0.110707248508090E+00 ,    -0.241871360611607E+00 , 
   3.26000 ,    -0.470151766468569E+00 ,     0.103357161914013E+00 ,    -0.255053252013712E+00 , 
   3.28000 ,    -0.107581141904199E+00 ,     0.569264621064938E-01 ,    -0.266302818800386E+00 , 
   3.30000 ,     0.412590705575187E+00 ,    -0.263318808683835E-01 ,    -0.264381855029548E+00 , 
   3.32000 ,     0.868698138285429E+00 ,    -0.125213317899819E+00 ,    -0.245730066833343E+00 , 
   3.34000 ,     0.106585806315868E+01 ,    -0.208593144886881E+00 ,    -0.216230529029708E+00 , 
   3.36000 ,     0.930359038468386E+00 ,    -0.249014974973001E+00 ,    -0.187770640327885E+00 , 
   3.38000 ,     0.534692859116768E+00 ,    -0.234761582817227E+00 ,    -0.171559020901691E+00 , 
   3.40000 ,     0.468262557282165E-01 ,    -0.175692385178466E+00 ,    -0.171692829434935E+00 , 
   3.42000 ,    -0.358792751190881E+00 ,    -0.100790761693618E+00 ,    -0.182266455416855E+00 , 
   3.44000 ,    -0.575213279065494E+00 ,    -0.480967974695230E-01 ,    -0.189607161637276E+00 , 
   3.46000 ,    -0.587389184392386E+00 ,    -0.501026871166681E-01 ,    -0.178794402493622E+00 , 
   3.48000 ,    -0.448552144083061E+00 ,    -0.119659575754508E+00 ,    -0.141474700090743E+00 , 
   3.50000 ,    -0.237111486304205E+00 ,    -0.242359165621291E+00 ,    -0.810747180573565E-01 , 
   3.52000 ,    -0.243822761469314E-01 ,    -0.380032566617721E+00 ,    -0.124177394290297E-01 , 
   3.54000 ,     0.135830936250631E+00 ,    -0.485809405911708E+00 ,     0.446873960547080E-01 , 
   3.56000 ,     0.206050761940640E+00 ,    -0.525282994782812E+00 ,     0.751400471929152E-01 , 
   3.58000 ,     0.168390172890554E+00 ,    -0.493838724098098E+00 ,     0.766391316106720E-01 , 
   3.60000 ,     0.362271735989678E-01 ,    -0.420474538874156E+00 ,     0.615985656487569E-01 , 
   3.62000 ,    -0.138314656461179E+00 ,    -0.354539977259286E+00 ,     0.512959095575167E-01 , 
   3.64000 ,    -0.277777293996868E+00 ,    -0.341069362217306E+00 ,     0.649174286107118E-01 , 
   3.66000 ,    -0.316194451193505E+00 ,    -0.397443323413435E+00 ,     0.109266973319236E+00 , 
   3.68000 ,    -0.240149389034799E+00 ,    -0.504246653688699E+00 ,     0.174844939313999E+00 , 
   3.70000 ,    -0.104461180712804E+00 ,    -0.615637927316192E+00 ,     0.240558113821437E+00 , 
   3.72000 ,    -0.513743074724912E-02 ,    -0.683490637953101E+00 ,     0.284416753927922E+00 , 
   3.74000 ,    -0.208642103789633E-01 ,    -0.681734358398654E+00 ,     0.294193078815268E+00 , 
   3.76000 ,    -0.158970555503984E+00 ,    -0.617632497028803E+00 ,     0.272278224255422E+00 , 
   3.78000 ,    -0.343102226715727E+00 ,    -0.524930389187039E+00 ,     0.232687573565321E+00 , 
   3.80000 ,    -0.454497050093705E+00 ,    -0.444551962285798E+00 ,     0.192879877093956E+00 , 
   3.82000 ,    -0.403162659480163E+00 ,    -0.404955126477724E+00 ,     0.165706831188376E+00 , 
   3.84000 ,    -0.184220807168227E+00 ,    -0.412633647862030E+00 ,     0.155815706156469E+00 , 
   3.86000 ,     0.116529696904457E+00 ,    -0.455392296382732E+00 ,     0.161174046908158E+00 , 
   3.88000 ,     0.370778215045358E+00 ,    -0.512807191203919E+00 ,     0.176872082819023E+00 , 
   3.90000 ,     0.478034493199072E+00 ,    -0.565342968701819E+00 ,     0.197524392229832E+00 , 
   3.92000 ,     0.414114746786838E+00 ,    -0.597297561829466E+00 ,     0.216832483007903E+00 , 
   3.94000 ,     0.231016562792562E+00 ,    -0.595416396115426E+00 ,     0.226158510353537E+00 , 
   3.96000 ,     0.150384994041327E-01 ,    -0.548957771127970E+00 ,     0.215429466722864E+00 , 
   3.98000 ,    -0.164128354383590E+00 ,    -0.454948201060453E+00 ,     0.177908064019044E+00 , 
   4.00000 ,    -0.279748969055815E+00 ,    -0.326108683789498E+00 ,     0.116571086444476E+00 , 
   4.02000 ,    -0.338746728963872E+00 ,    -0.193911144861144E+00 ,     0.471223180943940E-01 , 
   4.04000 ,    -0.353181103786946E+00 ,    -0.100282378299716E+00 ,    -0.637080367518097E-02 , 
   4.06000 ,    -0.320722291542205E+00 ,    -0.788412627984009E-01 ,    -0.226485697794039E-01 , 
   4.08000 ,    -0.230828097958786E+00 ,    -0.135252358929847E+00 ,     0.455415368876835E-02 , 
   4.10000 ,    -0.890479998184887E-01 ,    -0.239557058145253E+00 ,     0.610620819301721E-01 , 
   4.12000 ,     0.652230667162996E-01 ,    -0.337762046073728E+00 ,     0.118055618121462E+00 , 
   4.14000 ,     0.168389753983268E+00 ,    -0.378335677977272E+00 ,     0.146793821781672E+00 , 
   4.16000 ,     0.168676879820443E+00 ,    -0.339126411020814E+00 ,     0.133971469064312E+00 , 
   4.18000 ,     0.646781098894980E-01 ,    -0.238732086645141E+00 ,     0.884644713344937E-01 , 
   4.20000 ,    -0.831111087389805E-01 ,    -0.125152976158032E+00 ,     0.352681806655657E-01 , 
   4.22000 ,    -0.180632834870928E+00 ,    -0.483255279122804E-01 ,     0.386276337173510E-03 , 
   4.24000 ,    -0.153841097075198E+00 ,    -0.329735394253398E-01 ,    -0.391793637219414E-02 , 
   4.26000 ,     0.563977695269414E-02 ,    -0.676820899927948E-01 ,     0.154812756230381E-01 , 
   4.28000 ,     0.232065625033754E+00 ,    -0.115595966739678E+00 ,     0.392875370989991E-01 , 
   4.30000 ,     0.420031812048888E+00 ,    -0.138646135928364E+00 ,     0.495174618068925E-01 , 
   4.32000 ,     0.480626125218426E+00 ,    -0.119508305858161E+00 ,     0.409195788949807E-01 , 
   4.34000 ,     0.385904343399509E+00 ,    -0.682732039293262E-01 ,     0.228251864859842E-01 , 
   4.36000 ,     0.177940119958093E+00 ,    -0.116252282616793E-01 ,     0.109673440224493E-01 , 
   4.38000 ,    -0.580784004277394E-01 ,     0.264217271923105E-01 ,     0.155393696667018E-01 , 
   4.40000 ,    -0.236866884541499E+00 ,     0.388939889299681E-01 ,     0.338988345334951E-01 , 
   4.42000 ,    -0.307358838092712E+00 ,     0.368791946439798E-01 ,     0.526347900999946E-01 , 
   4.44000 ,    -0.264295671840369E+00 ,     0.386583252565331E-01 ,     0.570263085890084E-01 , 
   4.46000 ,    -0.139308590533099E+00 ,     0.561467515946665E-01 ,     0.409801236207804E-01 , 
   4.48000 ,     0.166745086017101E-01 ,     0.883363389821510E-01 ,     0.106458125544381E-01 , 
   4.50000 ,     0.149507662671980E+00 ,     0.125111545786529E+00 ,    -0.203070167788585E-01 , 
   4.52000 ,     0.214090577767905E+00 ,     0.156873599219122E+00 ,    -0.399105611157434E-01 , 
   4.54000 ,     0.185646669830896E+00 ,     0.181731951432056E+00 ,    -0.449995725983633E-01 , 
   4.56000 ,     0.705104346547276E-01 ,     0.204895633227099E+00 ,    -0.415978400003442E-01 , 
   4.58000 ,    -0.894242292016762E-01 ,     0.231602371587822E+00 ,    -0.390709206343351E-01 , 
   4.60000 ,    -0.226779855264720E+00 ,     0.260082693529919E+00 ,    -0.428420970714258E-01 , 
   4.62000 ,    -0.274963621271155E+00 ,     0.280794093142260E+00 ,    -0.510144920433697E-01 , 
   4.64000 ,    -0.200334498117841E+00 ,     0.282929160996200E+00 ,    -0.569076803180982E-01 , 
   4.66000 ,    -0.221245927150636E-01 ,     0.263239231505161E+00 ,    -0.549999727055095E-01 , 
   4.68000 ,     0.193885886642324E+00 ,     0.230183330232467E+00 ,    -0.454502478888681E-01 , 
   4.70000 ,     0.366714415388743E+00 ,     0.199840067893910E+00 ,    -0.338147808393803E-01 , 
   4.72000 ,     0.439055127566593E+00 ,     0.186226764170787E+00 ,    -0.264679188723988E-01 , 
   4.74000 ,     0.400872929266000E+00 ,     0.192898324227881E+00 ,    -0.255246568123659E-01 , 
   4.76000 ,     0.285050728923246E+00 ,     0.211763055946466E+00 ,    -0.272979851909765E-01 , 
   4.78000 ,     0.141184790382225E+00 ,     0.229718111156495E+00 ,    -0.254580871622823E-01 , 
   4.80000 ,     0.743041479859951E-02 ,     0.238034889028573E+00 ,    -0.163839578864365E-01 , 
   4.82000 ,    -0.100867054945589E+00 ,     0.237649407808990E+00 ,    -0.252885526359292E-02 , 
   4.84000 ,    -0.181874793255172E+00 ,     0.236853104791030E+00 ,     0.882938921428124E-02 , 
   4.86000 ,    -0.230184344022957E+00 ,     0.243686258290391E+00 ,     0.105651262352024E-01 , 
   4.88000 ,    -0.230225445514046E+00 ,     0.259172937895391E+00 ,     0.732365950538939E-03 , 
   4.90000 ,    -0.168243860885398E+00 ,     0.276569820429098E+00 ,    -0.160200950978079E-01 , 
   4.92000 ,    -0.532698298128484E-01 ,     0.286914956312477E+00 ,    -0.315808116073878E-01 , 
   4.94000 ,     0.729604898533395E-01 ,     0.286214542728269E+00 ,    -0.396620726286113E-01 , 
   4.96000 ,     0.151024325089538E+00 ,     0.278431424065679E+00 ,    -0.394140633329296E-01 , 
   4.98000 ,     0.138484628990568E+00 ,     0.271904247526038E+00 ,    -0.349906343611168E-01 , 
   5.00000 ,     0.412053284140552E-01 ,     0.272176395622467E+00 ,    -0.318136323143070E-01 , 
   5.02000 ,    -0.833746588558222E-01 ,     0.277208959321724E+00 ,    -0.326524823882708E-01 , 
   5.04000 ,    -0.158154469198328E+00 ,     0.279155518100673E+00 ,    -0.364878253217488E-01 , 
   5.06000 ,    -0.135412158448983E+00 ,     0.271584113763733E+00 ,    -0.406868012321727E-01 , 
   5.08000 ,    -0.304224091820917E-01 ,     0.256347211898118E+00 ,    -0.442757072063781E-01 , 
   5.10000 ,     0.849844447480165E-01 ,     0.244021088007962E+00 ,    -0.492421309136737E-01 , 
   5.12000 ,     0.127382372793675E+00 ,     0.246486300972000E+00 ,    -0.585131518698169E-01 , 
   5.14000 ,     0.569793226905915E-01 ,     0.266498144250470E+00 ,    -0.721779742793272E-01 , 
   5.16000 ,    -0.934568650487430E-01 ,     0.292218861427356E+00 ,    -0.852973834522551E-01 , 
   5.18000 ,    -0.236015641830469E+00 ,     0.301959245002385E+00 ,    -0.897469049316064E-01 , 
   5.20000 ,    -0.280952502008172E+00 ,     0.277351859527407E+00 ,    -0.795032619599574E-01 , 
   5.22000 ,    -0.191769006510649E+00 ,     0.216718722701989E+00 ,    -0.558507978601507E-01 , 
   5.24000 ,    -0.715891440538763E-02 ,     0.139280644082634E+00 ,    -0.284656678190943E-01 , 
   5.26000 ,     0.182841821986375E+00 ,     0.762851884329505E-01 ,    -0.108469857348960E-01 , 
   5.28000 ,     0.289491846387329E+00 ,     0.536980526919159E-01 ,    -0.124825447662010E-01 , 
   5.30000 ,     0.272757618902729E+00 ,     0.770250025178794E-01 ,    -0.326983584601355E-01 , 
   5.32000 ,     0.155703656069729E+00 ,     0.127932615477451E+00 ,    -0.604133330855304E-01 , 
   5.34000 ,     0.165528080676942E-02 ,     0.174998988812677E+00 ,    -0.803276428498612E-01 , 
   5.36000 ,    -0.126305461530820E+00 ,     0.191923678709735E+00 ,    -0.818410722560363E-01 , 
   5.38000 ,    -0.195915376829260E+00 ,     0.171820292699197E+00 ,    -0.651014564053301E-01 , 
   5.40000 ,    -0.210092888406545E+00 ,     0.128916141011824E+00 ,    -0.403597855999406E-01 , 
   5.42000 ,    -0.189282789902152E+00 ,     0.872546653248840E-01 ,    -0.211174767533364E-01 , 
   5.44000 ,    -0.150101269134930E+00 ,     0.643207604100315E-01 ,    -0.155417094435453E-01 , 
   5.46000 ,    -0.971336440117886E-01 ,     0.604244505681879E-01 ,    -0.216649638476909E-01 , 
   5.48000 ,    -0.308683295858300E-01 ,     0.604183230622378E-01 ,    -0.293256949654621E-01 , 
   5.50000 ,     0.394134023953855E-01 ,     0.459110250559573E-01 ,    -0.273841841981095E-01 , 
   5.52000 ,     0.922742896999320E-01 ,     0.925321351365710E-02 ,    -0.113833306606330E-01 , 
   5.54000 ,     0.105438703077345E+00 ,    -0.402913411374083E-01 ,     0.133269857384742E-01 , 
   5.56000 ,     0.733321739362806E-01 ,    -0.822477857447074E-01 ,     0.349215258670415E-01 , 
   5.58000 ,     0.158574292321140E-01 ,    -0.985051238542414E-01 ,     0.426114903819821E-01 , 
   5.60000 ,    -0.306822726966591E-01 ,    -0.855782547225625E-01 ,     0.334622615882387E-01 , 
   5.62000 ,    -0.359552730181827E-01 ,    -0.573891441618021E-01 ,     0.142357336150498E-01 , 
   5.64000 ,     0.395219490098143E-02 ,    -0.367677111202908E-01 ,    -0.275107387415134E-02 , 
   5.66000 ,     0.626268373558067E-01 ,    -0.412697175478180E-01 ,    -0.699296185897558E-02 , 
   5.68000 ,     0.991571039001718E-01 ,    -0.724905919719669E-01 ,     0.424101607272327E-02 , 
   5.70000 ,     0.832978527430301E-01 ,    -0.115619665962974E+00 ,     0.248853153546876E-01 , 
   5.72000 ,     0.136971056834222E-01 ,    -0.149284874064953E+00 ,     0.443122499707036E-01 , 
   5.74000 ,    -0.814975018977222E-01 ,    -0.159204683668896E+00 ,     0.539104458773110E-01 , 
   5.76000 ,    -0.160152511875760E+00 ,    -0.146939505071630E+00 ,     0.518525036445140E-01 , 
   5.78000 ,    -0.186717693643770E+00 ,    -0.128370855909256E+00 ,     0.432887201502802E-01 , 
   5.80000 ,    -0.146109198053646E+00 ,    -0.123131308241990E+00 ,     0.362126443193236E-01 , 
   5.82000 ,    -0.462624143413200E-01 ,    -0.141819201752530E+00 ,     0.359170674063903E-01 , 
   5.84000 ,     0.872350052758868E-01 ,    -0.179016769649761E+00 ,     0.416623714973632E-01 , 
   5.86000 ,     0.218427223962271E+00 ,    -0.216338551453912E+00 ,     0.475829271073441E-01 , 
   5.88000 ,     0.307795141927255E+00 ,    -0.233497702389770E+00 ,     0.470657385656815E-01 , 
