 Q (1/Ang),U-U  ,U-Cl ,Cl-Cl
   5.90000 ,     0.296699800496084E+00 ,    -0.203119192473224E+00 ,     0.289494205314354E-01 , 
   5.92000 ,     0.224415498869128E+00 ,    -0.176836599824317E+00 ,     0.198218245886374E-01 , 
   5.94000 ,     0.862516262976415E-01 ,    -0.142830676759600E+00 ,     0.108546583104558E-01 , 
   5.96000 ,    -0.745832134539870E-01 ,    -0.120122206631250E+00 ,     0.869800586668090E-02 , 
   5.98000 ,    -0.199892919599503E+00 ,    -0.122882089551501E+00 ,     0.173377706843970E-01 , 
   6.00000 ,    -0.239719617000609E+00 ,    -0.152379365879109E+00 ,     0.348557998824408E-01 , 
   6.02000 ,    -0.177696974719274E+00 ,    -0.195861662560292E+00 ,     0.536856431479322E-01 , 
   6.04000 ,    -0.438097271733140E-01 ,    -0.233120283386892E+00 ,     0.645259297176926E-01 , 
   6.06000 ,     0.962285307782912E-01 ,    -0.247080677629347E+00 ,     0.616469621858360E-01 , 
   6.08000 ,     0.172941817399855E+00 ,    -0.232481307543956E+00 ,     0.462834642064361E-01 , 
   6.10000 ,     0.150173519063895E+00 ,    -0.197906455599802E+00 ,     0.259203148410643E-01 , 
   6.12000 ,     0.454917209417562E-01 ,    -0.160363289069181E+00 ,     0.987654433928320E-02 , 
   6.14000 ,    -0.796097684823532E-01 ,    -0.135847387159211E+00 ,     0.396690588021407E-02 , 
   6.16000 ,    -0.155230802527771E+00 ,    -0.131387272717580E+00 ,     0.757469318260878E-02 , 
   6.18000 ,    -0.143418834408592E+00 ,    -0.142786768691344E+00 ,     0.148288134713034E-01 , 
   6.20000 ,    -0.588055549884701E-01 ,    -0.158653921293832E+00 ,     0.188636898524035E-01 , 
   6.22000 ,     0.429236964827884E-01 ,    -0.167663365452026E+00 ,     0.162012706308861E-01 , 
   6.24000 ,     0.100879801265310E+00 ,    -0.164537963310961E+00 ,     0.842035804351040E-02 , 
   6.26000 ,     0.860924821842265E-01 ,    -0.151622296517987E+00 ,     0.306098122721009E-03 , 
   6.28000 ,     0.167580672938073E-01 ,    -0.135983929617864E+00 ,    -0.387839423425427E-02 , 
   6.30000 ,    -0.566940009259974E-01 ,    -0.124611427635926E+00 ,    -0.321139832921130E-02 , 
   6.32000 ,    -0.853931529498850E-01 ,    -0.120890046056292E+00 ,    -0.134406730442139E-03 , 
   6.34000 ,    -0.520355014845076E-01 ,    -0.124045187586541E+00 ,     0.202121780086888E-02 , 
   6.36000 ,     0.214740448896111E-01 ,    -0.130969833723728E+00 ,     0.187321816849023E-02 , 
   6.38000 ,     0.914362299664489E-01 ,    -0.138460778987101E+00 ,     0.929410060725987E-03 , 
   6.40000 ,     0.121111740542588E+00 ,    -0.144194374241940E+00 ,     0.195875408535654E-02 , 
   6.42000 ,     0.101154844610291E+00 ,    -0.146258136724153E+00 ,     0.618043392526631E-02 , 
   6.44000 ,     0.497450091415561E-01 ,    -0.142394935577465E+00 ,     0.116035707754650E-01 , 
   6.46000 ,    -0.461833041695378E-02 ,    -0.130252273615891E+00 ,     0.139671950886809E-01 , 
   6.48000 ,    -0.433436706658978E-01 ,    -0.108855371170920E+00 ,     0.970586560956654E-02 , 
   6.50000 ,    -0.664585931543697E-01 ,    -0.802164236474165E-01 ,    -0.124428192550690E-02 , 
   6.52000 ,    -0.853266255312665E-01 ,    -0.495834221317468E-01 ,    -0.149429211619337E-01 , 
   6.54000 ,    -0.107214159557521E+00 ,    -0.236919858113866E-01 ,    -0.257159981911460E-01 , 
   6.56000 ,    -0.125086762269508E+00 ,    -0.784652934791616E-02 ,    -0.296231155353914E-01 , 
   6.58000 ,    -0.121193225172537E+00 ,    -0.356961672465286E-02 ,    -0.266728062036090E-01 , 
   6.60000 ,    -0.819262537467596E-01 ,    -0.820662698644179E-02 ,    -0.202902820262774E-01 , 
   6.62000 ,    -0.125220932976670E-01 ,    -0.165423472477440E-01 ,    -0.145890662459926E-01 , 
   6.64000 ,     0.601750920724777E-01 ,    -0.232160862857562E-01 ,    -0.115791400931862E-01 , 
   6.66000 ,     0.100374644794713E+00 ,    -0.244609516208528E-01 ,    -0.103677994490318E-01 , 
   6.68000 ,     0.840770397744048E-01 ,    -0.185408424354966E-01 ,    -0.876297362230931E-02 , 
   6.70000 ,     0.147298713500164E-01 ,    -0.540970910209422E-02 ,    -0.577149336884661E-02 , 
   6.72000 ,    -0.763391202336970E-01 ,     0.134468790855067E-01 ,    -0.280420193294773E-02 , 
   6.74000 ,    -0.145342791472930E+00 ,     0.346629109702781E-01 ,    -0.249877208507262E-02 , 
   6.76000 ,    -0.158376775568703E+00 ,     0.528797956728635E-01 ,    -0.609051277333081E-02 , 
   6.78000 ,    -0.108105094256288E+00 ,     0.620100703362974E-01 ,    -0.115889659749512E-01 , 
   6.80000 ,    -0.161831118445929E-01 ,     0.581345909810818E-01 ,    -0.145405227708704E-01 , 
   6.82000 ,     0.787433117452349E-01 ,     0.426600283298990E-01 ,    -0.111575164666310E-01 , 
   6.84000 ,     0.140090177134090E+00 ,     0.233473669219824E-01 ,    -0.158569650685923E-02 , 
   6.86000 ,     0.149457939672426E+00 ,     0.115563073674878E-01 ,     0.932429571589319E-02 , 
   6.88000 ,     0.112682934439566E+00 ,     0.164122411786763E-01 ,     0.147274678979346E-01 , 
   6.90000 ,     0.544421180130601E-01 ,     0.390771264886162E-01 ,     0.103810257871480E-01 , 
   6.92000 ,     0.531101256109727E-02 ,     0.709743712348953E-01 ,    -0.206850708546935E-02 , 
   6.94000 ,    -0.122755491502302E-01 ,     0.978149875843587E-01 ,    -0.156307992299654E-01 , 
   6.96000 ,     0.678169069829660E-02 ,     0.107617264534960E+00 ,    -0.222776147420555E-01 , 
   6.98000 ,     0.492339432025925E-01 ,     0.979976226693734E-01 ,    -0.182232070411001E-01 , 
   7.00000 ,     0.905616305674248E-01 ,     0.779923345348971E-01 ,    -0.654392045503526E-02 , 
   7.02000 ,     0.106863763017297E+00 ,     0.628658519389932E-01 ,     0.478148219782019E-02 , 
   7.04000 ,     0.862791646831785E-01 ,     0.648482664403426E-01 ,     0.818526507775004E-02 , 
   7.06000 ,     0.346918419116464E-01 ,     0.855478310363200E-01 ,     0.158612890869982E-02 , 
   7.08000 ,    -0.270934129424005E-01 ,     0.114907178601884E+00 ,    -0.102544498617124E-01 , 
   7.10000 ,    -0.734284413843292E-01 ,     0.137446444301291E+00 ,    -0.190281532197567E-01 , 
   7.12000 ,    -0.860801602595631E-01 ,     0.141833380112171E+00 ,    -0.185498486284901E-01 , 
   7.14000 ,    -0.623449819330542E-01 ,     0.127676919541989E+00 ,    -0.890175303440287E-02 , 
   7.16000 ,    -0.150066298322026E-01 ,     0.105309482639886E+00 ,     0.375074528978744E-02 , 
   7.18000 ,     0.351840863341254E-01 ,     0.889491195112427E-01 ,     0.114500223355432E-01 , 
   7.20000 ,     0.696483692896557E-01 ,     0.878952217173011E-01 ,     0.981000834451929E-02 , 
   7.22000 ,     0.789171205473117E-01 ,     0.101468692002388E+00 ,     0.773356710743035E-03 , 
   7.24000 ,     0.633634449480462E-01 ,     0.120642658539651E+00 ,    -0.900187713281003E-02 , 
   7.26000 ,     0.292081731744085E-01 ,     0.134722441704786E+00 ,    -0.128236919171159E-01 , 
   7.28000 ,    -0.158818010264393E-01 ,     0.138207244375068E+00 ,    -0.837098174763410E-02 , 
   7.30000 ,    -0.641075033796169E-01 ,     0.133238323430397E+00 ,     0.115875552150830E-02 , 
   7.32000 ,    -0.105913336810720E+00 ,     0.126447460284106E+00 ,     0.972586674155211E-02 , 
   7.34000 ,    -0.128911677012730E+00 ,     0.123036395324112E+00 ,     0.128348796850028E-01 , 
   7.36000 ,    -0.120913830148121E+00 ,     0.122691051905578E+00 ,     0.104585345421530E-01 , 
   7.38000 ,    -0.770624416648069E-01 ,     0.120309254451722E+00 ,     0.655253842756472E-02 , 
   7.40000 ,    -0.658949675643761E-02 ,     0.110799869121798E+00 ,     0.573952283418300E-02 , 
   7.42000 ,     0.668326179210011E-01 ,     0.941500519304538E-01 ,     0.971440657258288E-02 , 
   7.44000 ,     0.113932385776168E+00 ,     0.767556995448776E-01 ,     0.159797825356582E-01 , 
   7.46000 ,     0.114387801134078E+00 ,     0.677589550339378E-01 ,     0.197234645604952E-01 , 
   7.48000 ,     0.687256422997669E-01 ,     0.728091606168581E-01 ,     0.173736668926418E-01 , 
   7.50000 ,    -0.377437887496888E-03 ,     0.896147142298468E-01 ,     0.924558349795587E-02 , 
   7.52000 ,    -0.593231228278076E-01 ,     0.108512350929065E+00 ,    -0.549996496225747E-03 , 
   7.54000 ,    -0.813952176516643E-01 ,     0.117883861044386E+00 ,    -0.677458930818929E-02 , 
   7.56000 ,    -0.607571541593150E-01 ,     0.110986935667899E+00 ,    -0.638935032514477E-02 , 
   7.58000 ,    -0.144279724339582E-01 ,     0.898595353263079E-01 ,    -0.304989180225084E-03 , 
   7.60000 ,     0.285569080611091E-01 ,     0.639343624575065E-01 ,     0.745930132155416E-02 , 
   7.62000 ,     0.438398383466297E-01 ,     0.444179707622140E-01 ,     0.124286233997556E-01 , 
   7.64000 ,     0.242949797129248E-01 ,     0.380298041007741E-01 ,     0.122716116017875E-01 , 
   7.66000 ,    -0.181826643549789E-01 ,     0.437922927389143E-01 ,     0.775729383211524E-02 , 
   7.68000 ,    -0.611933185832596E-01 ,     0.543839231723603E-01 ,     0.175950128715951E-02 , 
   7.70000 ,    -0.843304379646670E-01 ,     0.607382259477091E-01 ,    -0.272582796672118E-02 , 
   7.72000 ,    -0.782829548700327E-01 ,     0.569317237231401E-01 ,    -0.417264359727011E-02 , 
   7.74000 ,    -0.467918125608757E-01 ,     0.427619759104768E-01 ,    -0.291956400472792E-02 , 
   7.76000 ,    -0.270619391652619E-02 ,     0.231728514616700E-01 ,    -0.519167695844419E-03 , 
   7.78000 ,     0.379347400516241E-01 ,     0.547239571951255E-02 ,     0.122479934112910E-02 , 
   7.80000 ,     0.607503540986473E-01 ,    -0.395250237832617E-02 ,     0.920457932196577E-03 , 
   7.82000 ,     0.563936427749783E-01 ,    -0.208899803062770E-02 ,    -0.212979004537494E-02 , 
   7.84000 ,     0.235064157128276E-01 ,     0.961042506982427E-02 ,    -0.774496839370754E-02 , 
   7.86000 ,    -0.287778234276278E-01 ,     0.255156422700479E-01 ,    -0.146255102850852E-01 , 
   7.88000 ,    -0.810171550295030E-01 ,     0.374336074999626E-01 ,    -0.203233674078433E-01 , 
   7.90000 ,    -0.109012593327664E+00 ,     0.374395327413506E-01 ,    -0.218823493473714E-01 , 
   7.92000 ,    -0.945552672112025E-01 ,     0.213285290250677E-01 ,    -0.172442952723458E-01 , 
   7.94000 ,    -0.365991930519253E-01 ,    -0.868495975244858E-02 ,    -0.679287680184641E-02 , 
   7.96000 ,     0.444545521180435E-01 ,    -0.437353059137989E-01 ,     0.605882401191450E-02 , 
   7.98000 ,     0.114165297483404E+00 ,    -0.714690407775211E-01 ,     0.160100587935791E-01 , 
   8.00000 ,     0.141006397749919E+00 ,    -0.816922018205493E-01 ,     0.184606596920013E-01 , 
   8.02000 ,     0.113747037729128E+00 ,    -0.717522488350331E-01 ,     0.121567000157464E-01 , 
   8.04000 ,     0.484149238539027E-01 ,    -0.484579308658439E-01 ,     0.198204929111804E-03 , 
   8.06000 ,    -0.204046779617245E-01 ,    -0.249514906027145E-01 ,    -0.114329608340257E-01 , 
   8.08000 ,    -0.593552098969075E-01 ,    -0.138834741020795E-01 ,    -0.171215045876748E-01 , 
   8.10000 ,    -0.550999705478698E-01 ,    -0.206793958485749E-01 ,    -0.147278901541924E-01 , 
   8.12000 ,    -0.202889055784515E-01 ,    -0.409079832044184E-01 ,    -0.663509957781887E-02 , 
   8.14000 ,     0.168663798216663E-01 ,    -0.633998309539546E-01 ,     0.191947630877603E-02 , 
   8.16000 ,     0.321268648740941E-01 ,    -0.772111121572479E-01 ,     0.614589214178096E-02 , 
   8.18000 ,     0.206140317660754E-01 ,    -0.780809886974543E-01 ,     0.451995452437697E-02 , 
   8.20000 ,    -0.207974385375448E-02 ,    -0.703619130695137E-01 ,    -0.637758426996471E-03 , 
   8.22000 ,    -0.131042794406002E-01 ,    -0.633590171620207E-01 ,    -0.506915750554425E-02 , 
   8.24000 ,     0.271885321903649E-04 ,    -0.646671462894918E-01 ,    -0.559058490059003E-02 , 
   8.26000 ,     0.301398842987140E-01 ,    -0.750088802161973E-01 ,    -0.216957245179572E-02 , 
   8.28000 ,     0.558964237522198E-01 ,    -0.879756131668281E-01 ,     0.225480932362747E-02 , 
   8.30000 ,     0.577942422539586E-01 ,    -0.947151544730107E-01 ,     0.396783642752326E-02 , 
   8.32000 ,     0.328348842314160E-01 ,    -0.902752297027477E-01 ,     0.112505700756789E-02 , 
   8.34000 ,    -0.287739356762255E-02 ,    -0.772474822170631E-01 ,    -0.493908567917323E-02 , 
   8.36000 ,    -0.255243241264965E-01 ,    -0.642429458898916E-01 ,    -0.105575883606445E-01 , 
   8.38000 ,    -0.207258090690482E-01 ,    -0.602458788033858E-01 ,    -0.120992047477642E-01 , 
   8.40000 ,     0.592215394939620E-02 ,    -0.686454493304113E-01 ,    -0.827474898813000E-02 , 
   8.42000 ,     0.325517619016390E-01 ,    -0.849100403809717E-01 ,    -0.927393162458666E-03 , 
   8.44000 ,     0.364382263421052E-01 ,    -0.994032047687526E-01 ,     0.610442238398692E-02 , 
   8.46000 ,     0.103164414219735E-01 ,    -0.103452294263309E+00 ,     0.924850688761007E-02 , 
   8.48000 ,    -0.317903086039323E-01 ,    -0.947273329811967E-01 ,     0.717210825757087E-02 , 
   8.50000 ,    -0.632607996654167E-01 ,    -0.785539208450930E-01 ,     0.135851514365584E-02 , 
   8.52000 ,    -0.621489994622020E-01 ,    -0.644834066366628E-01 ,    -0.489803899043259E-02 , 
   8.54000 ,    -0.254834384850156E-01 ,    -0.604345947613447E-01 ,    -0.835477829490641E-02 , 
   8.56000 ,     0.285892355478527E-01 ,    -0.680891745024965E-01 ,    -0.744602824564961E-02 , 
   8.58000 ,     0.716638377469103E-01 ,    -0.822214949658797E-01 ,    -0.286622767235939E-02 , 
   8.60000 ,     0.814595490368162E-01 ,    -0.940805532296237E-01 ,     0.303138828697948E-02 , 
   8.62000 ,     0.534406187726908E-01 ,    -0.965310566991273E-01 ,     0.755206106569998E-02 , 
   8.64000 ,     0.141387168710376E-02 ,    -0.878510113454946E-01 ,     0.896555102180361E-02 , 
   8.66000 ,    -0.517052961169024E-01 ,    -0.721851042726870E-01 ,     0.720440077583607E-02 , 
   8.68000 ,    -0.861686319471979E-01 ,    -0.567804727783223E-01 ,     0.372011725246509E-02 , 
   8.70000 ,    -0.934925144506764E-01 ,    -0.479037015375235E-01 ,     0.651752501059367E-03 , 
   8.72000 ,    -0.772233267570820E-01 ,    -0.477882841020916E-01 ,    -0.268350816235373E-03 , 
   8.74000 ,    -0.481929726616508E-01 ,    -0.540500227372158E-01 ,     0.143781845192008E-02 , 
   8.76000 ,    -0.184900744310817E-01 ,    -0.614807026271211E-01 ,     0.478555748522640E-02 , 
   8.78000 ,     0.268426163224753E-02 ,    -0.649346038578900E-01 ,     0.786155115186356E-02 , 
   8.80000 ,     0.107596435223842E-01 ,    -0.617208782246920E-01 ,     0.884029348845139E-02 , 
   8.82000 ,     0.625769736474064E-02 ,    -0.524618254398695E-01 ,     0.695464366590117E-02 , 
   8.84000 ,    -0.535008525607077E-02 ,    -0.403007182943327E-01 ,     0.288865562117236E-02 , 
   8.86000 ,    -0.150587352606300E-01 ,    -0.291139198638858E-01 ,    -0.163154173313872E-02 , 
   8.88000 ,    -0.139321613102649E-01 ,    -0.216956028793937E-01 ,    -0.480448290054750E-02 , 
   8.90000 ,     0.184071874360982E-02 ,    -0.187217239476027E-01 ,    -0.569167597265958E-02 , 
   8.92000 ,     0.273427905255038E-01 ,    -0.188333034286506E-01 ,    -0.456620171861129E-02 , 
   8.94000 ,     0.500476039200156E-01 ,    -0.196383542879399E-01 ,    -0.250731870740029E-02 , 
   8.96000 ,     0.563639174299634E-01 ,    -0.190325654137819E-01 ,    -0.584208489437742E-03 , 
   8.98000 ,     0.402587139938479E-01 ,    -0.161407248427527E-01 ,     0.769575270101152E-03 , 
   9.00000 ,     0.822845527562191E-02 ,    -0.114350142982928E-01 ,     0.177237992802698E-02 , 
   9.02000 ,    -0.234679608153743E-01 ,    -0.607860747627793E-02 ,     0.277404100064183E-02 , 
   9.04000 ,    -0.383270577016677E-01 ,    -0.100425820468741E-02 ,     0.369572078947783E-02 , 
   9.06000 ,    -0.298611960065696E-01 ,     0.362560296158649E-02 ,     0.394835473269541E-02 , 
   9.08000 ,    -0.552144283761093E-02 ,     0.823441965768122E-02 ,     0.293792902620712E-02 , 
   9.10000 ,     0.186920790627969E-01 ,     0.131391183703501E-01 ,     0.743302165618531E-03 , 
   9.12000 ,     0.293022654380545E-01 ,     0.179805222095361E-01 ,    -0.165251118248917E-02 , 
   9.14000 ,     0.242015866606371E-01 ,     0.218380129370289E-01 ,    -0.288562026811010E-02 , 
   9.16000 ,     0.128043951508908E-01 ,     0.240397090055904E-01 ,    -0.218345807997595E-02 , 
   9.18000 ,     0.741942233054600E-02 ,     0.250423008708513E-01 ,    -0.471905587424242E-04 , 
   9.20000 ,     0.124749086607882E-01 ,     0.265532905160697E-01 ,     0.196577050051804E-02 , 
   9.22000 ,     0.201517924535742E-01 ,     0.305451859036603E-01 ,     0.232015098877195E-02 , 
   9.24000 ,     0.163692183194532E-01 ,     0.376866613967606E-01 ,     0.702737789888280E-03 , 
   9.26000 ,    -0.690181595818556E-02 ,     0.463365246751191E-01 ,    -0.158803779832586E-02 , 
   9.28000 ,    -0.424111991605689E-01 ,     0.530588206293318E-01 ,    -0.246984343888169E-02 , 
   9.30000 ,    -0.693976745173633E-01 ,     0.546278373020530E-01 ,    -0.624862647210153E-03 , 
   9.32000 ,    -0.665286820395928E-01 ,     0.503429181918692E-01 ,     0.334133023370787E-02 , 
   9.34000 ,    -0.276511494461161E-01 ,     0.430272662096519E-01 ,     0.706032616867078E-02 , 
   9.36000 ,     0.309992615331353E-01 ,     0.377835880819668E-01 ,     0.790295954395099E-02 , 
   9.38000 ,     0.783355466854847E-01 ,     0.390525668718724E-01 ,     0.483982673062910E-02 , 
   9.40000 ,     0.868812107788014E-01 ,     0.477759415784893E-01 ,    -0.672916120058403E-03 , 
   9.42000 ,     0.503967978028123E-01 ,     0.605708713496336E-01 ,    -0.550032958430778E-02 , 
   9.44000 ,    -0.111844738558637E-01 ,     0.715992396365087E-01 ,    -0.686015891879748E-02 , 
   9.46000 ,    -0.632667326109896E-01 ,     0.760350971017310E-01 ,    -0.419926265703342E-02 , 
   9.48000 ,    -0.774253121413833E-01 ,     0.729169117637305E-01 ,     0.417201273760495E-03 , 
   9.50000 ,    -0.482349321217937E-01 ,     0.655314888875868E-01 ,     0.372090883919661E-02 , 
   9.52000 ,     0.452876614982518E-02 ,     0.591110440616671E-01 ,     0.349812534902822E-02 , 
   9.54000 ,     0.492223344692768E-01 ,     0.574225818345511E-01 ,     0.108026172478835E-03 , 
   9.56000 ,     0.620703657861179E-01 ,     0.605393603414634E-01 ,    -0.381515751557719E-02 , 
   9.58000 ,     0.405369232361817E-01 ,     0.652120371120272E-01 ,    -0.526565851268303E-02 , 
   9.60000 ,     0.247964734167509E-02 ,     0.674261872680447E-01 ,    -0.301646994319564E-02 , 
   9.62000 ,    -0.270477611414065E-01 ,     0.652464664928300E-01 ,     0.151873991584038E-02 , 
   9.64000 ,    -0.317468802849192E-01 ,     0.599503535196682E-01 ,     0.531753817112301E-02 , 
   9.66000 ,    -0.124409890920499E-01 ,     0.547785374067729E-01 ,     0.591527671539121E-02 , 
   9.68000 ,     0.163461235906031E-01 ,     0.523795552381692E-01 ,     0.313803729530994E-02 , 
   9.70000 ,     0.375850626029917E-01 ,     0.529179761327162E-01 ,    -0.834038503126539E-03 , 
   9.72000 ,     0.421916634398890E-01 ,     0.542197188650150E-01 ,    -0.308449952621062E-02 , 
   9.74000 ,     0.320894718431495E-01 ,     0.537288114359754E-01 ,    -0.205426833622588E-02 , 
   9.76000 ,     0.154242892823280E-01 ,     0.506699994926809E-01 ,     0.141418344805166E-02 , 
   9.78000 ,    -0.935441566030910E-03 ,     0.466908528140463E-01 ,     0.480829926465676E-02 , 
   9.80000 ,    -0.154353336071833E-01 ,     0.444716296069745E-01 ,     0.586180818955156E-02 , 
   9.82000 ,    -0.299621474465707E-01 ,     0.454011103661011E-01 ,     0.420788777798164E-02 , 
   9.84000 ,    -0.447723946872305E-01 ,     0.481805037013582E-01 ,     0.154986983707602E-02 , 
   9.86000 ,    -0.553940556588164E-01 ,     0.495367945042540E-01 ,     0.260658473185140E-03 , 
   9.88000 ,    -0.547030932885304E-01 ,     0.466060033480354E-01 ,     0.150181044556964E-02 , 
   9.90000 ,    -0.387936629458567E-01 ,     0.392183023730348E-01 ,     0.430155906977921E-02 , 
   9.92000 ,    -0.118345319007612E-01 ,     0.303099206713969E-01 ,     0.629442401891259E-02 , 
   9.94000 ,     0.144399926620221E-01 ,     0.240404025502873E-01 ,     0.556195799854148E-02 , 
   9.96000 ,     0.269905855108552E-01 ,     0.229126438644138E-01 ,     0.217396238234857E-02 , 
   9.98000 ,     0.194716061428160E-01 ,     0.259856132864593E-01 ,    -0.175776076270864E-02 , 
  10.00000 ,    -0.352685622394551E-02 ,     0.295189773452670E-01 ,    -0.359306758720759E-02 , 
  10.02000 ,    -0.289659945670689E-01 ,     0.296266048353732E-01 ,    -0.214652394277168E-02 , 
  10.04000 ,    -0.429324865580398E-01 ,     0.250374669981052E-01 ,     0.132921842159870E-02 , 
  10.06000 ,    -0.383254875364083E-01 ,     0.179662371507884E-01 ,     0.391521998079437E-02 , 
  10.08000 ,    -0.179193029472121E-01 ,     0.124634162567042E-01 ,     0.303472312155301E-02 , 
  10.10000 ,     0.853193240486973E-02 ,     0.114451596243822E-01 ,    -0.172026952176084E-02 , 
  10.12000 ,     0.305350216392457E-01 ,     0.145529923318860E-01 ,    -0.823499798098758E-02 , 
  10.14000 ,     0.421175331659700E-01 ,     0.183722599890772E-01 ,    -0.132281239643845E-01 , 
  10.16000 ,     0.432060916752057E-01 ,     0.188143938402609E-01 ,    -0.143508733406096E-01 , 
  10.18000 ,     0.373523822892648E-01 ,     0.139159402324374E-01 ,    -0.115737357591714E-01 , 
  10.20000 ,     0.283919206682046E-01 ,     0.505736225944513E-02 ,    -0.696290822702258E-02 , 
  10.22000 ,     0.186325896591714E-01 ,    -0.418883379960522E-02 ,    -0.311656401360137E-02 , 
  10.24000 ,     0.924656807853554E-02 ,    -0.106288405625111E-01 ,    -0.144791919894238E-02 , 
  10.26000 ,     0.151788445621797E-02 ,    -0.135029271520434E-01 ,    -0.152104920911920E-02 , 
  10.28000 ,    -0.285828251628827E-02 ,    -0.145709357219501E-01 ,    -0.179752431395681E-02 , 
  10.30000 ,    -0.294340043147530E-02 ,    -0.163138953402112E-01 ,    -0.109802769589139E-02 , 
  10.32000 ,    -0.847343419306448E-06 ,    -0.197556639574290E-01 ,     0.394637549625812E-03 , 
  10.34000 ,     0.250476028171460E-02 ,    -0.236393816087320E-01 ,     0.134243460536823E-02 , 
  10.36000 ,     0.930942546633571E-03 ,    -0.255890786330702E-01 ,     0.453150920995998E-03 , 
  10.38000 ,    -0.576025764787539E-02 ,    -0.243117570065459E-01 ,    -0.230578284873375E-02 , 
  10.40000 ,    -0.146441583290039E-01 ,    -0.210605114331010E-01 ,    -0.545759570465366E-02 , 
  10.42000 ,    -0.202151723950652E-01 ,    -0.191222957219859E-01 ,    -0.695794950401824E-02 , 
  10.44000 ,    -0.177899745745523E-01 ,    -0.216016494085427E-01 ,    -0.564249169774088E-02 , 
  10.46000 ,    -0.662270960718250E-02 ,    -0.290995826278107E-01 ,    -0.210607950794786E-02 , 
  10.48000 ,     0.944130447303497E-02 ,    -0.390264607844861E-01 ,     0.164402960105192E-02 , 
  10.50000 ,     0.241715689845265E-01 ,    -0.471250350094218E-01 ,     0.352114716403215E-02 , 
  10.52000 ,     0.323867149104310E-01 ,    -0.501759344941967E-01 ,     0.272993418933661E-02 , 
  10.54000 ,     0.322633942994694E-01 ,    -0.479997501474694E-01 ,     0.219549453919673E-03 , 
  10.56000 ,     0.252391739917780E-01 ,    -0.433836651236425E-01 ,    -0.205842743073743E-02 , 
  10.58000 ,     0.141500654002380E-01 ,    -0.400546369400905E-01 ,    -0.251576369075860E-02 , 
  10.60000 ,     0.143499833740748E-02 ,    -0.401906411744839E-01 ,    -0.941378521278758E-03 , 
  10.62000 ,    -0.112046752940205E-01 ,    -0.432168275759000E-01 ,     0.150526812342857E-02 , 
  10.64000 ,    -0.218915679274358E-01 ,    -0.466258972017199E-01 ,     0.323074666899382E-02 , 
  10.66000 ,    -0.278916240570453E-01 ,    -0.480707020427426E-01 ,     0.334228278360481E-02 , 
  10.68000 ,    -0.264706395669567E-01 ,    -0.471079116067803E-01 ,     0.217322692895378E-02 , 
  10.70000 ,    -0.170605327804163E-01 ,    -0.453321864073230E-01 ,     0.894078732750300E-03 , 
  10.72000 ,    -0.296321641942048E-02 ,    -0.449093460242968E-01 ,     0.577944108309649E-03 , 
  10.74000 ,     0.929727030320298E-02 ,    -0.467160246003329E-01 ,     0.143834881655287E-02 , 
  10.76000 ,     0.132515761642824E-01 ,    -0.495362392767098E-01 ,     0.276001970481729E-02 , 
  10.78000 ,     0.650306622625234E-02 ,    -0.509124764030332E-01 ,     0.349361671817329E-02 , 
  10.80000 ,    -0.735075800509023E-02 ,    -0.489813035061828E-01 ,     0.301602301912381E-02 , 
  10.82000 ,    -0.205404488671577E-01 ,    -0.439028534971972E-01 ,     0.150113031563157E-02 , 
  10.84000 ,    -0.257441524490795E-01 ,    -0.378340747554966E-01 ,    -0.302035384018228E-03 , 
  10.86000 ,    -0.204770682670205E-01 ,    -0.334995847770594E-01 ,    -0.163266303575219E-02 , 
  10.88000 ,    -0.828244600577080E-02 ,    -0.324290897134437E-01 ,    -0.216488270129832E-02 , 
  10.90000 ,     0.400318736769915E-02 ,    -0.341114905441430E-01 ,    -0.204502491974791E-02 , 
  10.92000 ,     0.108515441840244E-01 ,    -0.365762733128348E-01 ,    -0.159015415882339E-02 , 
  10.94000 ,     0.112078960248302E-01 ,    -0.378552685274700E-01 ,    -0.971354938980015E-03 , 
  10.96000 ,     0.814226393024950E-02 ,    -0.372050283867230E-01 ,    -0.158039121148577E-03 , 
  10.98000 ,     0.563529294679561E-02 ,    -0.352692154039053E-01 ,     0.875923050765652E-03 , 
  11.00000 ,     0.525669883240142E-02 ,    -0.332357468116987E-01 ,     0.193263138145327E-02 , 
  11.02000 ,     0.536783587392520E-02 ,    -0.317837820915415E-01 ,     0.261247699709889E-02 , 
  11.04000 ,     0.327422796529800E-02 ,    -0.306663076269567E-01 ,     0.259982230570343E-02 , 
  11.06000 ,    -0.172381350018729E-02 ,    -0.291571090770793E-01 ,     0.196977819734361E-02 , 
  11.08000 ,    -0.716368307981725E-02 ,    -0.268533324263021E-01 ,     0.121822171848739E-02 , 
  11.10000 ,    -0.929075514923476E-02 ,    -0.240752793572980E-01 ,     0.931327128408467E-03 , 
  11.12000 ,    -0.645894084612754E-02 ,    -0.215208852156409E-01 ,     0.132388512342875E-02 , 
  11.14000 ,    -0.107032827448128E-02 ,    -0.195309452965339E-01 ,     0.202215780813147E-02 , 
  11.16000 ,     0.192305333083971E-02 ,    -0.176905315819028E-01 ,     0.230704576107130E-02 , 
  11.18000 ,    -0.882849421111335E-03 ,    -0.152047493966401E-01 ,     0.167529180268759E-02 , 
  11.20000 ,    -0.786166706170860E-02 ,    -0.117776260610680E-01 ,     0.300024846559335E-03 , 
