        2206
  12000      1     5769
  12001      1     5235
  12002      1     5179
  12003      3     4717   4795   5280
  12004      1     5104
  12005      0        0
  12006      1     4413
  12007      1     4710
  12008      0        0
  12009      1     5406
  12010      1     5577
  12011      1     4497
  12012      0        0
  12013      0        0
  12014      1     4574
  12015      1     5796
  12016      3     5054   5373   5618
  12017      1     4529
  12018      0        0
  12019      0        0
  12020      0        0
  12021      1     4910
  12022      1     5200
  12023      1     5283
  12024      1     5546
  12025      0        0
  12026      1     4458
  12027      1     4761
  12028      1     5875
  12029      2     5147   5632
  12030      2     5240   5368
  12031      1     5713
  12032      1     4952
  12033      0        0
  12034      0        0
  12035      1     4779
  12036      0        0
  12037      0        0
  12038      1     4909
  12039      0        0
  12040      1     5069
  12041      0        0
  12042      1     5849
  12043      0        0
  12044      1     5566
  12045      3     5228   5284   5552
  12046      0        0
  12047      0        0
  12048      0        0
  12049      1     5603
  12050      1     4921
  12051      0        0
  12052      2     4782   4822
  12053      0        0
  12054      1     4905
  12055      0        0
  12056      1     5741
  12057      0        0
  12058      2     4504   5048
  12059      1     5064
  12060      1     4438
  12061      0        0
  12062      1     5643
  12063      1     4646
  12064      2     4593   5088
  12065      1     4827
  12066      2     4886   5046
  12067      0        0
  12068      1     4995
  12069      0        0
  12070      2     4485   4677
  12071      1     5550
  12072      3     4483   5109   5822
  12073      0        0
  12074      2     4623   5128
  12075      0        0
  12076      0        0
  12077      1     5708
  12078      0        0
  12079      1     5061
  12080      1     4535
  12081      0        0
  12082      0        0
  12083      1     4882
  12084      2     4664   5681
  12085      1     4788
  12086      1     5235
  12087      0        0
  12088      2     5312   5744
  12089      0        0
  12090      1     4837
  12091      1     4417
  12092      1     4578
  12093      0        0
  12094      1     4719
  12095      1     5647
  12096      2     4797   5777
  12097      2     4831   5347
  12098      2     4585   5622
  12099      0        0
  12100      0        0
  12101      2     4463   5067
  12102      0        0
  12103      0        0
  12104      1     5871
  12105      1     5011
  12106      0        0
  12107      2     4699   5749
  12108      1     5434
  12109      0        0
  12110      1     4809
  12111      1     4760
  12112      1     4884
  12113      0        0
  12114      1     5653
  12115      1     5821
  12116      0        0
  12117      1     5333
  12118      0        0
  12119      2     4707   5076
  12120      1     4522
  12121      1     5059
  12122      1     5824
  12123      1     4557
  12124      0        0
  12125      1     4533
  12126      2     5030   5291
  12127      2     4957   5425
  12128      1     5043
  12129      1     4598
  12130      2     5169   5259
  12131      0        0
  12132      1     5596
  12133      1     4559
  12134      0        0
  12135      2     5335   5826
  12136      1     4900
  12137      1     4701
  12138      0        0
  12139      0        0
  12140      1     4652
  12141      1     5491
  12142      0        0
  12143      1     5418
  12144      0        0
  12145      3     4945   5162   5669
  12146      0        0
  12147      1     5340
  12148      0        0
  12149      1     5842
  12150      1     5286
  12151      0        0
  12152      0        0
  12153      0        0
  12154      1     5769
  12155      0        0
  12156      0        0
  12157      2     4532   5141
  12158      0        0
  12159      1     4824
  12160      0        0
  12161      1     5724
  12162      0        0
  12163      1     5147
  12164      1     4502
  12165      0        0
  12166      0        0
  12167      1     4831
  12168      0        0
  12169      0        0
  12170      0        0
  12171      2     4725   5094
  12172      1     5465
  12173      2     5053   5787
  12174      2     4521   5145
  12175      1     5532
  12176      1     5500
  12177      2     4874   5057
  12178      1     5692
  12179      1     5012
  12180      2     5083   5753
  12181      2     4452   5352
  12182      0        0
  12183      1     4425
  12184      1     4700
  12185      0        0
  12186      1     5196
  12187      0        0
  12188      2     4796   5044
  12189      1     4642
  12190      0        0
  12191      0        0
  12192      1     5305
  12193      2     4953   5414
  12194      0        0
  12195      1     5518
  12196      2     5739   5820
  12197      2     5100   5137
  12198      1     5602
  12199      0        0
  12200      1     4981
  12201      0        0
  12202      0        0
  12203      1     5709
  12204      0        0
  12205      2     5031   5548
  12206      1     4997
  12207      1     4936
  12208      1     4448
  12209      1     5415
  12210      0        0
  12211      0        0
  12212      0        0
  12213      0        0
  12214      2     4626   5332
  12215      0        0
  12216      1     5039
  12217      0        0
  12218      0        0
  12219      0        0
  12220      1     5844
  12221      0        0
  12222      0        0
  12223      1     4467
  12224      3     4548   5134   5210
  12225      0        0
  12226      1     4619
  12227      0        0
  12228      0        0
  12229      1     4772
  12230      1     4602
  12231      2     4915   5526
  12232      2     5527   5656
  12233      0        0
  12234      1     5641
  12235      0        0
  12236      0        0
  12237      1     4591
  12238      2     5309   5320
  12239      0        0
  12240      2     4774   5409
  12241      0        0
  12242      1     5252
  12243      0        0
  12244      1     4466
  12245      2     5023   5314
  12246      2     4706   5756
  12247      0        0
  12248      1     5554
  12249      0        0
  12250      0        0
  12251      1     5404
  12252      1     5853
  12253      1     4962
  12254      0        0
  12255      2     5522   5832
  12256      0        0
  12257      1     5470
  12258      0        0
  12259      1     4807
  12260      1     5330
  12261      1     4655
  12262      1     4713
  12263      1     5073
  12264      0        0
  12265      1     4954
  12266      2     5589   5762
  12267      1     5359
  12268      3     4614   4908   5866
  12269      1     5833
  12270      1     5403
  12271      1     5132
  12272      0        0
  12273      1     4967
  12274      1     4752
  12275      1     4544
  12276      0        0
  12277      1     5589
  12278      2     4650   5544
  12279      1     5026
  12280      0        0
  12281      1     5211
  12282      2     4705   5217
  12283      0        0
  12284      2     5422   5866
  12285      0        0
  12286      1     4642
  12287      2     4544   5793
  12288      0        0
  12289      2     5388   5554
  12290      0        0
  12291      0        0
  12292      1     5494
  12293      1     5353
  12294      0        0
  12295      0        0
  12296      0        0
  12297      1     4882
  12298      1     4542
  12299      1     5537
  12300      1     5427
  12301      0        0
  12302      1     4988
  12303      0        0
  12304      0        0
  12305      1     4640
  12306      2     4651   5621
  12307      1     5055
  12308      1     5136
  12309      0        0
  12310      0        0
  12311      1     4797
  12312      1     5851
  12313      0        0
  12314      0        0
  12315      1     5371
  12316      1     5605
  12317      1     5551
  12318      1     4493
  12319      0        0
  12320      0        0
  12321      0        0
  12322      2     4832   5620
  12323      1     5006
  12324      0        0
  12325      1     5169
  12326      1     5579
  12327      1     4599
  12328      2     4419   4488
  12329      2     4868   5704
  12330      1     5269
  12331      1     4925
  12332      2     4894   5639
  12333      2     4687   5400
  12334      1     4613
  12335      1     5449
  12336      0        0
  12337      2     4842   5529
  12338      1     5607
  12339      1     4607
  12340      2     4784   4976
  12341      0        0
  12342      1     5161
  12343      1     4545
  12344      1     5284
  12345      0        0
  12346      0        0
  12347      0        0
  12348      1     5635
  12349      2     5517   5592
  12350      0        0
  12351      0        0
  12352      2     4484   5386
  12353      1     4973
  12354      1     4839
  12355      1     4735
  12356      0        0
  12357      0        0
  12358      0        0
  12359      1     5245
  12360      0        0
  12361      0        0
  12362      1     5211
  12363      1     5085
  12364      0        0
  12365      1     5436
  12366      1     5041
  12367      1     5592
  12368      2     4505   4868
  12369      1     5775
  12370      0        0
  12371      1     5130
  12372      0        0
  12373      1     5222
  12374      0        0
  12375      1     5252
  12376      0        0
  12377      1     5458
  12378      1     5543
  12379      1     4467
  12380      1     5734
  12381      1     5255
  12382      1     5267
  12383      0        0
  12384      2     5394   5666
  12385      0        0
  12386      2     4589   5439
  12387      2     5177   5342
  12388      1     5061
  12389      0        0
  12390      1     4554
  12391      1     4740
  12392      1     4906
  12393      0        0
  12394      1     5788
  12395      0        0
  12396      0        0
  12397      2     5000   5622
  12398      0        0
  12399      1     4465
  12400      2     4911   5139
  12401      1     5166
  12402      1     4865
  12403      0        0
  12404      0        0
  12405      2     5381   5603
  12406      2     5085   5874
  12407      2     4485   5712
  12408      2     4630   4703
  12409      0        0
  12410      1     4643
  12411      0        0
  12412      1     4887
  12413      0        0
  12414      0        0
  12415      1     5292
  12416      0        0
  12417      1     4660
  12418      2     4582   4633
  12419      1     5548
  12420      1     5754
  12421      1     4978
  12422      1     4572
  12423      0        0
  12424      0        0
  12425      1     5737
  12426      1     5804
  12427      2     5135   5492
  12428      1     5777
  12429      1     5476
  12430      0        0
  12431      0        0
  12432      1     5109
  12433      1     4507
  12434      1     4743
  12435      0        0
  12436      1     5140
  12437      1     5863
  12438      2     4733   5193
  12439      2     5104   5162
  12440      1     4916
  12441      1     5648
  12442      2     4420   5674
  12443      2     4769   5160
  12444      1     5277
  12445      1     5264
  12446      1     4417
  12447      0        0
  12448      0        0
  12449      0        0
  12450      0        0
  12451      1     4610
  12452      2     4645   4907
  12453      0        0
  12454      0        0
  12455      2     4509   5069
  12456      0        0
  12457      1     5803
  12458      1     5357
  12459      1     5150
  12460      1     4666
  12461      0        0
  12462      2     4991   5650
  12463      1     5459
  12464      2     4513   5160
  12465      1     5825
  12466      1     5347
  12467      1     4543
  12468      1     4596
  12469      2     4451   5878
  12470      2     5404   5557
  12471      1     5776
  12472      1     5296
  12473      0        0
  12474      1     5812
  12475      0        0
  12476      1     4756
  12477      1     4779
  12478      1     5172
  12479      1     4833
  12480      0        0
  12481      0        0
  12482      1     5334
  12483      0        0
  12484      0        0
  12485      1     5304
  12486      0        0
  12487      1     5481
  12488      1     5859
  12489      1     5801
  12490      1     4918
  12491      0        0
  12492      0        0
  12493      1     5431
  12494      0        0
  12495      2     5341   5799
  12496      0        0
  12497      0        0
  12498      0        0
  12499      2     5668   5870
  12500      0        0
  12501      1     5459
  12502      2     4838   5065
  12503      1     5220
  12504      1     5279
  12505      1     4799
  12506      0        0
  12507      2     5452   5628
  12508      0        0
  12509      0        0
  12510      1     5649
  12511      2     4450   5801
  12512      0        0
  12513      0        0
  12514      0        0
  12515      2     4504   5727
  12516      0        0
  12517      0        0
  12518      1     5188
  12519      0        0
  12520      1     5759
  12521      1     5246
  12522      1     5638
  12523      2     5072   5496
  12524      1     5271
  12525      1     4817
  12526      0        0
  12527      1     4693
  12528      2     5213   5260
  12529      2     4601   5590
  12530      2     5321   5572
  12531      1     4820
  12532      1     4721
  12533      0        0
  12534      1     4981
  12535      1     5015
  12536      1     5374
  12537      3     4893   5120   5489
  12538      1     5287
  12539      1     4843
  12540      1     4923
  12541      0        0
  12542      1     5414
  12543      1     5552
  12544      0        0
  12545      1     5164
  12546      1     5595
  12547      3     5062   5275   5538
  12548      0        0
  12549      1     5155
  12550      1     4881
  12551      2     5142   5392
  12552      0        0
  12553      1     5875
  12554      0        0
  12555      0        0
  12556      1     5044
  12557      0        0
  12558      1     4599
  12559      1     4745
  12560      1     4654
  12561      0        0
  12562      0        0
  12563      0        0
  12564      1     4972
  12565      1     5808
  12566      1     5126
  12567      0        0
  12568      0        0
  12569      2     5025   5687
  12570      1     4812
  12571      1     5337
  12572      0        0
  12573      2     5228   5410
  12574      0        0
  12575      1     5034
  12576      2     4552   5242
  12577      1     5188
  12578      2     4609   4633
  12579      0        0
  12580      1     5840
  12581      0        0
  12582      2     4945   5669
  12583      3     4435   4508   5057
  12584      2     5682   5848
  12585      2     5091   5214
  12586      1     5761
  12587      0        0
  12588      0        0
  12589      1     5689
  12590      0        0
  12591      1     4645
  12592      0        0
  12593      2     4810   5061
  12594      0        0
  12595      2     4790   5424
  12596      0        0
  12597      0        0
  12598      2     5644   5760
  12599      0        0
  12600      0        0
  12601      1     5392
  12602      1     5874
  12603      1     5805
  12604      0        0
  12605      2     4415   5312
  12606      1     4600
  12607      1     5027
  12608      0        0
  12609      1     4825
  12610      1     5594
  12611      1     4860
  12612      3     4537   5389   5608
  12613      0        0
  12614      1     4603
  12615      2     5084   5106
  12616      1     5059
  12617      2     4668   5563
  12618      0        0
  12619      2     4459   5458
  12620      0        0
  12621      1     5418
  12622      1     4997
  12623      0        0
  12624      1     5283
  12625      0        0
  12626      2     5050   5261
  12627      1     5136
  12628      0        0
  12629      1     5559
  12630      2     5227   5875
  12631      1     5389
  12632      0        0
  12633      0        0
  12634      1     5326
  12635      2     4505   4864
  12636      1     5285
  12637      1     5707
  12638      2     4531   5662
  12639      0        0
  12640      0        0
  12641      1     5077
  12642      1     5187
  12643      0        0
  12644      1     5585
  12645      1     4641
  12646      1     5090
  12647      0        0
  12648      0        0
  12649      1     5013
  12650      2     4583   5017
  12651      2     5479   5594
  12652      0        0
  12653      2     4823   5752
  12654      2     4983   5047
  12655      1     5655
  12656      0        0
  12657      2     5475   5855
  12658      1     5224
  12659      0        0
  12660      1     4424
  12661      1     5568
  12662      0        0
  12663      1     4493
  12664      0        0
  12665      1     5707
  12666      2     4878   5829
  12667      2     4432   4613
  12668      1     5622
  12669      1     5800
  12670      1     5735
  12671      0        0
  12672      0        0
  12673      1     5788
  12674      0        0
  12675      2     5545   5708
  12676      1     5294
  12677      2     5464   5544
  12678      1     4635
  12679      0        0
  12680      2     4639   5121
  12681      0        0
  12682      1     4913
  12683      1     4592
  12684      0        0
  12685      0        0
  12686      0        0
  12687      2     4842   5354
  12688      2     5513   5528
  12689      1     4643
  12690      0        0
  12691      1     5848
  12692      0        0
  12693      1     4822
  12694      0        0
  12695      1     5829
  12696      0        0
  12697      0        0
  12698      2     5328   5559
  12699      1     4415
  12700      1     5487
  12701      1     5601
  12702      2     4667   5102
  12703      2     4929   5053
  12704      1     4549
  12705      2     5491   5865
  12706      0        0
  12707      0        0
  12708      2     4936   5782
  12709      0        0
  12710      0        0
  12711      1     5054
  12712      0        0
  12713      0        0
  12714      0        0
  12715      1     4917
  12716      1     5271
  12717      0        0
  12718      0        0
  12719      1     4954
  12720      1     4411
  12721      1     5733
  12722      0        0
  12723      0        0
  12724      1     4536
  12725      1     4692
  12726      1     5152
  12727      1     4518
  12728      1     4935
  12729      0        0
  12730      2     4784   4979
  12731      1     5544
  12732      0        0
  12733      0        0
  12734      0        0
  12735      0        0
  12736      1     4422
  12737      2     5300   5468
  12738      1     4804
  12739      1     5606
  12740      1     4749
  12741      0        0
  12742      0        0
  12743      1     5748
  12744      0        0
  12745      2     4489   4734
  12746      0        0
  12747      1     4945
  12748      1     5362
  12749      1     5540
  12750      2     5040   5731
  12751      1     5462
  12752      1     4944
  12753      2     4516   5107
  12754      1     5278
  12755      0        0
  12756      0        0
  12757      2     5309   5319
  12758      0        0
  12759      1     4449
  12760      1     5685
  12761      0        0
  12762      0        0
  12763      0        0
  12764      1     5083
  12765      1     4982
  12766      0        0
  12767      1     4506
  12768      1     5097
  12769      0        0
  12770      0        0
  12771      0        0
  12772      2     4463   5080
  12773      1     4499
  12774      2     4851   5276
  12775      0        0
  12776      1     4805
  12777      0        0
  12778      0        0
  12779      0        0
  12780      1     5165
  12781      0        0
  12782      2     4760   5547
  12783      0        0
  12784      0        0
  12785      0        0
  12786      0        0
  12787      2     4576   5290
  12788      0        0
  12789      1     5271
  12790      0        0
  12791      0        0
  12792      1     5178
  12793      2     4836   4998
  12794      1     4463
  12795      1     5518
  12796      1     5265
  12797      0        0
  12798      1     4885
  12799      1     5709
  12800      1     5483
  12801      0        0
  12802      2     4476   4876
  12803      1     5152
  12804      0        0
  12805      1     5783
  12806      1     4757
  12807      0        0
  12808      1     4624
  12809      2     4614   4631
  12810      2     4587   5467
  12811      0        0
  12812      0        0
  12813      0        0
  12814      1     5048
  12815      0        0
  12816      2     4766   5360
  12817      2     4732   5787
  12818      0        0
  12819      0        0
  12820      1     5647
  12821      0        0
  12822      0        0
  12823      2     4854   5527
  12824      0        0
  12825      0        0
  12826      0        0
  12827      0        0
  12828      0        0
  12829      0        0
  12830      0        0
  12831      1     5833
  12832      0        0
  12833      1     5314
  12834      1     5218
  12835      1     5605
  12836      1     5450
  12837      1     5257
  12838      1     5098
  12839      0        0
  12840      0        0
  12841      0        0
  12842      0        0
  12843      1     4981
  12844      0        0
  12845      1     4475
  12846      0        0
  12847      1     4692
  12848      1     5463
  12849      1     4584
  12850      1     5719
  12851      1     5070
  12852      2     5168   5879
  12853      1     5286
  12854      1     4863
  12855      1     4541
  12856      1     4808
  12857      0        0
  12858      0        0
  12859      0        0
  12860      0        0
  12861      1     5430
  12862      1     4676
  12863      0        0
  12864      0        0
  12865      1     5438
  12866      3     4475   4754   4924
  12867      1     4555
  12868      0        0
  12869      0        0
  12870      1     5153
  12871      1     5089
  12872      0        0
  12873      0        0
  12874      1     5454
  12875      1     5779
  12876      0        0
  12877      1     5586
  12878      0        0
  12879      0        0
  12880      1     5541
  12881      0        0
  12882      1     5519
  12883      0        0
  12884      0        0
  12885      0        0
  12886      0        0
  12887      1     4573
  12888      0        0
  12889      1     5525
  12890      2     4924   5328
  12891      0        0
  12892      0        0
  12893      0        0
  12894      0        0
  12895      2     4937   5380
  12896      1     4532
  12897      1     4846
  12898      0        0
  12899      1     5311
  12900      0        0
  12901      2     4725   4731
  12902      1     5289
  12903      1     4694
  12904      2     5003   5555
  12905      1     4839
  12906      0        0
  12907      1     4612
  12908      0        0
  12909      2     4639   5564
  12910      0        0
  12911      1     5043
  12912      1     5634
  12913      1     5441
  12914      1     4606
  12915      1     5387
  12916      1     5843
  12917      1     4755
  12918      1     4494
  12919      0        0
  12920      1     5338
  12921      1     4738
  12922      0        0
  12923      0        0
  12924      1     4940
  12925      0        0
  12926      1     4477
  12927      1     4920
  12928      0        0
  12929      3     4472   4717   5306
  12930      0        0
  12931      0        0
  12932      1     5696
  12933      0        0
  12934      1     4697
  12935      1     5395
  12936      1     5378
  12937      0        0
  12938      0        0
  12939      2     5034   5413
  12940      0        0
  12941      1     5789
  12942      1     5667
  12943      1     5379
  12944      1     5037
  12945      1     4507
  12946      0        0
  12947      0        0
  12948      1     4551
  12949      2     4435   5869
  12950      1     4799
  12951      1     5058
  12952      1     5148
  12953      1     5270
  12954      1     4575
  12955      0        0
  12956      1     5872
  12957      2     5686   5826
  12958      1     4852
  12959      1     5361
  12960      0        0
  12961      1     4846
  12962      0        0
  12963      0        0
  12964      1     4801
  12965      1     5078
  12966      0        0
  12967      1     5164
  12968      1     4481
  12969      1     5797
  12970      0        0
  12971      0        0
  12972      0        0
  12973      0        0
  12974      1     5461
  12975      2     5132   5305
  12976      1     5011
  12977      2     4567   4662
  12978      0        0
  12979      0        0
  12980      1     5327
  12981      1     4991
  12982      1     4801
  12983      0        0
  12984      0        0
  12985      1     4568
  12986      0        0
  12987      0        0
  12988      2     5387   5561
  12989      2     4909   4953
  12990      0        0
  12991      1     5616
  12992      1     4468
  12993      1     5349
  12994      0        0
  12995      0        0
  12996      1     5721
  12997      0        0
  12998      2     4892   5121
  12999      1     4670
  13000      0        0
  13001      0        0
  13002      0        0
  13003      0        0
  13004      1     5754
  13005      0        0
  13006      2     4763   5672
  13007      0        0
  13008      0        0
  13009      1     4605
  13010      1     5830
  13011      1     5339
  13012      1     5269
  13013      0        0
  13014      1     4811
  13015      0        0
  13016      1     5488
  13017      1     4840
  13018      1     4608
  13019      1     5545
  13020      0        0
  13021      0        0
  13022      0        0
  13023      0        0
  13024      0        0
  13025      1     5068
  13026      1     4750
  13027      1     5823
  13028      1     5154
  13029      2     4418   4847
  13030      1     5577
  13031      0        0
  13032      1     5096
  13033      1     4657
  13034      1     4541
  13035      0        0
  13036      1     5382
  13037      2     4838   5065
  13038      0        0
  13039      0        0
  13040      1     5166
  13041      1     5287
  13042      1     4474
  13043      1     5760
  13044      1     4499
  13045      1     5232
  13046      1     4802
  13047      0        0
  13048      0        0
  13049      1     5757
  13050      1     5496
  13051      0        0
  13052      0        0
  13053      0        0
  13054      1     4822
  13055      1     4907
  13056      0        0
  13057      1     4522
  13058      1     4462
  13059      0        0
  13060      0        0
  13061      1     5246
  13062      0        0
  13063      2     5330   5843
  13064      0        0
  13065      0        0
  13066      0        0
  13067      0        0
  13068      0        0
  13069      0        0
  13070      1     5366
  13071      0        0
  13072      2     5004   5098
  13073      0        0
  13074      1     5217
  13075      0        0
  13076      1     4584
  13077      0        0
  13078      2     4675   5391
  13079      0        0
  13080      0        0
  13081      0        0
  13082      0        0
  13083      0        0
  13084      0        0
  13085      1     5229
  13086      1     4572
  13087      0        0
  13088      2     4833   4900
  13089      0        0
  13090      1     5480
  13091      0        0
  13092      1     5354
  13093      1     5438
  13094      1     5065
  13095      0        0
  13096      2     4530   4601
  13097      0        0
  13098      0        0
  13099      1     5442
  13100      0        0
  13101      1     4871
  13102      2     4537   5608
  13103      2     5725   5745
  13104      2     4659   5030
  13105      0        0
  13106      0        0
  13107      1     4688
  13108      2     5683   5722
  13109      2     4679   4781
  13110      1     4964
  13111      1     5354
  13112      0        0
  13113      1     5502
  13114      1     5259
  13115      1     4534
  13116      1     5457
  13117      1     5658
  13118      2     4702   5202
  13119      2     4930   5203
  13120      0        0
  13121      0        0
  13122      1     5463
  13123      0        0
  13124      1     5195
  13125      0        0
  13126      3     4589   5103   5805
  13127      1     4640
  13128      1     5242
  13129      1     5510
  13130      1     5158
  13131      1     5828
  13132      0        0
  13133      1     5714
  13134      1     5854
  13135      0        0
  13136      0        0
  13137      3     4744   4960   5864
  13138      1     5081
  13139      1     5646
  13140      0        0
  13141      1     4921
  13142      0        0
  13143      0        0
  13144      1     5479
  13145      2     4629   5247
  13146      0        0
  13147      1     4483
  13148      0        0
  13149      0        0
  13150      0        0
  13151      0        0
  13152      1     5018
  13153      0        0
  13154      0        0
  13155      1     4769
  13156      1     4891
  13157      1     5229
  13158      0        0
  13159      1     4866
  13160      1     4795
  13161      0        0
  13162      1     4548
  13163      1     5553
  13164      0        0
  13165      2     5725   5870
  13166      1     5245
  13167      0        0
  13168      0        0
  13169      0        0
  13170      0        0
  13171      0        0
  13172      0        0
  13173      2     4841   5473
  13174      1     4818
  13175      0        0
  13176      1     4687
  13177      0        0
  13178      0        0
  13179      0        0
  13180      1     4718
  13181      1     5199
  13182      0        0
  13183      1     5844
  13184      1     5371
  13185      0        0
  13186      1     5258
  13187      0        0
  13188      0        0
  13189      0        0
  13190      1     4787
  13191      0        0
  13192      0        0
  13193      2     4701   5131
  13194      1     4653
  13195      1     4523
  13196      2     5298   5852
  13197      0        0
  13198      0        0
  13199      1     5718
  13200      1     5015
  13201      0        0
  13202      0        0
  13203      1     5146
  13204      1     4842
  13205      0        0
  13206      1     5369
  13207      1     4963
  13208      0        0
  13209      0        0
  13210      0        0
  13211      2     5352   5423
  13212      2     4664   5175
  13213      0        0
  13214      0        0
  13215      0        0
  13216      0        0
  13217      2     5331   5670
  13218      2     5386   5628
  13219      0        0
  13220      1     4978
  13221      1     5877
  13222      0        0
  13223      1     5396
  13224      1     5184
  13225      0        0
  13226      0        0
  13227      1     5378
  13228      1     4730
  13229      1     5480
  13230      2     4585   5622
  13231      2     4544   5876
  13232      2     4529   4664
  13233      2     4571   5721
  13234      0        0
  13235      0        0
  13236      2     4780   5531
  13237      1     5437
  13238      0        0
  13239      1     5815
  13240      0        0
  13241      2     5013   5511
  13242      1     5014
  13243      1     4713
  13244      0        0
  13245      2     5204   5464
  13246      1     4500
  13247      2     4619   4735
  13248      1     4661
  13249      2     4656   5580
  13250      0        0
  13251      0        0
  13252      1     4943
  13253      2     4650   5172
  13254      0        0
  13255      0        0
  13256      2     5236   5798
  13257      0        0
  13258      1     5213
  13259      0        0
  13260      0        0
  13261      0        0
  13262      2     4501   5570
  13263      0        0
  13264      1     5353
  13265      1     4908
  13266      0        0
  13267      2     4559   5221
  13268      0        0
  13269      0        0
  13270      2     4470   5349
  13271      0        0
  13272      1     5685
  13273      0        0
  13274      0        0
  13275      1     5741
  13276      1     4724
  13277      0        0
  13278      1     5856
  13279      1     5311
  13280      2     4829   5554
  13281      0        0
  13282      0        0
  13283      0        0
  13284      1     4521
  13285      1     4888
  13286      0        0
  13287      0        0
