        5879
   6394      0        0
   6395      0        0
   6396      0        0
   6397      0        0
   6398      2     5174   5563
   6399      0        0
   6400      0        0
   6401      0        0
   6402      2     5263   5566
   6403      1     4896
   6404      1     5575
   6405      1     4448
   6406      0        0
   6407      1     4863
   6408      1     5068
   6409      0        0
   6410      0        0
   6411      0        0
   6412      0        0
   6413      0        0
   6414      0        0
   6415      0        0
   6416      0        0
   6417      0        0
   6418      0        0
   6419      1     5819
   6420      1     5343
   6421      0        0
   6422      2     5600   5752
   6423      0        0
   6424      1     4864
   6425      1     4759
   6426      0        0
   6427      0        0
   6428      1     4987
   6429      0        0
   6430      0        0
   6431      0        0
   6432      0        0
   6433      0        0
   6434      2     4540   5183
   6435      1     5716
   6436      0        0
   6437      0        0
   6438      1     4775
   6439      1     5308
   6440      1     4856
   6441      1     5262
   6442      1     5809
   6443      0        0
   6444      0        0
   6445      1     5275
   6446      1     5224
   6447      1     4422
   6448      0        0
   6449      0        0
   6450      0        0
   6451      0        0
   6452      0        0
   6453      0        0
   6454      0        0
   6455      0        0
   6456      0        0
   6457      1     4963
   6458      0        0
   6459      0        0
   6460      0        0
   6461      1     4889
   6462      0        0
   6463      0        0
   6464      1     5532
   6465      1     5214
   6466      0        0
   6467      0        0
   6468      1     5222
   6469      0        0
   6470      0        0
   6471      0        0
   6472      0        0
   6473      0        0
   6474      1     5502
   6475      1     5631
   6476      2     5108   5172
   6477      0        0
   6478      0        0
   6479      0        0
   6480      0        0
   6481      1     4540
   6482      0        0
   6483      1     5850
   6484      0        0
   6485      1     4994
   6486      1     5787
   6487      2     5255   5838
   6488      0        0
   6489      2     4827   5313
   6490      0        0
   6491      0        0
   6492      0        0
   6493      0        0
   6494      0        0
   6495      1     4462
   6496      0        0
   6497      0        0
   6498      1     5609
   6499      0        0
   6500      0        0
   6501      0        0
   6502      0        0
   6503      0        0
   6504      0        0
   6505      1     5841
   6506      1     5304
   6507      0        0
   6508      0        0
   6509      1     4945
   6510      0        0
   6511      0        0
   6512      1     5207
   6513      0        0
   6514      0        0
   6515      0        0
   6516      0        0
   6517      1     5543
   6518      1     4821
   6519      0        0
   6520      0        0
   6521      0        0
   6522      1     5241
   6523      0        0
   6524      0        0
   6525      1     5869
   6526      1     4911
   6527      0        0
   6528      0        0
   6529      1     4637
   6530      0        0
   6531      1     5018
   6532      0        0
   6533      0        0
   6534      0        0
   6535      0        0
   6536      0        0
   6537      0        0
   6538      0        0
   6539      0        0
   6540      0        0
   6541      1     5472
   6542      2     4455   5635
   6543      1     4990
   6544      1     5005
   6545      1     5366
   6546      0        0
   6547      1     4872
   6548      1     5401
   6549      0        0
   6550      2     4936   5782
   6551      2     4479   4758
   6552      0        0
   6553      0        0
   6554      2     5050   5386
   6555      1     5647
   6556      1     5732
   6557      1     4493
   6558      1     4965
   6559      1     4898
   6560      0        0
   6561      0        0
   6562      0        0
   6563      1     4542
   6564      0        0
   6565      0        0
   6566      1     4661
   6567      1     4630
   6568      1     4483
   6569      0        0
   6570      0        0
   6571      0        0
   6572      0        0
   6573      0        0
   6574      2     4970   5460
   6575      0        0
   6576      0        0
   6577      0        0
   6578      0        0
   6579      0        0
   6580      0        0
   6581      0        0
   6582      0        0
   6583      1     4700
   6584      0        0
   6585      0        0
   6586      0        0
   6587      1     5452
   6588      0        0
   6589      1     4567
   6590      1     4550
   6591      0        0
   6592      1     5253
   6593      0        0
   6594      0        0
   6595      2     5361   5812
   6596      1     5316
   6597      0        0
   6598      0        0
   6599      0        0
   6600      0        0
   6601      0        0
   6602      0        0
   6603      0        0
   6604      0        0
   6605      0        0
   6606      1     4680
   6607      1     5332
   6608      0        0
   6609      0        0
   6610      1     5797
   6611      0        0
   6612      0        0
   6613      0        0
   6614      0        0
   6615      0        0
   6616      0        0
   6617      0        0
   6618      0        0
   6619      0        0
   6620      0        0
   6621      0        0
   6622      0        0
   6623      1     4509
   6624      0        0
   6625      0        0
   6626      0        0
   6627      0        0
   6628      1     4811
   6629      0        0
   6630      1     5838
   6631      0        0
   6632      0        0
   6633      0        0
   6634      1     5186
   6635      0        0
   6636      0        0
   6637      0        0
   6638      2     4948   5526
   6639      0        0
   6640      0        0
   6641      0        0
   6642      1     5282
   6643      1     5444
   6644      0        0
   6645      0        0
   6646      0        0
   6647      1     5060
   6648      0        0
   6649      2     4587   5396
   6650      0        0
   6651      1     5806
   6652      0        0
   6653      1     4825
   6654      0        0
   6655      0        0
   6656      1     5468
   6657      0        0
   6658      0        0
   6659      1     5457
   6660      1     4547
   6661      0        0
   6662      0        0
   6663      1     5029
   6664      0        0
   6665      1     5462
   6666      0        0
   6667      0        0
   6668      1     5743
   6669      0        0
   6670      0        0
   6671      0        0
   6672      0        0
   6673      0        0
   6674      1     5391
   6675      0        0
   6676      0        0
   6677      0        0
   6678      0        0
   6679      0        0
   6680      0        0
   6681      1     4715
   6682      1     5287
   6683      1     5105
   6684      1     5252
   6685      1     4737
   6686      1     5512
   6687      1     5062
   6688      0        0
   6689      0        0
   6690      0        0
   6691      2     4802   5289
   6692      1     5189
   6693      1     5161
   6694      0        0
   6695      1     4659
   6696      0        0
   6697      0        0
   6698      0        0
   6699      0        0
   6700      0        0
   6701      0        0
   6702      1     4905
   6703      0        0
   6704      1     5566
   6705      0        0
   6706      0        0
   6707      0        0
   6708      0        0
   6709      1     4916
   6710      1     4853
   6711      0        0
   6712      1     5122
   6713      0        0
   6714      1     5034
   6715      0        0
   6716      0        0
   6717      1     4695
   6718      0        0
   6719      0        0
   6720      1     4898
   6721      0        0
   6722      1     4636
   6723      2     4463   5746
   6724      1     4949
   6725      0        0
   6726      0        0
   6727      0        0
   6728      0        0
   6729      0        0
   6730      0        0
   6731      0        0
   6732      0        0
   6733      0        0
   6734      0        0
   6735      0        0
   6736      2     4435   4874
   6737      0        0
   6738      2     5355   5499
   6739      0        0
   6740      0        0
   6741      0        0
   6742      0        0
   6743      1     4581
   6744      1     4930
   6745      0        0
   6746      0        0
   6747      0        0
   6748      0        0
   6749      0        0
   6750      0        0
   6751      0        0
   6752      0        0
   6753      0        0
   6754      1     5404
   6755      0        0
   6756      0        0
   6757      1     4812
   6758      0        0
   6759      0        0
   6760      2     5131   5257
   6761      2     4741   5866
   6762      1     5403
   6763      0        0
   6764      1     4692
   6765      0        0
   6766      0        0
   6767      1     5203
   6768      1     5780
   6769      0        0
   6770      1     4875
   6771      1     5035
   6772      1     5237
   6773      1     5168
   6774      0        0
   6775      0        0
   6776      0        0
   6777      1     5395
   6778      0        0
   6779      0        0
   6780      0        0
   6781      0        0
   6782      0        0
   6783      1     5125
   6784      0        0
   6785      0        0
   6786      0        0
   6787      1     4533
   6788      0        0
   6789      0        0
   6790      2     4868   5608
   6791      2     5178   5518
   6792      0        0
   6793      0        0
   6794      0        0
   6795      0        0
   6796      0        0
   6797      0        0
   6798      0        0
   6799      2     4971   5094
   6800      0        0
   6801      0        0
   6802      1     4751
   6803      0        0
   6804      0        0
   6805      0        0
   6806      0        0
   6807      0        0
   6808      1     4936
   6809      1     4893
   6810      0        0
   6811      0        0
   6812      0        0
   6813      0        0
   6814      0        0
   6815      1     4450
   6816      0        0
   6817      0        0
   6818      0        0
   6819      1     4659
   6820      0        0
   6821      0        0
   6822      1     4742
   6823      1     5115
   6824      0        0
   6825      0        0
   6826      1     4650
   6827      1     5324
   6828      1     4830
   6829      1     5347
   6830      0        0
   6831      0        0
   6832      0        0
   6833      0        0
   6834      0        0
   6835      1     5128
   6836      1     5425
   6837      0        0
   6838      0        0
   6839      1     5807
   6840      0        0
   6841      0        0
   6842      0        0
   6843      1     5427
   6844      0        0
   6845      0        0
   6846      2     4551   5226
   6847      0        0
   6848      1     5288
   6849      0        0
   6850      0        0
   6851      1     4494
   6852      0        0
   6853      2     5761   5878
   6854      2     4712   5148
   6855      1     5542
   6856      0        0
   6857      0        0
   6858      1     4794
   6859      1     5235
   6860      1     4684
   6861      2     5116   5794
   6862      0        0
   6863      0        0
   6864      0        0
   6865      0        0
   6866      0        0
   6867      1     4615
   6868      0        0
   6869      1     4473
   6870      0        0
   6871      0        0
   6872      1     5410
   6873      0        0
   6874      1     4833
   6875      0        0
   6876      1     5145
   6877      0        0
   6878      2     5591   5860
   6879      0        0
   6880      1     4862
   6881      0        0
   6882      0        0
   6883      1     4908
   6884      0        0
   6885      0        0
   6886      2     4965   5546
   6887      0        0
   6888      0        0
   6889      1     5419
   6890      0        0
   6891      0        0
   6892      1     5277
   6893      0        0
   6894      0        0
   6895      1     5607
   6896      0        0
   6897      0        0
   6898      1     4897
   6899      1     4535
   6900      1     5810
   6901      0        0
   6902      0        0
   6903      0        0
   6904      0        0
   6905      0        0
   6906      1     5220
   6907      0        0
   6908      0        0
   6909      1     4640
   6910      0        0
   6911      0        0
   6912      0        0
   6913      0        0
   6914      1     5069
   6915      0        0
   6916      1     4831
   6917      0        0
   6918      1     5512
   6919      1     5706
   6920      0        0
   6921      0        0
   6922      0        0
   6923      0        0
   6924      0        0
   6925      1     5868
   6926      0        0
   6927      1     4496
   6928      0        0
   6929      1     5083
   6930      2     4501   5752
   6931      1     4768
   6932      1     4490
   6933      1     5450
   6934      1     5830
   6935      0        0
   6936      0        0
   6937      0        0
   6938      0        0
   6939      0        0
   6940      0        0
   6941      0        0
   6942      0        0
   6943      2     5283   5588
   6944      0        0
   6945      1     5480
   6946      0        0
   6947      1     5215
   6948      0        0
   6949      0        0
   6950      0        0
   6951      0        0
   6952      0        0
   6953      0        0
   6954      2     4809   4976
   6955      0        0
   6956      0        0
   6957      1     4969
   6958      0        0
   6959      1     5681
   6960      1     4576
   6961      0        0
   6962      0        0
   6963      1     5469
   6964      1     4834
   6965      0        0
   6966      1     4791
   6967      0        0
   6968      0        0
   6969      0        0
   6970      0        0
   6971      0        0
   6972      2     4798   4961
   6973      0        0
   6974      0        0
   6975      1     4816
   6976      0        0
   6977      1     4642
   6978      1     4896
   6979      1     5730
   6980      0        0
   6981      0        0
   6982      0        0
   6983      0        0
   6984      0        0
   6985      0        0
   6986      0        0
   6987      1     5850
   6988      1     4732
   6989      0        0
   6990      0        0
   6991      0        0
   6992      1     5224
   6993      0        0
   6994      0        0
   6995      1     4436
   6996      1     4825
   6997      0        0
   6998      1     5723
   6999      1     5269
   7000      0        0
   7001      0        0
   7002      0        0
   7003      1     4511
   7004      0        0
   7005      0        0
   7006      0        0
   7007      2     5054   5506
   7008      1     4789
   7009      0        0
   7010      0        0
   7011      0        0
   7012      0        0
   7013      1     5259
   7014      0        0
   7015      1     5133
   7016      0        0
   7017      0        0
   7018      0        0
   7019      1     5766
   7020      1     4912
   7021      0        0
   7022      1     5295
   7023      0        0
   7024      1     5823
   7025      0        0
   7026      1     5785
   7027      1     4535
   7028      1     5655
   7029      1     5243
   7030      0        0
   7031      1     5862
   7032      0        0
   7033      1     5279
   7034      1     5597
   7035      0        0
   7036      1     5367
   7037      0        0
   7038      0        0
   7039      0        0
   7040      0        0
   7041      0        0
   7042      1     5820
   7043      1     5613
   7044      1     5401
   7045      0        0
   7046      0        0
   7047      2     4865   5730
   7048      2     5445   5816
   7049      0        0
   7050      0        0
   7051      0        0
   7052      0        0
   7053      0        0
   7054      0        0
   7055      0        0
   7056      0        0
   7057      0        0
   7058      0        0
   7059      1     5322
   7060      1     4416
   7061      0        0
   7062      1     5687
   7063      1     4539
   7064      0        0
   7065      0        0
   7066      0        0
   7067      0        0
   7068      2     5091   5276
   7069      1     5150
   7070      0        0
   7071      0        0
   7072      1     5210
   7073      0        0
   7074      1     4628
   7075      0        0
   7076      0        0
   7077      1     4647
   7078      0        0
   7079      0        0
   7080      1     5169
   7081      0        0
   7082      1     5498
   7083      1     4866
   7084      1     4871
   7085      0        0
   7086      1     4813
   7087      0        0
   7088      0        0
   7089      0        0
   7090      0        0
   7091      0        0
   7092      2     4644   5750
   7093      1     4815
   7094      0        0
   7095      1     5486
   7096      0        0
   7097      0        0
   7098      2     5000   5623
   7099      1     4815
   7100      1     4687
   7101      0        0
   7102      1     5264
   7103      0        0
   7104      2     4876   5546
   7105      1     4758
   7106      0        0
   7107      1     5749
   7108      0        0
   7109      0        0
   7110      0        0
   7111      1     5722
   7112      0        0
   7113      0        0
   7114      1     4752
   7115      1     4634
   7116      0        0
   7117      2     4890   4993
   7118      0        0
   7119      2     5050   5386
   7120      0        0
   7121      1     4683
   7122      2     4856   5029
   7123      0        0
   7124      0        0
   7125      1     4949
   7126      0        0
   7127      0        0
   7128      0        0
   7129      1     5384
   7130      0        0
   7131      1     5586
   7132      1     5285
   7133      0        0
   7134      0        0
   7135      0        0
   7136      2     4826   5817
   7137      1     5611
   7138      1     5575
   7139      0        0
   7140      0        0
   7141      1     5562
   7142      1     4590
   7143      1     5777
   7144      1     4964
   7145      0        0
   7146      0        0
   7147      1     5209
   7148      0        0
   7149      1     5197
   7150      0        0
   7151      1     5279
   7152      0        0
   7153      0        0
   7154      1     4790
   7155      2     4740   5782
   7156      0        0
   7157      1     4747
   7158      1     5414
   7159      0        0
   7160      1     5388
   7161      0        0
   7162      0        0
   7163      1     4937
   7164      1     5753
   7165      0        0
   7166      0        0
   7167      1     5089
   7168      1     4773
   7169      0        0
   7170      1     4530
   7171      1     4852
   7172      0        0
   7173      0        0
   7174      0        0
   7175      1     5794
   7176      1     5478
   7177      0        0
   7178      0        0
   7179      1     4492
   7180      0        0
   7181      1     5867
   7182      0        0
   7183      1     5273
   7184      1     5239
   7185      0        0
   7186      1     5123
   7187      0        0
   7188      1     5733
   7189      1     5466
   7190      0        0
   7191      0        0
   7192      0        0
   7193      0        0
   7194      2     4796   5811
   7195      0        0
   7196      0        0
   7197      1     5084
   7198      0        0
   7199      0        0
   7200      1     5576
   7201      1     4412
   7202      2     5419   5767
   7203      1     5331
   7204      0        0
   7205      0        0
   7206      0        0
   7207      0        0
   7208      0        0
   7209      1     5262
   7210      0        0
   7211      0        0
   7212      0        0
   7213      2     4854   5388
   7214      1     5676
   7215      0        0
   7216      1     5743
   7217      0        0
   7218      0        0
   7219      0        0
   7220      1     4861
   7221      0        0
   7222      0        0
   7223      0        0
   7224      0        0
   7225      0        0
   7226      1     4466
   7227      1     5662
   7228      0        0
   7229      0        0
   7230      0        0
   7231      0        0
   7232      0        0
   7233      0        0
   7234      0        0
   7235      1     4549
   7236      0        0
   7237      1     4891
   7238      0        0
   7239      1     5384
   7240      0        0
   7241      0        0
   7242      0        0
   7243      1     5741
   7244      0        0
   7245      0        0
   7246      0        0
   7247      0        0
   7248      1     5807
   7249      1     5558
   7250      1     4465
   7251      0        0
   7252      0        0
   7253      0        0
   7254      0        0
   7255      0        0
   7256      0        0
   7257      1     5052
   7258      0        0
   7259      0        0
   7260      1     4913
   7261      0        0
   7262      1     5196
   7263      1     4910
   7264      0        0
   7265      2     4892   5121
   7266      0        0
   7267      1     5566
   7268      3     4786   4869   5182
   7269      0        0
   7270      0        0
   7271      1     5747
   7272      0        0
   7273      1     5176
   7274      1     5175
   7275      0        0
   7276      0        0
   7277      0        0
   7278      0        0
   7279      0        0
   7280      0        0
   7281      0        0
   7282      0        0
   7283      1     5461
   7284      2     5573   5688
   7285      2     4806   5845
   7286      0        0
   7287      2     4553   4979
   7288      0        0
   7289      0        0
   7290      1     4624
   7291      0        0
   7292      0        0
   7293      0        0
   7294      1     5136
   7295      1     4839
   7296      1     5255
   7297      2     4856   5075
   7298      0        0
   7299      0        0
   7300      0        0
   7301      0        0
   7302      0        0
   7303      1     4542
   7304      1     5619
   7305      1     5582
   7306      0        0
   7307      1     4495
   7308      0        0
   7309      0        0
   7310      0        0
   7311      0        0
   7312      0        0
   7313      0        0
   7314      0        0
   7315      0        0
   7316      0        0
   7317      0        0
   7318      0        0
   7319      0        0
   7320      0        0
   7321      2     5099   5837
   7322      0        0
   7323      0        0
   7324      0        0
   7325      0        0
   7326      0        0
   7327      1     5416
   7328      0        0
   7329      0        0
   7330      1     4882
   7331      0        0
   7332      1     5690
   7333      0        0
   7334      1     4719
   7335      2     4525   5614
   7336      0        0
   7337      1     5265
   7338      0        0
   7339      0        0
   7340      0        0
   7341      0        0
   7342      1     5250
   7343      0        0
   7344      0        0
   7345      0        0
   7346      0        0
   7347      0        0
   7348      0        0
   7349      0        0
   7350      0        0
   7351      0        0
   7352      0        0
   7353      0        0
   7354      0        0
   7355      1     5057
   7356      1     4626
   7357      1     4432
   7358      0        0
   7359      1     4836
   7360      0        0
   7361      1     4460
   7362      1     4418
   7363      0        0
   7364      1     4592
   7365      0        0
   7366      1     5352
   7367      1     5555
   7368      0        0
   7369      1     5359
   7370      0        0
   7371      0        0
   7372      1     5414
   7373      0        0
   7374      1     5755
   7375      0        0
   7376      0        0
   7377      0        0
   7378      0        0
   7379      0        0
   7380      1     5583
   7381      0        0
   7382      1     5084
   7383      0        0
   7384      0        0
   7385      0        0
   7386      1     5532
   7387      1     5346
   7388      0        0
   7389      0        0
   7390      0        0
   7391      0        0
   7392      2     4566   4689
   7393      0        0
   7394      0        0
   7395      1     4956
   7396      0        0
   7397      1     4744
   7398      0        0
   7399      2     4445   4925
   7400      1     5686
   7401      0        0
   7402      0        0
   7403      0        0
   7404      1     5159
   7405      2     5726   5845
   7406      0        0
   7407      1     5270
   7408      2     5187   5491
   7409      1     5045
   7410      0        0
   7411      0        0
   7412      0        0
   7413      0        0
   7414      0        0
   7415      0        0
   7416      0        0
   7417      1     4595
   7418      0        0
   7419      1     5151
   7420      1     4461
   7421      1     4441
   7422      0        0
   7423      1     5738
   7424      0        0
   7425      1     4791
   7426      0        0
   7427      0        0
   7428      0        0
   7429      0        0
   7430      1     5090
   7431      0        0
   7432      1     4567
   7433      0        0
   7434      0        0
   7435      0        0
   7436      0        0
   7437      2     4915   5526
   7438      0        0
   7439      0        0
   7440      1     4677
   7441      0        0
   7442      0        0
   7443      1     4658
   7444      0        0
   7445      0        0
   7446      0        0
   7447      1     5540
   7448      0        0
   7449      1     5290
   7450      1     4571
   7451      1     5812
   7452      2     4609   4889
   7453      0        0
   7454      0        0
   7455      0        0
   7456      1     4757
   7457      0        0
   7458      0        0
   7459      0        0
   7460      0        0
   7461      0        0
   7462      0        0
   7463      0        0
   7464      1     5368
   7465      0        0
   7466      1     4913
   7467      0        0
   7468      0        0
   7469      0        0
   7470      0        0
   7471      0        0
   7472      0        0
   7473      1     4745
   7474      0        0
   7475      0        0
   7476      1     4660
   7477      0        0
   7478      2     5007   5552
   7479      0        0
   7480      0        0
   7481      1     4672
   7482      0        0
   7483      1     4855
   7484      1     5708
   7485      0        0
   7486      0        0
   7487      1     4895
   7488      0        0
   7489      0        0
   7490      1     4703
   7491      1     5249
   7492      0        0
   7493      2     5135   5492
   7494      0        0
   7495      0        0
   7496      0        0
   7497      0        0
   7498      1     5856
   7499      0        0
   7500      1     5189
   7501      2     4748   4860
   7502      1     5676
   7503      0        0
   7504      0        0
   7505      0        0
   7506      2     4932   5133
   7507      2     4706   5756
   7508      0        0
   7509      0        0
   7510      0        0
   7511      0        0
   7512      0        0
   7513      2     5356   5836
   7514      0        0
   7515      2     4927   5485
